n_ensemble,weights,accuracy_mean,Boots_Hostility_dataset_mean,Boots_kDN_dataset_mean,Boots_DCP_dataset_mean,Boots_TD_U_dataset_mean,Boots_CLD_dataset_mean,Boots_N1_dataset_mean,Boots_N2_dataset_mean,Boots_LSC_dataset_mean,Boots_F1_dataset_mean,accuracy_std,Boots_Hostility_dataset_std,Boots_kDN_dataset_std,Boots_DCP_dataset_std,Boots_TD_U_dataset_std,Boots_CLD_dataset_std,Boots_N1_dataset_std,Boots_N2_dataset_std,Boots_LSC_dataset_std,Boots_F1_dataset_std,confusion_matrix,Boots_Hostility_class_mean,Boots_kDN_class_mean,Boots_DCP_class_mean,Boots_TD_U_class_mean,Boots_CLD_class_mean,Boots_N1_class_mean,Boots_N2_class_mean,Boots_LSC_class_mean,Boots_F1_class_mean,Boots_Hostility_class_std,Boots_kDN_class_std,Boots_DCP_class_std,Boots_TD_U_class_std,Boots_CLD_class_std,Boots_N2_class_std,Boots_LSC_class_std,Boots_F1_class_std,Boots_N1_class_std
81,kDN,0.906666666666667,0.0871666666666667,0.14015,0.116170574864546,0.504287061403509,0.157406025162362,0.138180555555556,0.258387321726431,0.910088137009189,0.674,0.0145296631451356,0.00384599358640477,0.00487496438733431,0.00578362412706282,0.0362724823783461,0.00847736387764922,0.00680119616612574,0.00935705868130765,0.00750734014110676,0.0102944918524423,"[[487, 2, 11], [3, 454, 43], [23, 58, 419]]","[0.004523055439791371, 0.05910856001968702, 0.191042345724775]","[0.03668956529080838, 0.13667496360684306, 0.23577760559686545]","[0.04253344170090458, 0.12294247475563383, 0.1743443671094817]","[0.5187828116793343, 0.6481742903091885, 0.33611091633363566]","[0.11004170081164895, 0.14360949687437, 0.2141258228859607]","[0.044467703974545324, 0.15092326958462593, 0.20788342092815393]","[0.18710948178550685, 0.3069892385124497, 0.2698435640663827]","[0.9351008126695207, 0.9748363695426567, 0.8185042383031197]","[0.8374565494865818, 0.7716557775505659, 0.4237637379743024]","[0.004369319403580573, 0.01768355555892784, 0.017499008570949093]","[0.003965381357354418, 0.006021412376637333, 0.007406795065574884]","[0.008975961346857962, 0.006715357329306938, 0.007589911308074581]","[0.03307617892599229, 0.048599921112468136, 0.018026579506859975]","[0.01077778522390055, 0.010068669815287859, 0.006317832455516105]","[0.014273953237877744, 0.010724479496995103, 0.007380926220647507]","[0.0063480454381063135, 0.004670041250804967, 0.012665409242912123]","[0.029798522401490758, 0.0055362579367576, 0.010123276087379273]","[0.007496639207932376, 0.012600944393717175, 0.011996518421099922]"
82,CLD,0.909333333333333,0.121333333333333,0.179866666666667,0.148446739029942,0.538029495614035,0.219208506780885,0.182458333333333,0.291652529201338,0.95466081871345,0.764791666666667,0.0101105005920688,0.0133671446298585,0.014478743998627,0.0104681162302392,0.038848234331621,0.0146285546720107,0.0172154724676365,0.0167633900319806,0.00446286969388807,0.0224710461854064,"[[486, 3, 11], [3, 459, 38], [22, 59, 419]]","[0.004281341451108345, 0.06835473175692351, 0.42252954044706426]","[0.03334018150239114, 0.14055629960933208, 0.5038940782853962]","[0.044165575824526335, 0.13302429878976202, 0.3542223436089832]","[0.5003395084164939, 0.6368315913100506, 0.4022372316768467]","[0.1414544053216024, 0.1619814178730205, 0.4641725500009731]","[0.0438040850736024, 0.1550050093823346, 0.4695206957864511]","[0.1825387107126518, 0.3011743255375132, 0.4554458872182175]","[0.9360126545668713, 0.9731775529058249, 0.9491673636298124]","[0.8471630104676532, 0.7756219346721537, 0.6062116296308452]","[0.003834762229992514, 0.009220876227948484, 0.056936771414438925]","[0.004664119263232069, 0.0105111402745539, 0.036528294234952616]","[0.0125692878854533, 0.008359123319576245, 0.03440877438530725]","[0.03123161825347483, 0.051948575987679074, 0.02043562360878553]","[0.008417876533846742, 0.013416003485167294, 0.032727488613042095]","[0.014871934613749886, 0.017278578739590746, 0.032275888759067776]","[0.008275720651079111, 0.005969299666196416, 0.0074378139268951905]","[0.0409679259187738, 0.005389202036361074, 0.025562332103202384]","[0.006513927317630739, 0.015390402882627998, 0.043690265076245155]"
82,DCP,0.898666666666667,0.101333333333333,0.1466,0.146774802969295,0.558622478070175,0.164665925153099,0.151791666666667,0.26650028766916,0.926681286549708,0.724416666666667,0.0119256958799989,0.00813514324124385,0.009058912125023,0.00315235516791354,0.0472718675434778,0.00627159607237851,0.00984611046066942,0.011876486278831,0.00918520591040332,0.0359069616625151,"[[484, 4, 12], [4, 454, 42], [32, 58, 410]]","[0.005311636172173226, 0.05887440780451778, 0.3266951485000852]","[0.03120930503291263, 0.11999411341171132, 0.3650518067115437]","[0.05397462301262448, 0.12394643638906108, 0.32568028812677485]","[0.5419181378157034, 0.6471236792513493, 0.399028987693025]","[0.08874098273757551, 0.1346396270901092, 0.33629002534063124]","[0.0481231729839976, 0.12737674362129767, 0.3495244805308503]","[0.1811241423474504, 0.2839826736759588, 0.3509092277921738]","[0.9294680193486347, 0.9701464796892081, 0.838389721964351]","[0.8299480347503547, 0.7672196009309757, 0.491928193227976]","[0.00485882294376991, 0.02281426584930323, 0.03889631839910526]","[0.002699808710227027, 0.01566298605850293, 0.044928041255953295]","[0.009689325559680554, 0.01336554144136226, 0.04413314458199953]","[0.02876681131041526, 0.056406072695397706, 0.03472539671506115]","[0.007238589680680304, 0.016562490674433737, 0.0380118776518757]","[0.009435906712276685, 0.012713544045109191, 0.03659224968985454]","[0.0065054508063192565, 0.004540686163565831, 0.026285257948187125]","[0.03608774511523233, 0.0034468976160828336, 0.046146664755346366]","[0.005940313809391322, 0.00965834879338242, 0.04447258037634016]"
82,F1,0.909333333333333,0.079,0.124433333333333,0.113320849294968,0.550464692982456,0.154632813267979,0.125791666666667,0.25717032421538,0.945944862155388,0.778625,0.0144144988736264,0.00476532615183193,0.00397361086838323,0.00431611001698107,0.0440456812942651,0.00723115141898203,0.00492874575548612,0.00719403097512171,0.00466645188008064,0.0167676627437723,"[[490, 2, 8], [5, 459, 36], [28, 57, 415]]","[0.006561133746175255, 0.038272169102174756, 0.36300154459571105]","[0.03074009826762354, 0.10811394238612666, 0.4035158350994408]","[0.041933529014342004, 0.10373563528857535, 0.31922053678150253]","[0.5120389225424866, 0.6507264319676447, 0.40538709232220604]","[0.10794559445333687, 0.11920834865384973, 0.3597277296811968]","[0.039787247323960724, 0.10606844033199021, 0.3937957142458023]","[0.1814032322934092, 0.2754943740408945, 0.40760724244429447]","[0.9327375954079111, 0.9701113965813887, 0.9219067929171324]","[0.8447721830140333, 0.7765806934630678, 0.6129574817103105]","[0.005518359113070101, 0.013162169211961226, 0.04099240422129778]","[0.003962693233759015, 0.005939232828675011, 0.023803417543457932]","[0.006427044339394755, 0.007649377933648667, 0.031212135415107627]","[0.03564281668365557, 0.061042197290077226, 0.025074764910474653]","[0.008971485831067535, 0.005835757202736792, 0.025333394946012517]","[0.013645742709764446, 0.009892016661043952, 0.027451908521377456]","[0.008289017422237274, 0.005528062831391124, 0.004116803110062422]","[0.033709811231070974, 0.002354841273935905, 0.007282276478681146]","[0.0050848735365275725, 0.008699372276215867, 0.037902097963008134]"
82,Hostility,0.908,0.0855,0.1349,0.114246450808002,0.514323464912281,0.157525116836926,0.138333333333333,0.25746655362416,0.913107769423559,0.689166666666667,0.0159164485150844,0.0126188791543113,0.0214752279770592,0.0159785853926459,0.0285951956321108,0.0243019310946987,0.0245053297931614,0.0230063587978635,0.0150776770016467,0.0239949900731614,"[[489, 2, 9], [3, 456, 41], [23, 60, 417]]","[0.006866174374919032, 0.040312994546683294, 0.22193491259911186]","[0.03415731478807644, 0.11972379223835224, 0.2607183225556234]","[0.04319330420965202, 0.10716038381033406, 0.19866656798125024]","[0.514382678843607, 0.6585024030812242, 0.3491371258372239]","[0.11569783698208555, 0.12456701127972296, 0.24091874696592996]","[0.05107012010966268, 0.12849182974983336, 0.24284389658672287]","[0.19079654574256488, 0.2912940531827509, 0.2906632066638984]","[0.9339978126644721, 0.9725017479080698, 0.823488090186735]","[0.8329285104152279, 0.770739426556356, 0.4440104395102261]","[0.004926413734140208, 0.006245179949831915, 0.04643691510472263]","[0.007874748978719584, 0.012208678640235188, 0.044382168633314456]","[0.006180909835981648, 0.011260877983875527, 0.036553091114870546]","[0.027395920589145403, 0.05141800493200916, 0.01485795611868454]","[0.018996415391774647, 0.01594648430052103, 0.04068477484928988]","[0.018390724692756787, 0.013663328592524466, 0.033439046104236515]","[0.010305375054723126, 0.005894484409968444, 0.025796566921652282]","[0.036266950753660175, 0.00753468816576214, 0.03767405991661841]","[0.007761627743335865, 0.019659694070701155, 0.046987010767812205]"
82,LSC,0.903333333333333,0.128,0.19345,0.1510214367264,0.544553070175439,0.199259716213804,0.204222222222222,0.322153178609157,0.965260651629073,0.750541666666667,0.0143372087784044,0.0145964226972075,0.0201177609478678,0.0149489739278288,0.0437588494765345,0.0198060530189479,0.0306273383461029,0.0201408252965833,0.00542323695846834,0.0119520526479764,"[[485, 2, 13], [3, 450, 47], [22, 58, 420]]","[0.008974900061702915, 0.06326838711905035, 0.37563726596352]","[0.05156406067268919, 0.14739560461275045, 0.4377112175734054]","[0.046592430865673586, 0.12371085964552639, 0.3192953546563008]","[0.529198682118609, 0.6503020321223275, 0.3887078133739991]","[0.12102909051305524, 0.14511551197392222, 0.38162165551659]","[0.0748901799464747, 0.17109895664045963, 0.41202996690671273]","[0.22815504198334757, 0.3213211997565887, 0.4348169634194884]","[0.9547270688865881, 0.979218636087324, 0.9544017408010756]","[0.8401492511218883, 0.772628883207892, 0.6065790234118997]","[0.00608648858480011, 0.01308360089995313, 0.04770081462939457]","[0.0039749499674302325, 0.013328397732516789, 0.04218157605403883]","[0.00786621680378206, 0.009806887917193769, 0.041334292288385366]","[0.03967693304525579, 0.04675507823458013, 0.03125264388608042]","[0.011344120035524695, 0.01758317605644231, 0.036537304634009095]","[0.014335231638827226, 0.014652888743756847, 0.03460886046533563]","[0.006553631434902633, 0.0034692419640144976, 0.009552663569676623]","[0.0321865837475315, 0.004404414465665522, 0.013476850800198064]","[0.016885350853932578, 0.02505834214745059, 0.0555521135647965]"
82,N1,0.906666666666667,0.076,0.12,0.107030821936493,0.496247697368421,0.144355700528077,0.123083333333333,0.239431110233736,0.899934837092732,0.660666666666667,0.0145296631451356,0.0106946248181037,0.0105949739132393,0.00639938659066892,0.0309422830960683,0.00880512437898725,0.00986424050501308,0.0086357123193343,0.00659868467243513,0.0138219393336986,"[[487, 2, 11], [4, 457, 39], [22, 62, 416]]","[0.004011705643652505, 0.04535101443167779, 0.17210727309774948]","[0.030671886566524587, 0.11496130925172912, 0.20884409275167498]","[0.042725609943549216, 0.1083276475886676, 0.16641418480615372]","[0.5118388224532555, 0.6535182341013995, 0.33674727090285705]","[0.1058589595874958, 0.1243110694395907, 0.19893358287327628]","[0.04364793209208997, 0.13128428388892405, 0.19007516934665922]","[0.18246765524522338, 0.28717343893678754, 0.24879329317773138]","[0.9335853042429789, 0.9715747783836186, 0.8017859631627147]","[0.8316765721685255, 0.7701816036506495, 0.39812597704095776]","[0.0033659429888482, 0.014682894990231007, 0.01796611787562961]","[0.003940791260218009, 0.011808347026849053, 0.014345427129842932]","[0.007300862868405477, 0.008418986706431443, 0.010624342441748074]","[0.03469423604787217, 0.048757093409495716, 0.023384498854502982]","[0.005928045904162109, 0.009287526804293391, 0.01590245346319153]","[0.008589097519054798, 0.012731319811968997, 0.011498623167978268]","[0.004772251094708553, 0.005396494415027104, 0.014278840824302872]","[0.03597132941430312, 0.0039780721305689845, 0.016736219549564318]","[0.008969108861641968, 0.008045297609789696, 0.0176992030807912]"
82,N2,0.904666666666667,0.122166666666667,0.18305,0.148579422643766,0.529983114035088,0.197021672534233,0.197722222222222,0.332075273186147,0.952003341687552,0.732041666666667,0.0152023390013219,0.00898687314302861,0.0132640910397626,0.0104733369041729,0.0348148806711624,0.0151968463596945,0.0219423236492772,0.0133006333190675,0.00452891314194549,0.0110273098487347,"[[486, 2, 12], [3, 451, 46], [23, 57, 420]]","[0.007810848991212663, 0.07700378442954214, 0.30970729877991976]","[0.04683568529776059, 0.15088144072445955, 0.37410505225745105]","[0.04461333964599401, 0.13206210201178342, 0.2820666177917416]","[0.5183911486541197, 0.6431790038040146, 0.3741894702005547]","[0.12174914735209234, 0.15562014616193368, 0.3375701944586892]","[0.07938418830260384, 0.1799872429667483, 0.34902719624695816]","[0.25292228060693633, 0.3436963911791805, 0.39830093035430675]","[0.9501754194072861, 0.9780534956887639, 0.9151931984145427]","[0.8437871282057984, 0.7723989127401257, 0.5536304309067007]","[0.005837197638871069, 0.012525673575441518, 0.021492134317591286]","[0.0033683690060301186, 0.007916051939170868, 0.024494567106885107]","[0.006527958384520382, 0.008605982329541432, 0.02283951325891191]","[0.028901070456366355, 0.0473728868351887, 0.023058448283404743]","[0.008737439591220437, 0.011689463029386647, 0.021942415827245036]","[0.009898197264322615, 0.01442304509076084, 0.011102486697612868]","[0.004627614488634835, 0.003985745499155188, 0.006977544096119948]","[0.03136489423785825, 0.0037888304795615823, 0.012421909702902969]","[0.014060484449636425, 0.018107037796476273, 0.034250947972365955]"
82,TD_U,0.894,0.071,0.1169,0.110754560886871,0.587159100877193,0.132792847354649,0.123875,0.250043445707536,0.927885129490393,0.737666666666667,0.0160554594383897,0.00693221144769514,0.00856093355501217,0.00511991660410555,0.0381720553817157,0.0106977462318809,0.0115899844347407,0.00932336841761485,0.00583552403497708,0.0158698865342859,"[[490, 2, 8], [4, 458, 38], [46, 61, 393]]","[0.0032470720143056068, 0.03302228236982992, 0.29140049698422704]","[0.031606655677377894, 0.09843357442254246, 0.3212331783830426]","[0.04456581825371268, 0.0930400021914882, 0.2775198835281668]","[0.558928261513796, 0.6811567800276861, 0.40502286201720483]","[0.07822616711973882, 0.10582485551680557, 0.3009331012433062]","[0.04183163504072079, 0.10804834010130537, 0.3155839016738888]","[0.17901199286163028, 0.27007091834631175, 0.3341229843819389]","[0.9327219185326999, 0.9687893579492799, 0.818716438700795]","[0.8402065285322375, 0.7705335819669392, 0.46543672411185855]","[0.0018534980598995732, 0.013019844285793114, 0.014792706657819902]","[0.005475262877874855, 0.010690881529316971, 0.01140603825503031]","[0.006371136772709219, 0.008408659512764132, 0.00774661738891041]","[0.03759056524285563, 0.05367933926327354, 0.02131699480330601]","[0.011307471524428793, 0.008638834756228918, 0.010812173675970762]","[0.01344097216238252, 0.017543537927238784, 0.0065337662859614246]","[0.007134534224644044, 0.006649278582175871, 0.010651106115907695]","[0.04331400442923008, 0.004316887635782704, 0.01986068384431821]","[0.008617052611745193, 0.013252369380534942, 0.015572243512855407]"
82,Uniform,0.917333333333333,0.0636666666666667,0.108116666666667,0.094956840931588,0.496728837719298,0.134570791795914,0.106694444444444,0.230673206787037,0.901213450292398,0.662791666666667,0.0175435964892544,0.00644420497639373,0.0101233023268102,0.00864510937785741,0.0324846630380572,0.0093494207251657,0.0150011734366119,0.0102824596894851,0.00726387576691391,0.017303961492483,"[[492, 2, 6], [3, 466, 31], [23, 59, 418]]","[0.0029735258114670813, 0.03740999962767537, 0.15400903605015376]","[0.029579097296945505, 0.10935423349286635, 0.18869977227180995]","[0.04126415693001025, 0.10706099910063907, 0.13876225749272889]","[0.5141376756474303, 0.6509544292018548, 0.3208327909736551]","[0.10527615887805544, 0.12199712407162042, 0.17790105831822287]","[0.0388170568461763, 0.11610454770921877, 0.16776119733914063]","[0.17768667050808165, 0.2764067922070579, 0.2390237243609997]","[0.930409948916321, 0.9694539894874667, 0.8009058335328089]","[0.8303648533661251, 0.7660504625829939, 0.3826943994704209]","[0.002526572122381376, 0.006574877291593749, 0.014469623487398898]","[0.003442985965114613, 0.014139917817984378, 0.012532432569515793]","[0.005750909533013923, 0.008961407600609594, 0.015596975152358809]","[0.03347208852827127, 0.05470903598493813, 0.016828724352846332]","[0.005111902158884805, 0.015464798137763273, 0.008932551749272696]","[0.004474828906401658, 0.015426567687742277, 0.011729127725704842]","[0.00521909742138887, 0.0066285640828392675, 0.010496522984429655]","[0.03415912262782378, 0.0034217865441157308, 0.014427172047300395]","[0.009655839246376125, 0.019926918730594715, 0.016850191539115145]"
82,kDN,0.907333333333333,0.0863333333333333,0.138683333333333,0.11519201539901,0.501747697368421,0.154741442543182,0.135444444444444,0.254967412492387,0.910374686716792,0.673125,0.0157056253191864,0.0128641405119468,0.00226491966990246,0.00905476009465184,0.0356637123511025,0.00271802877074027,0.0037179053532936,0.00835389310409063,0.0101829200053898,0.00963527589987268,"[[486, 2, 12], [3, 456, 41], [23, 58, 419]]","[0.007297612069868932, 0.05605019093879933, 0.19252818896530416]","[0.03397727242986952, 0.13371020460459374, 0.24244687148190272]","[0.0435523112989782, 0.11988444975500909, 0.17778891117531592]","[0.5124413884658752, 0.6486774203716437, 0.3389703584425331]","[0.10724350356279592, 0.1393264881137677, 0.2152764827273709]","[0.04478665093937348, 0.14327719506165587, 0.2134697333712438]","[0.18697708523673268, 0.3009402741088016, 0.2713504362899065]","[0.9357523058058318, 0.9730612390559636, 0.8216202721005695]","[0.8300990609375969, 0.770027870661127, 0.4245039591885857]","[0.003774320961191329, 0.014248893393173936, 0.0216380761047576]","[0.0021968427856735185, 0.01109356251303015, 0.009513445413627178]","[0.007492536623793681, 0.007046824092755138, 0.016665894441842535]","[0.0353719649660043, 0.05234367998073835, 0.017693034595895725]","[0.009323327339335042, 0.007551840755156624, 0.005705830695383225]","[0.010089703658418832, 0.02154307170320845, 0.005743774107298195]","[0.005899481036386289, 0.007004697459919963, 0.015485862603817591]","[0.03080696298908215, 0.0037021015278410055, 0.017565306764907324]","[0.0055582152646779705, 0.012388741492032583, 0.016852654336686684]"
83,CLD,0.907333333333333,0.1275,0.1801,0.151827978133475,0.537371271929824,0.217333675339623,0.182208333333333,0.295108870214131,0.954868003341688,0.764291666666667,0.00795822425754222,0.0147196014438797,0.0114123166895343,0.00895144018480228,0.0324412072020577,0.0183683857234334,0.0112977382200549,0.00927470473302182,0.00195372511406926,0.0179919686943925,"[[485, 3, 12], [3, 457, 40], [22, 59, 419]]","[0.00842836507328463, 0.07071014061708897, 0.44566375658340557]","[0.031567975385616565, 0.14344306452000014, 0.5083159976569416]","[0.0427326846087546, 0.13312469154931356, 0.37664996287444075]","[0.5002988225367736, 0.6341211525896935, 0.4075272073448721]","[0.13371752006076593, 0.16361244105789496, 0.469081211319364]","[0.043972334245520904, 0.15648908182356663, 0.4707037961801107]","[0.18475379122989394, 0.3065813837461084, 0.4603650524658193]","[0.9357174553135007, 0.9752156451062728, 0.9464340779925717]","[0.8405751991357521, 0.7765135410371921, 0.6102281985175859]","[0.006137557030322931, 0.0105444547371614, 0.04277877070565865]","[0.0051470296355529185, 0.013056409409820646, 0.03240595848730848]","[0.00806268926118249, 0.010274618302551896, 0.034364567326348835]","[0.029224587904288037, 0.046885571471997046, 0.01070458623411858]","[0.01422722097099193, 0.016959076349739564, 0.031023745299606508]","[0.01367456276485046, 0.012802525009682228, 0.019488795306116503]","[0.007434257850583567, 0.0050977546226325275, 0.0059244794938657684]","[0.03590581093289504, 0.002268725477679339, 0.01870404804524697]","[0.005942542600546638, 0.011164160635247758, 0.03483002667526471]"
83,DCP,0.898666666666667,0.0998333333333333,0.1482,0.14264394305179,0.558173464912281,0.165296813712679,0.151527777777778,0.269490194965568,0.925294903926483,0.721916666666667,0.0119256958799989,0.00919314358034774,0.0154462104306094,0.0114734561226894,0.0483024725784969,0.0136117984037277,0.013937328723412,0.0181041932111582,0.0125438503817229,0.0392766076656605,"[[484, 4, 12], [4, 454, 42], [32, 58, 410]]","[0.006908433719265502, 0.05529823230402631, 0.3181159628761439]","[0.028782839443902607, 0.1246705222752815, 0.36334669342489356]","[0.05111040145606749, 0.11640789380372141, 0.32659417222714254]","[0.5406560512740013, 0.6468598879222501, 0.4035910351626499]","[0.09041353390304327, 0.13303348242763496, 0.3399970466000085]","[0.040934733404309774, 0.1326393684482373, 0.34496524148774443]","[0.17852139675117742, 0.2898825780796198, 0.3558851584827196]","[0.9311872541997035, 0.9720268837422144, 0.8294350923749217]","[0.8295750198403897, 0.769179192843451, 0.4841347830202506]","[0.004854578154232517, 0.012686241344433101, 0.0475280944283839]","[0.001760590122403654, 0.01108557366042554, 0.06721607852685703]","[0.006852018303399284, 0.007168982078390307, 0.07057603321048563]","[0.03113984352601568, 0.05381221726181481, 0.04058726012147336]","[0.014779267744272568, 0.009933247318911457, 0.06393108328196732]","[0.008623368674878848, 0.010703009411279323, 0.05014289543074693]","[0.007581055518233939, 0.0044827999742658815, 0.037503530828981814]","[0.030003761913593403, 0.004543421822182825, 0.05537403872377953]","[0.007614603439658792, 0.010213001073868156, 0.055500500041808974]"
83,F1,0.91,0.0826666666666667,0.126366666666667,0.116054601769395,0.553585197368421,0.161497461945004,0.129791666666667,0.259195429897673,0.946252715121136,0.782458333333333,0.0150923085635623,0.00741619848709566,0.00749064231039115,0.00449208105767635,0.0364932207345467,0.0111185272015102,0.0135116297929041,0.013807199332366,0.00532105222234768,0.0205387506381907,"[[490, 2, 8], [5, 460, 35], [28, 57, 415]]","[0.003882113158108129, 0.04195890630832385, 0.3912557127108077]","[0.031701906040433096, 0.10437552045428311, 0.4296114827682648]","[0.04207483678957181, 0.10398682980566369, 0.33950797318983345]","[0.5154347505681558, 0.6525958025616745, 0.4093036760922832]","[0.10848119384544015, 0.12346423829257028, 0.39540711622146435]","[0.04138609410519082, 0.10996023294233023, 0.41204748164013394]","[0.1830814141674925, 0.2761698671428605, 0.41767779898092494]","[0.9322534703050808, 0.9703340420281277, 0.9231435623465772]","[0.8448545229481585, 0.7794321262081951, 0.6251557200453823]","[0.002727027046766339, 0.007820051789416771, 0.013212509136830522]","[0.002919502248285771, 0.009833664889724779, 0.01778712956182479]","[0.0074719764655785306, 0.007333854943886122, 0.01662632273407983]","[0.035709516029431045, 0.05030952929859422, 0.021412854385098067]","[0.00904015969469, 0.010938819244537162, 0.016040688299657897]","[0.009219840974643151, 0.019362532673019583, 0.011854704517198809]","[0.007877869998488366, 0.005467046886602752, 0.006069155437771588]","[0.03702154009932448, 0.005365941045181466, 0.019877217395413562]","[0.004445346985194699, 0.01839800416432458, 0.024644806919948796]"
83,Hostility,0.908,0.0988333333333333,0.143583333333333,0.118917745776531,0.504300986842105,0.162570344771303,0.146958333333333,0.261233318278325,0.913487886382623,0.682291666666667,0.0159164485150844,0.0176835611044081,0.0260752783089441,0.0184489251532321,0.0275850219167142,0.0245595320176668,0.0323845140698947,0.0293291214287343,0.020138351743573,0.0320450935531999,"[[488, 2, 10], [3, 457, 40], [23, 60, 417]]","[0.007299026430433514, 0.0588425431523116, 0.23457364577414358]","[0.035113026515966386, 0.13123798368990475, 0.26533244227242175]","[0.04217537709652761, 0.11777183348811474, 0.1972600850238509]","[0.5105956362715892, 0.648947419220366, 0.34572562910650145]","[0.11706926351045624, 0.1370962680699133, 0.23765316077766646]","[0.05154182843484721, 0.14404508619370582, 0.2465483582043652]","[0.19051890638340074, 0.2976161948918572, 0.29330182559882495]","[0.9345864624428251, 0.9730304705088478, 0.832122736028827]","[0.8361598591481357, 0.7688998362701548, 0.44749245651294095]","[0.006974859424444697, 0.02164208455068235, 0.07702594446107153]","[0.005517408732877065, 0.008615629187550536, 0.07139162256903336]","[0.009957287133538025, 0.004298198284552159, 0.05427969317737888]","[0.038330245280045895, 0.052058318071856284, 0.01054012559436701]","[0.017372666162145695, 0.00794240131808093, 0.05893900242615614]","[0.011323224485963207, 0.01675840509115224, 0.05882655006670568]","[0.007196066909016218, 0.005666676862320599, 0.040952310751664917]","[0.03303048638804461, 0.00455348982533869, 0.06674068198695496]","[0.01386485963560245, 0.012411127516916531, 0.08076152692429804]"
83,LSC,0.903333333333333,0.133,0.196733333333333,0.155938302869501,0.540434210526316,0.206151446304852,0.205569444444444,0.326264466733097,0.965610693400167,0.752291666666667,0.0149071198499986,0.0123967961810927,0.0173080143607264,0.0124748356684781,0.0410090081145277,0.0129733333049583,0.0184650675367246,0.0169125981828006,0.00352089215058619,0.0164107963277567,"[[484, 2, 14], [3, 451, 46], [22, 58, 420]]","[0.005842506642741103, 0.06460996324179726, 0.38490242095120364]","[0.049849477208163476, 0.14618575032214987, 0.44443594080870297]","[0.04436559566237093, 0.12528203069769567, 0.3316654434461069]","[0.5259294813294038, 0.6450509911539628, 0.3931125553798062]","[0.11936296389738921, 0.14827306919207686, 0.3972297730292912]","[0.07121498272683005, 0.1708909318242366, 0.41360740762752773]","[0.22471958883869866, 0.32711485799676804, 0.43984356426537746]","[0.9532750544881768, 0.9796707090914639, 0.957037004848677]","[0.8469304085215408, 0.7721462086588678, 0.6129757868383929]","[0.005087555369161149, 0.013388223459718991, 0.042370848319691144]","[0.0049451644473905544, 0.013342966785122718, 0.030314784704753062]","[0.007499761529101377, 0.005921334354996595, 0.03434314218816106]","[0.030808036685550357, 0.04913803836599315, 0.029909121243020344]","[0.005930108275227634, 0.010439967874105487, 0.02560758013276385]","[0.01705491539468631, 0.018095688513801098, 0.017084839549835352]","[0.00587892666453444, 0.003673443015089118, 0.004756845959427816]","[0.03030915665387811, 0.0030689321885845784, 0.024571213987789237]","[0.00825875941630809, 0.012013656709246362, 0.03490552055144229]"
83,N1,0.907333333333333,0.0745,0.113433333333333,0.0997298049623287,0.495601315789474,0.140246204358098,0.117555555555556,0.23617876702395,0.900690058479532,0.666666666666667,0.0144144988736264,0.00976459022295469,0.00558594466297133,0.00549176432774648,0.0322964782999661,0.00884754991923201,0.00889477344280142,0.00747753808716612,0.00789891292990978,0.0171897094539469,"[[487, 2, 11], [4, 458, 38], [22, 62, 416]]","[0.005356553053092844, 0.04678808569255804, 0.17327389743615026]","[0.03061905210016077, 0.11085676341213173, 0.2013068308065288]","[0.042072175465210596, 0.1111273500588366, 0.14772512178440755]","[0.5094707777159644, 0.6523598359653733, 0.3254801948695601]","[0.10791711657252268, 0.1273581440509361, 0.18620683520891373]","[0.04630554720558134, 0.12584556342852954, 0.18274604410192705]","[0.1833062089358664, 0.28473136315978775, 0.2423782726245624]","[0.930880068180193, 0.9691789394951364, 0.8017626731432932]","[0.8293546094294244, 0.7688298751095957, 0.3979034222878434]","[0.004898980077502626, 0.011912993458213133, 0.023321980809611263]","[0.004615216803082987, 0.007622588580785981, 0.016555604666066242]","[0.00888115690000011, 0.005984872068957662, 0.01806954383803172]","[0.0383621644684678, 0.05212928878638221, 0.014653483968940315]","[0.01384273337145882, 0.009095825348088544, 0.013062438540329215]","[0.013957123675364013, 0.018394731396953117, 0.011291023510226735]","[0.009638083411081244, 0.005643007000206689, 0.01167543487294605]","[0.026675511798370643, 0.0037291193376703183, 0.018017668828983847]","[0.008293873368880504, 0.014200164990407133, 0.019231990571487695]"
