,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split9,accuracy_std_split9
153,15,Hostility,0.952,0.0170945085399441,0.9513333333333334,0.0192353840616713,0.9486666666666668,0.015018507101425,0.9546666666666668,0.0132497379429012
503,50,Hostility,0.952,0.0119256958799988,0.9526666666666668,0.0163978318349984,0.9506666666666668,0.0144144988736264,0.95,0.0161589328580544
1003,100,Hostility,0.952,0.0142594997574716,0.952,0.015018507101425,0.9533333333333334,0.0124721912892464,0.9526666666666668,0.0140237893119751
1503,150,Hostility,0.952,0.0146439217576591,0.952,0.015018507101425,0.9506666666666668,0.0136218778278016,0.952,0.0157409586041568
1993,199,Hostility,0.9533333333333334,0.0143372087784043,0.9506666666666664,0.0157056253191863,0.9506666666666664,0.0138242942355517,0.952,0.0128235893744475
154,15,LSC,0.9446666666666668,0.0177325814376938,0.944,0.0129957257930786,0.9466666666666668,0.0226077666104175,0.948,0.0152023390013218
504,50,LSC,0.9486666666666668,0.0148323969741912,0.948,0.0164316767251549,0.9473333333333332,0.0196355686333641,0.9486666666666668,0.0160900245148628
1004,100,LSC,0.9486666666666668,0.0155634900399049,0.948,0.015018507101425,0.9473333333333332,0.017384539747207,0.9493333333333334,0.0167332005306815
1504,150,LSC,0.9486666666666668,0.0155634900399049,0.948,0.015018507101425,0.948,0.0162617478902006,0.95,0.0174801474695025
1994,199,LSC,0.948,0.016766368453279,0.9473333333333332,0.0162275485928507,0.9473333333333332,0.017384539747207,0.9493333333333334,0.0178574603146385
155,15,N1,0.9506666666666664,0.0146059348668044,0.9546666666666668,0.0148323969741913,0.9493333333333333,0.0127801930084538,0.9526666666666668,0.0109036181558641
505,50,N1,0.9526666666666668,0.0153478192442951,0.9513333333333334,0.0153839743456191,0.952,0.0126051136007926,0.9513333333333334,0.0128235893744475
1005,100,N1,0.9506666666666664,0.0158815056660954,0.9506666666666664,0.0138242942355518,0.9513333333333334,0.0140633487398193,0.952,0.0142594997574716
1505,150,N1,0.95,0.0149071198499986,0.9513333333333334,0.0140633487398192,0.9506666666666664,0.014023789311975,0.952,0.0138644228953902
1995,199,N1,0.9506666666666668,0.0144144988736264,0.952,0.0134577528254575,0.952,0.0142594997574716,0.952,0.0138644228953902
156,15,N2,0.9473333333333332,0.0127801930084539,0.95,0.0161589328580544,0.9466666666666668,0.0177951304200521,0.952,0.0132497379429011
506,50,N2,0.95,0.0135400640077265,0.9486666666666668,0.015563490039905,0.9473333333333332,0.015165750888103,0.9506666666666664,0.0136218778278016
1006,100,N2,0.9486666666666668,0.015018507101425,0.9493333333333334,0.014023789311975,0.9486666666666668,0.0160900245148628,0.9493333333333334,0.0127801930084538
1506,150,N2,0.948,0.0140633487398193,0.95,0.0145296631451355,0.948,0.015383974345619,0.9506666666666668,0.0144144988736263
1996,199,N2,0.9493333333333333,0.0144144988736264,0.9493333333333334,0.0147948940141147,0.9473333333333332,0.015165750888103,0.9506666666666668,0.0142204860051343
157,15,TD_U,0.948,0.0184992492340154,0.9473333333333332,0.0158815056660954,0.9486666666666668,0.0202210011841374,0.948,0.0174164673034841
507,50,TD_U,0.9493333333333334,0.0155277529318028,0.946,0.0136218778278016,0.9493333333333333,0.015347819244295,0.9486666666666668,0.0159164485150844
1007,100,TD_U,0.9506666666666664,0.0142204860051343,0.946,0.0129957257930786,0.9486666666666668,0.015383974345619,0.9513333333333334,0.0144529889257858
1507,150,TD_U,0.95,0.0131233464566863,0.946,0.0129957257930786,0.95,0.0149071198499985,0.95,0.0145296631451355
1997,199,TD_U,0.9493333333333334,0.0121106014163899,0.9473333333333332,0.0123378370155478,0.9486666666666668,0.0148323969741912,0.9493333333333334,0.0151657508881031
158,15,Uniform,0.9513333333333334,0.0165998661306516,0.9493333333333333,0.0165663648530522,0.948,0.0136626010212794,0.9466666666666668,0.0171593835683116
508,50,Uniform,0.95,0.0149071198499985,0.948,0.0126051136007926,0.9466666666666668,0.0192930615046503,0.948,0.0219342451684828
1008,100,Uniform,0.9486666666666668,0.0170945085399441,0.9486666666666668,0.015383974345619,0.9473333333333332,0.0175435964892543,0.9486666666666668,0.0189443629845104
1508,150,Uniform,0.9513333333333334,0.0148323969741913,0.9493333333333333,0.0175435964892543,0.9493333333333334,0.017224014243685,0.9493333333333334,0.0201935083078146
1998,199,Uniform,0.9506666666666664,0.0158815056660954,0.952,0.0162617478902006,0.95,0.016499158227686,0.9493333333333334,0.0201935083078146
159,15,kDN,0.9486666666666668,0.0148323969741913,0.9493333333333334,0.0181659021245849,0.9486666666666668,0.0144529889257858,0.952,0.0187971629064955
509,50,kDN,0.9506666666666668,0.0178574603146385,0.9513333333333334,0.0174164673034841,0.9506666666666664,0.0180123414481417,0.954,0.015165750888103
1009,100,kDN,0.9526666666666668,0.0155277529318028,0.9526666666666668,0.0146059348668044,0.9506666666666664,0.0157056253191863,0.9526666666666668,0.0158815056660954
1509,150,kDN,0.954,0.0155277529318028,0.9533333333333334,0.0147196014438797,0.952,0.0157409586041568,0.9506666666666664,0.0158815056660954
1999,199,kDN,0.9533333333333334,0.0168325082306034,0.9533333333333334,0.0147196014438797,0.9533333333333334,0.0131233464566863,0.95,0.0145296631451356
