,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split9,accuracy_std_split9
158,15,Uniform,0.9093333333333332,0.0146059348668044,0.9153333333333332,0.0210290803941166,0.9126666666666668,0.0170619785227596,0.9086666666666666,0.0210290803941166
508,50,Uniform,0.9166666666666666,0.0143372087784043,0.9133333333333332,0.0184089350286454,0.9153333333333332,0.0126051136007927,0.9126666666666668,0.0168983891408487
1008,100,Uniform,0.9173333333333332,0.0136218778278017,0.91,0.0150923085635623,0.914,0.0147948940141147,0.9126666666666668,0.0123378370155478
1508,150,Uniform,0.916,0.0118790197874702,0.914,0.0134164078649987,0.9133333333333332,0.0139443337755679,0.9126666666666668,0.0123378370155478
1998,199,Uniform,0.9146666666666666,0.0126051136007926,0.9146666666666666,0.0140633487398193,0.9133333333333332,0.0139443337755679,0.912,0.0119256958799988
159,15,kDN,0.916,0.0225339250415407,0.9166666666666666,0.0188561808316412,0.9166666666666666,0.0173205080756887,0.9166666666666666,0.022973414586817
509,50,kDN,0.9186666666666669,0.0250111086430721,0.9173333333333332,0.0149814700361628,0.914,0.0178574603146384,0.9166666666666666,0.0168325082306034
1009,100,kDN,0.918,0.0242212028327799,0.9193333333333332,0.0155277529318028,0.9153333333333332,0.0186488009742658,0.9146666666666666,0.0152023390013218
1509,150,kDN,0.9173333333333332,0.0234994089760194,0.918,0.0183484785926972,0.918,0.0165998661306516,0.9153333333333332,0.0175752351019521
1999,199,kDN,0.9173333333333332,0.0234994089760194,0.918,0.0196638416050035,0.918,0.0183484785926972,0.914,0.0158815056660955
