,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split9,accuracy_std_split9
1004,100,LSC,0.8480000000000001,0.0094207218407084,0.8455,0.0141034127075683,0.8397500000000001,0.0132994360782704,0.8385,0.0138744369255116
1504,150,LSC,0.8480000000000001,0.010062305898749,0.844,0.0126676260601581,0.8415000000000001,0.0098979164474146,0.8380000000000001,0.0141034127075683
1994,199,LSC,0.8477499999999999,0.0119045684508091,0.84575,0.0126429328084902,0.8412499999999999,0.0120545634512412,0.8385,0.0121963109176504
155,15,N1,0.8535,0.0082632469405191,0.85075,0.0115447498890188,0.84825,0.0109900523201666,0.8525,0.008003905296791
505,50,N1,0.85975,0.0093290540785226,0.8542500000000001,0.0064710895527723,0.8525,0.0131991950512142,0.8465,0.0112638803260688
1005,100,N1,0.8574999999999999,0.0104582503316759,0.8539999999999999,0.0081681546263522,0.85175,0.0141034127075683,0.8487500000000001,0.0123427610363321
1505,150,N1,0.85925,0.0105178419839813,0.8552500000000001,0.0108757183670781,0.85125,0.0143341811764746,0.84825,0.0115447498890188
1995,199,N1,0.8594999999999999,0.010062305898749,0.853,0.0098662936303355,0.85175,0.0132759180473517,0.8472500000000001,0.0111242977306435
156,15,N2,0.8495000000000001,0.0102164083708512,0.8455,0.0122027148618657,0.8404999999999999,0.0089965271077232,0.8407500000000001,0.0116122241624935
506,50,N2,0.85275,0.0065192024052026,0.8465,0.0086782774788549,0.8425,0.0107165176246763,0.8412499999999999,0.0112499999999999
1006,100,N2,0.8522500000000001,0.010658036873646,0.8505,0.0092533777616609,0.843,0.0094620954338877,0.84275,0.0092449310435502
1506,150,N2,0.8535,0.0125747763399592,0.8504999999999999,0.009945162140458,0.8455,0.0092533777616608,0.842,0.0069372184627558
1996,199,N2,0.8532500000000001,0.0102164083708512,0.8467499999999999,0.0077862057511987,0.84325,0.0115447498890188,0.8407499999999999,0.0105178419839812
157,15,TD_U,0.8404999999999999,0.0120091111244754,0.8435,0.008633148324916,0.83775,0.0120351049019109,0.83825,0.0157767629759719
507,50,TD_U,0.8460000000000001,0.0125124937562421,0.8445,0.0120415945787922,0.84575,0.010178101492911,0.844,0.0125124937562422
1007,100,TD_U,0.8460000000000001,0.0130324115189783,0.8452500000000001,0.0171937488640494,0.845,0.0109687054842401,0.844,0.0098186684433277
1507,150,TD_U,0.8445,0.0124247736397891,0.8465,0.012543673704302,0.84375,0.0107529065838033,0.844,0.0102087584945477
1997,199,TD_U,0.844,0.0119700146198741,0.8467499999999999,0.0147531776238205,0.84475,0.0110891275581084,0.8450000000000001,0.0107529065838032
158,15,Uniform,0.8387499999999999,0.0143341811764746,0.8335000000000001,0.0130024036239458,0.8394999999999999,0.0119111292495715,0.8365,0.0132110275906152
508,50,Uniform,0.84175,0.0133638972609041,0.84175,0.0127045759472718,0.842,0.0137670349022583,0.8394999999999999,0.0120091111244755
1008,100,Uniform,0.8465,0.0127291496181009,0.844,0.0095361155613803,0.8452500000000001,0.0104731800328267,0.8445,0.0120091111244754
1508,150,Uniform,0.8460000000000001,0.0090743457064407,0.843,0.0113054190545949,0.84275,0.013930631715755,0.844,0.0096582218860409
1998,199,Uniform,0.844,0.0107310880156673,0.84275,0.012543673704302,0.84275,0.0139025627133992,0.845,0.0082443162239205
159,15,kDN,0.8467499999999999,0.0097867895655316,0.8494999999999999,0.0108469465749583,0.8394999999999999,0.0103682206766638,0.84325,0.0123300952956576
509,50,kDN,0.8522500000000001,0.0087678389583751,0.8484999999999999,0.0102087584945477,0.8477499999999999,0.0038931028755993,0.8452500000000001,0.013930631715755
1009,100,kDN,0.8535,0.0094538352005945,0.8505,0.0113743131660773,0.8480000000000001,0.0032596012026014,0.8494999999999999,0.0145934488726962
1509,150,kDN,0.85375,0.0100389865026306,0.8480000000000001,0.0132464617917389,0.8484999999999999,0.0061491869381243,0.84925,0.012266570425347
1999,199,kDN,0.8525,0.0098821176880261,0.849,0.0124498995979887,0.84975,0.0099373034571759,0.8467499999999999,0.0126429328084903
