Dataset,alpha,split,weights,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
ionosphere,14,24,LSC,0.9189417989417988,0.923015873015873,0.020384551512633558
ionosphere,14,24,N1,0.9224565381708238,0.923015873015873,0.008080771238786746
ionosphere,14,24,N2,0.9217535903250189,0.9257936507936508,0.021150933689668704
ionosphere,14,24,TD_U,0.9204913076341648,0.9258730158730156,0.014454876292506132
ionosphere,14,24,kDN,0.918450491307634,0.9202380952380952,0.00805188434006673
bodyfat,16,14,CLD,0.9924175824175824,0.996,0.016416699742369274
bodyfat,16,14,DCP,0.996,0.996,0.0
bodyfat,16,14,F1,0.996,0.996,0.0
bodyfat,16,14,Hostility,0.9942930402930402,0.996,0.00782227206538254
bodyfat,16,14,LSC,0.9954432234432234,0.996,0.0025514707166054197
bodyfat,16,14,N1,0.9958168498168498,0.996,0.0008392995778307437
bodyfat,16,14,N2,0.9958168498168498,0.996,0.0008392995778307437
bodyfat,16,14,TD_U,0.9956190476190476,0.996,0.0017457431218879714
bodyfat,16,14,kDN,0.9958168498168498,0.996,0.0008392995778307437
contraceptive_NL,18,4,CLD,0.7257793323514973,0.7255906357388315,0.007748705562276659
contraceptive_NL,18,4,DCP,0.7325361029291442,0.7328393470790379,0.005081252575055165
contraceptive_NL,18,4,F1,0.7298723613156602,0.7339024914089347,0.015977595198220673
contraceptive_NL,18,4,Hostility,0.7264584356079201,0.7276417525773196,0.0030763118759060386
contraceptive_NL,18,4,LSC,0.7299214531173294,0.7297143470790378,0.0037700582051733897
contraceptive_NL,18,4,N1,0.7337669775814105,0.7359965635738831,0.0054685495077585475
contraceptive_NL,18,4,N2,0.7372161880216004,0.7380154639175258,0.005156493048181849
contraceptive_NL,18,4,TD_U,0.7268588406152838,0.7286941580756013,0.008288968001318288
contraceptive_NL,18,4,kDN,0.7316642120765833,0.7328393470790378,0.005093708209136146
yeast1,20,14,CLD,0.7730256622874072,0.7762969345184111,0.011461743868152595
yeast1,20,14,DCP,0.7696954384873849,0.771576274260838,0.005493720541272386
yeast1,20,14,F1,0.7633204633204633,0.7695265735534191,0.018652100985850423
yeast1,20,14,Hostility,0.7710923531393331,0.7722610194086704,0.006733377047036661
yeast1,20,14,LSC,0.7737084639769204,0.7763150734627244,0.008222288572790896
yeast1,20,14,N1,0.7685902585231444,0.774269907491384,0.012010755996219242
yeast1,20,14,N2,0.7659987648242682,0.7688781062942136,0.0093888448169331
yeast1,20,14,TD_U,0.766765135221511,0.7715853437329947,0.016026233895125606
yeast1,20,14,kDN,0.775810422119147,0.778310357337203,0.00860736989325661
pima,2,26,CLD,0.7515143377925333,0.7512474367737526,0.007832516462033992
pima,2,26,DCP,0.7670450476841454,0.766866028708134,0.005338220106048477
pima,2,26,F1,0.754011652507893,0.7578263841421736,0.01341458949199088
pima,2,26,Hostility,0.7546650717703349,0.7564422419685577,0.008647430386485603
pima,2,26,LSC,0.7476174201738112,0.7513328776486672,0.009089957582176435
pima,2,26,N1,0.7562843797806205,0.7579289131920711,0.008221884259902253
pima,2,26,N2,0.7589289782898806,0.7604237867395762,0.007266730325972806
pima,2,26,TD_U,0.7611756664388244,0.7630553656869447,0.013426912113494045
pima,2,26,kDN,0.7607940305308727,0.7617395762132604,0.006050385223342298
diabetes,16,26,CLD,0.7586165088044788,0.7603383458646616,0.008405433231592848
diabetes,16,26,DCP,0.7514329655307099,0.7551435406698565,0.0110142948797924
diabetes,16,26,F1,0.7552273540995346,0.7604066985645933,0.02294554291934411
diabetes,16,26,Hostility,0.7599632197376559,0.7642344497607656,0.011995203212502739
diabetes,16,26,LSC,0.7622782605865313,0.7668489405331511,0.014200641098991551
diabetes,16,26,N1,0.7564878104351789,0.7577067669172932,0.00884842685222453
diabetes,16,26,N2,0.7610104807473229,0.7616541353383459,0.01154698237129146
diabetes,16,26,TD_U,0.7534290271132377,0.7603554340396446,0.021210394810978212
diabetes,16,26,kDN,0.758603489242587,0.7616712235133287,0.010192334498474611
vehicle2,2,12,CLD,0.9727050820328131,0.977563025210084,0.018188857993578302
vehicle2,2,12,DCP,0.9742757102841136,0.9751820728291316,0.008875721702715007
vehicle2,2,12,F1,0.9780125383486726,0.9799159663865544,0.00799453087594699
vehicle2,2,12,Hostility,0.9731305855675603,0.9752100840336132,0.008512707835612447
vehicle2,2,12,LSC,0.9772002134187007,0.9799019607843136,0.008792352889865714
vehicle2,2,12,N1,0.9729471788715487,0.9751960784313726,0.008797427681082985
vehicle2,2,12,N2,0.9762484993997599,0.9787254901960784,0.00940896867827078
vehicle2,2,12,TD_U,0.9746832066159798,0.9775490196078432,0.012177085050559965
vehicle2,2,12,kDN,0.9731092436974789,0.9751820728291316,0.009616754815499354
spectfheart,14,16,CLD,0.808703025369692,0.8128205128205128,0.011913627965412244
spectfheart,14,16,DCP,0.7985483652150319,0.8018518518518519,0.011028127093669902
spectfheart,14,16,F1,0.8024080857414191,0.8052706552706553,0.016236561017450662
spectfheart,14,16,Hostility,0.8010378510378511,0.8015669515669515,0.0052708752662840135
spectfheart,14,16,LSC,0.7908153574820241,0.7978632478632479,0.022618625449068643
spectfheart,14,16,N1,0.8035883869217202,0.8055555555555556,0.012677471980190516
spectfheart,14,16,N2,0.7994301994301994,0.8018518518518519,0.01680090581238375
spectfheart,14,16,TD_U,0.7876339709673043,0.7901709401709403,0.00999301903305963
spectfheart,14,16,kDN,0.8022520689187355,0.8019943019943019,0.011588791348426698
Yeast_CYTvsNUC,2,4,CLD,0.6713833898103561,0.6770411985018726,0.01750777746964915
Yeast_CYTvsNUC,2,4,DCP,0.6794530646216039,0.6849438202247191,0.013685905869230394
Yeast_CYTvsNUC,2,4,F1,0.6707098270019618,0.6759176029962546,0.019036656645341224
Yeast_CYTvsNUC,2,4,Hostility,0.6756803995006242,0.6815106117353309,0.01854704816532335
Yeast_CYTvsNUC,2,4,LSC,0.6763462338743237,0.6826841448189762,0.017394957310106755
Yeast_CYTvsNUC,2,4,N1,0.6738095238095239,0.6770536828963796,0.010885158738023402
Yeast_CYTvsNUC,2,4,N2,0.6824992568812793,0.6849313358302123,0.015469991810520249
Yeast_CYTvsNUC,2,4,TD_U,0.6801872659176029,0.6860424469413233,0.017625735925520886
Yeast_CYTvsNUC,2,4,kDN,0.6817775399797872,0.6838077403245942,0.014618841343015379
breastcancer,18,12,CLD,0.9992481203007518,1.0,0.00344554563530516
breastcancer,18,12,DCP,1.0,1.0,0.0
breastcancer,18,12,F1,1.0,1.0,0.0
breastcancer,18,12,Hostility,1.0,1.0,0.0
breastcancer,18,12,LSC,0.9970760233918128,1.0,0.013399344137297783
breastcancer,18,12,N1,1.0,1.0,0.0
breastcancer,18,12,N2,0.9988304093567251,1.0,0.0053597376549191075
breastcancer,18,12,TD_U,1.0,1.0,0.0
breastcancer,18,12,kDN,1.0,1.0,0.0
liver-disorders,8,30,CLD,0.7384353741496599,0.7390476190476191,0.020278191572473885
liver-disorders,8,30,DCP,0.7492063492063492,0.7528571428571429,0.012495199380505263
liver-disorders,8,30,F1,0.743968253968254,0.7461904761904762,0.034446492514635614
liver-disorders,8,30,Hostility,0.7429705215419501,0.7457142857142858,0.020592088810636535
liver-disorders,8,30,LSC,0.7441269841269842,0.7457142857142858,0.015718854554672885
liver-disorders,8,30,N1,0.7472562358276644,0.7533333333333333,0.009625533836130495
liver-disorders,8,30,N2,0.7381632653061225,0.7395238095238096,0.015227887737627618
liver-disorders,8,30,TD_U,0.7360997732426304,0.7390476190476191,0.020597987181026428
liver-disorders,8,30,kDN,0.7369160997732427,0.7395238095238096,0.01614041212528753
spectfheart,10,2,CLD,0.813085063085063,0.8160968660968662,0.01165719969348227
spectfheart,10,2,DCP,0.7918871252204586,0.7940170940170941,0.00821648126780222
spectfheart,10,2,F1,0.8085063085063084,0.8092592592592591,0.01309675042395334
spectfheart,10,2,Hostility,0.7984330484330484,0.7975783475783476,0.008678709899485935
spectfheart,10,2,LSC,0.7993013159679827,0.8018518518518519,0.01669518737064269
spectfheart,10,2,N1,0.8031406864740198,0.8051282051282052,0.010208267450536306
spectfheart,10,2,N2,0.812711979378646,0.8163817663817664,0.013792227355641788
spectfheart,10,2,TD_U,0.7840727174060508,0.7867521367521367,0.015195672832628982
spectfheart,10,2,kDN,0.8067833401166734,0.8088319088319087,0.008694300200718869
bodyfat,20,18,CLD,0.9926227106227107,0.996,0.015476684215198813
bodyfat,20,18,DCP,0.996,0.996,0.0
bodyfat,20,18,F1,0.996,0.996,0.0
bodyfat,20,18,Hostility,0.9944835164835165,0.996,0.006949400504438526
bodyfat,20,18,LSC,0.9958095238095238,0.996,0.0008728715609439537
bodyfat,20,18,N1,0.9958168498168498,0.996,0.0008392995778307437
bodyfat,20,18,N2,0.9956336996336995,0.996,0.0011568946298427959
bodyfat,20,18,TD_U,0.996,0.996,0.0
bodyfat,20,18,kDN,0.9956263736263735,0.996,0.0017121711387746864
profb,8,12,CLD,0.6675885279484929,0.6695566286215979,0.01012734921090861
profb,8,12,DCP,0.6740112462895606,0.6740781387181738,0.0065148194506693445
profb,8,12,F1,0.6643484259375392,0.6695346795434591,0.01830329815079608
profb,8,12,Hostility,0.6705777833521468,0.6741220368744513,0.00993895513351219
profb,8,12,LSC,0.6655033655253146,0.6665496049165935,0.014686445119379749
profb,8,12,N1,0.6715937121117104,0.6740342405618964,0.011312654991067799
profb,8,12,N2,0.6488962749278816,0.6532265144863916,0.015197143138484465
profb,8,12,TD_U,0.649461724988503,0.6532484635645303,0.017336970382851757
profb,8,12,kDN,0.6557809691040595,0.6591527655838455,0.011975557584992323
WineQualityRed_5vs6,2,24,CLD,0.791227983212716,0.801382142030997,0.029656802772393024
WineQualityRed_5vs6,2,24,DCP,0.7869234878776863,0.7990920656951191,0.032343225183092024
WineQualityRed_5vs6,2,24,F1,0.7906119537798927,0.7960559796437658,0.019741986129513247
WineQualityRed_5vs6,2,24,Hostility,0.797155029025258,0.8097154753643304,0.03181105732432497
WineQualityRed_5vs6,2,24,LSC,0.7872255818820704,0.7953099699282905,0.027683086403023447
WineQualityRed_5vs6,2,24,N1,0.7853601445204499,0.7922449687716864,0.023199534412511186
WineQualityRed_5vs6,2,24,N2,0.7846821541478031,0.7945408281286144,0.027941252304323948
WineQualityRed_5vs6,2,24,TD_U,0.7854102640362183,0.7945408281286144,0.030050934304294563
WineQualityRed_5vs6,2,24,kDN,0.7871952898670456,0.7975537820957668,0.027894669701774087
contraceptive_NS,16,26,CLD,0.6530492898913952,0.6508771929824562,0.00735283987332505
contraceptive_NS,16,26,DCP,0.6568504594820385,0.6535087719298246,0.009029631496863408
contraceptive_NS,16,26,F1,0.6555137844611529,0.6605263157894737,0.015923270487692775
contraceptive_NS,16,26,Hostility,0.6545948203842942,0.6552631578947368,0.008053495165943165
contraceptive_NS,16,26,LSC,0.6520885547201336,0.6535087719298246,0.008365479044790534
contraceptive_NS,16,26,N1,0.6505847953216375,0.6508771929824562,0.00664199806526352
contraceptive_NS,16,26,N2,0.6515873015873016,0.6526315789473685,0.005043814245554997
contraceptive_NS,16,26,TD_U,0.6475772765246449,0.65,0.011362628349776294
contraceptive_NS,16,26,kDN,0.6563074352548037,0.6578947368421053,0.005695806936048926
glass1,4,20,CLD,0.8072047000618429,0.8129870129870129,0.0230942484134504
glass1,4,20,DCP,0.8101628530199958,0.8177489177489177,0.02306322267525223
glass1,4,20,F1,0.8056173984745412,0.8129870129870129,0.02115821361383405
glass1,4,20,Hostility,0.8122758194186765,0.8177489177489177,0.02452039373371457
glass1,4,20,LSC,0.8117810760667904,0.8175324675324676,0.016701847872778997
glass1,4,20,N1,0.7901257472686044,0.7896103896103897,0.00931527806455853
glass1,4,20,N2,0.8036178107606679,0.8082251082251082,0.017996913687485436
glass1,4,20,TD_U,0.8093176664605236,0.8175324675324676,0.025169956598281407
glass1,4,20,kDN,0.800937950937951,0.8082251082251082,0.02067777515504486
spectfheart,16,8,CLD,0.8070478903812237,0.808974358974359,0.008257762272782576
spectfheart,16,8,DCP,0.7914529914529915,0.7938746438746438,0.00903778518367695
spectfheart,16,8,F1,0.798087098087098,0.8014245014245015,0.011429400111072904
spectfheart,16,8,Hostility,0.8004273504273505,0.8014245014245015,0.0072085965298160715
spectfheart,16,8,LSC,0.7756071089404424,0.7792022792022791,0.02462381249334189
spectfheart,16,8,N1,0.8012617012617012,0.8015669515669515,0.011293995457533595
spectfheart,16,8,N2,0.8086216252882918,0.808974358974359,0.012975450221024417
spectfheart,16,8,TD_U,0.791256274589608,0.7940170940170941,0.015598809406772026
spectfheart,16,8,kDN,0.8091642924976258,0.8091168091168092,0.0063025669959544915
Yeast_CYTvsNUC,4,6,CLD,0.6823417157125022,0.6870911360799001,0.019790893458726692
Yeast_CYTvsNUC,4,6,DCP,0.6835705368289637,0.6871535580524345,0.014947009819214225
Yeast_CYTvsNUC,4,6,F1,0.6662927293264372,0.6736828963795256,0.022347925926657432
Yeast_CYTvsNUC,4,6,Hostility,0.6848243267344392,0.6894132334581773,0.018279927190500676
Yeast_CYTvsNUC,4,6,LSC,0.6767564354081208,0.6804494382022472,0.013498513124721239
Yeast_CYTvsNUC,4,6,N1,0.6755276142916592,0.6793008739076154,0.014661281865264
Yeast_CYTvsNUC,4,6,N2,0.6880482729920933,0.6949937578027465,0.018643254989732384
Yeast_CYTvsNUC,4,6,TD_U,0.6788413292907676,0.6826966292134832,0.017852951561622837
Yeast_CYTvsNUC,4,6,kDN,0.6753248915046668,0.6804619225967541,0.020127395501798685
yeast1,14,2,CLD,0.7733521632850492,0.7769816796662434,0.011052399081903896
yeast1,14,2,DCP,0.7757778152073455,0.7803555233085435,0.011729761086575684
yeast1,14,2,F1,0.7683771259274614,0.773603301287865,0.019020839510358094
yeast1,14,2,Hostility,0.7758190597116772,0.7789860330128786,0.009195594965088906
yeast1,14,2,LSC,0.771875782781823,0.7736305097043352,0.009007752704230687
yeast1,14,2,N1,0.7732977464521088,0.7769862144023219,0.009605151485057152
yeast1,14,2,N2,0.7704199165608562,0.7729321603482677,0.011017725650945031
yeast1,14,2,TD_U,0.7595987406390091,0.7654951931797569,0.01663863126431638
yeast1,14,2,kDN,0.7756661743238924,0.778323961545438,0.00787440838762257
phoneme,18,18,CLD,0.9013456203320652,0.9119213390840007,0.03209658883120517
phoneme,18,18,DCP,0.9019208174815075,0.909146984322585,0.02394900169234084
phoneme,18,18,F1,0.9073563718634576,0.9109957554597112,0.013028013483343277
phoneme,18,18,Hostility,0.9014875451104656,0.9097008283699596,0.02575141638888506
phoneme,18,18,LSC,0.9013627843141089,0.9087725063325802,0.02014913757978132
phoneme,18,18,N1,0.9042632690784261,0.9087745601423975,0.01295252577978654
phoneme,18,18,N2,0.9005175274737814,0.9072944478674608,0.02119319307042557
phoneme,18,18,TD_U,0.9047395573550842,0.9119209967823648,0.02467510336327301
phoneme,18,18,kDN,0.902093614607478,0.9084024782638462,0.01773316964981643
breastcancer,2,8,CLD,1.0,1.0,0.0
breastcancer,2,8,DCP,1.0,1.0,0.0
breastcancer,2,8,F1,1.0,1.0,0.0
breastcancer,2,8,Hostility,1.0,1.0,0.0
breastcancer,2,8,LSC,1.0,1.0,0.0
breastcancer,2,8,N1,1.0,1.0,0.0
breastcancer,2,8,N2,1.0,1.0,0.0
breastcancer,2,8,TD_U,1.0,1.0,0.0
breastcancer,2,8,kDN,1.0,1.0,0.0
glass0,6,2,CLD,0.8574108431251288,0.869047619047619,0.03285090433234353
glass0,6,2,DCP,0.8615337043908472,0.8692640692640692,0.03680303882311618
glass0,6,2,F1,0.8648113790970934,0.8740259740259739,0.028135578552413876
glass0,6,2,Hostility,0.8669552669552668,0.8740259740259739,0.03439061778749399
glass0,6,2,LSC,0.8699752628324056,0.8742424242424243,0.02732799859162002
glass0,6,2,N1,0.8702432488146774,0.8742424242424243,0.019999650847716394
glass0,6,2,N2,0.8650999793856936,0.8692640692640692,0.021950432425735262
glass0,6,2,TD_U,0.8626159554730983,0.8740259740259739,0.03864004025682421
glass0,6,2,kDN,0.8621005978148835,0.8647186147186148,0.019079801713502945
teaching_assistant_MH,2,1,CLD,0.7122943722943722,0.72,0.010816344563695403
teaching_assistant_MH,2,1,DCP,0.7139393939393939,0.72,0.013594886415087108
teaching_assistant_MH,2,1,F1,0.7261904761904762,0.7290909090909091,0.014660395425025329
teaching_assistant_MH,2,1,Hostility,0.7173160173160172,0.72,0.026125058725824574
teaching_assistant_MH,2,1,LSC,0.7087445887445888,0.7109090909090909,0.028154644069566612
teaching_assistant_MH,2,1,N1,0.7226839826839827,0.7209090909090909,0.01595830359901588
teaching_assistant_MH,2,1,N2,0.7084848484848485,0.7209090909090909,0.029150979646061125
teaching_assistant_MH,2,1,TD_U,0.7203463203463203,0.72,0.012191570690732302
teaching_assistant_MH,2,1,kDN,0.7010822510822511,0.7018181818181819,0.01845167699968615
vertebral_column,18,22,CLD,0.8319508448540708,0.835483870967742,0.014458838987791605
vertebral_column,18,22,DCP,0.8325652841781874,0.835483870967742,0.012489527846648862
vertebral_column,18,22,F1,0.8270353302611367,0.8290322580645162,0.009094039309557485
vertebral_column,18,22,Hostility,0.8327188940092166,0.835483870967742,0.013272369422962805
vertebral_column,18,22,LSC,0.8287250384024577,0.832258064516129,0.0074196887656103674
vertebral_column,18,22,N1,0.8276497695852536,0.829032258064516,0.004846384082999068
vertebral_column,18,22,N2,0.8270353302611367,0.8290322580645162,0.010476483276761995
vertebral_column,18,22,TD_U,0.8321044546850997,0.835483870967742,0.020079866301158846
vertebral_column,18,22,kDN,0.8296466973886328,0.835483870967742,0.012053429769927381
segment,18,6,CLD,0.9719439290867863,0.9774891774891774,0.022221593075395743
segment,18,6,DCP,0.9712636569779425,0.9753246753246751,0.018652170213003236
segment,18,6,F1,0.9748711605854462,0.98008658008658,0.0225422176136672
segment,18,6,Hostility,0.973015873015873,0.9748917748917748,0.008746660134991565
segment,18,6,LSC,0.9683570397856113,0.9735930735930736,0.0209014733248611
segment,18,6,N1,0.971655328798186,0.9735930735930736,0.006357329748315271
segment,18,6,N2,0.9716759431045144,0.9744588744588744,0.013365741401323352
segment,18,6,TD_U,0.9694083694083693,0.9744588744588744,0.020228234898368294
segment,18,6,kDN,0.9720263863121006,0.974025974025974,0.007713012889873933
hill_valley_without_noise_traintest,14,28,CLD,0.6125931445603577,0.6269611163798944,0.03580059446304385
hill_valley_without_noise_traintest,14,28,DCP,0.6296472280823995,0.6368649234521068,0.018301913038142086
hill_valley_without_noise_traintest,14,28,F1,0.6244711324443069,0.6277875626608861,0.011979868356893677
hill_valley_without_noise_traintest,14,28,Hostility,0.6232137212017987,0.6352526757891884,0.03212254611138989
hill_valley_without_noise_traintest,14,28,LSC,0.618664073135012,0.624475003387075,0.017013926566057234
hill_valley_without_noise_traintest,14,28,N1,0.621204379326585,0.6294607776724022,0.025044322820893618
hill_valley_without_noise_traintest,14,28,N2,0.6181998825814027,0.6286343313914105,0.02592548314714363
hill_valley_without_noise_traintest,14,28,TD_U,0.619743421010187,0.6278078851104186,0.0212591340788311
hill_valley_without_noise_traintest,14,28,kDN,0.62151695795511,0.6311001219346972,0.021400007617493114
titanic,8,10,CLD,0.7924880463048403,0.7929594832648268,0.005196989400721592
titanic,8,10,DCP,0.7956488549618321,0.7960070463887258,0.006039402712346615
titanic,8,10,F1,0.7882727959063838,0.7914327657075748,0.01318950803721091
titanic,8,10,Hostility,0.790806140424461,0.7921843805049912,0.005016569158081145
titanic,8,10,LSC,0.7910180913234348,0.7914151497357604,0.0037509867277688964
titanic,8,10,N1,0.7961616754746527,0.7960129183793306,0.0027820840411639154
titanic,8,10,N2,0.7962768783379471,0.7967880211391661,0.004984773073993856
titanic,8,10,TD_U,0.792892654419372,0.7960070463887258,0.012463945335216104
titanic,8,10,kDN,0.7951452618628191,0.7944920728126835,0.005150253937443936
yeast1,4,14,CLD,0.7749598351947345,0.7776709595501542,0.010188376772563765
yeast1,4,14,DCP,0.7735072080709664,0.7762878650462544,0.008409126673715918
yeast1,4,14,F1,0.7621822445647949,0.7661935425358244,0.018040725977352554
yeast1,4,14,Hostility,0.7701735292339319,0.7715717395247597,0.007767333957941544
yeast1,4,14,LSC,0.7699081392034411,0.7715898784690731,0.01168344290861411
yeast1,4,14,N1,0.7728123137519111,0.7763060039905677,0.013175784620595668
yeast1,4,14,N2,0.764826859457732,0.7662071467440594,0.007832469546481455
yeast1,4,14,TD_U,0.7602003489587382,0.7648557953927082,0.016899506856722733
yeast1,4,14,kDN,0.7734087395161221,0.7742880464356975,0.00858031754986814
titanic,10,2,CLD,0.7907709084808322,0.7952495596007046,0.010811173071104222
titanic,10,2,DCP,0.7943050079691302,0.7952554315913094,0.005424364679058763
titanic,10,2,F1,0.7886052624220563,0.7937287140340575,0.019869567468790705
titanic,10,2,Hostility,0.7942599893744932,0.7937169700528479,0.0028383082921503064
titanic,10,2,LSC,0.7901985292061627,0.7914327657075748,0.00432582243437575
titanic,10,2,N1,0.7972043732349076,0.7975337639459777,0.0038445227475386087
titanic,10,2,N2,0.7995084305007969,0.8013564298297122,0.0056635305679428516
titanic,10,2,TD_U,0.7935433269021055,0.7967704051673518,0.01259441699342443
titanic,10,2,kDN,0.7993140955736376,0.7998179682912507,0.003782025397615676
saheart,16,20,CLD,0.6893859301352363,0.6861702127659575,0.011773008224988963
saheart,16,20,DCP,0.6910180168274526,0.6904255319148935,0.005236510030020511
saheart,16,20,F1,0.6744130214527994,0.6796484736355227,0.02024667939836203
saheart,16,20,Hostility,0.7030989824236817,0.7013876040703053,0.00669760772375533
saheart,16,20,LSC,0.6840579710144927,0.6839037927844588,0.0056330256486003955
saheart,16,20,N1,0.6887229637460904,0.6882978723404255,0.0067456624216173915
saheart,16,20,N2,0.6888727368838377,0.688159111933395,0.006266287983410355
saheart,16,20,TD_U,0.6876943746971499,0.6926456984273821,0.021422894620812104
saheart,16,20,kDN,0.6858662613981763,0.6838575393154487,0.009899610116587828
teaching_assistant_MH,16,1,CLD,0.7,0.7009090909090909,0.016157796265744016
teaching_assistant_MH,16,1,DCP,0.712034632034632,0.72,0.037401004054565826
teaching_assistant_MH,16,1,F1,0.7146753246753247,0.72,0.00917815279802771
teaching_assistant_MH,16,1,Hostility,0.7307359307359308,0.7290909090909091,0.022671967340947997
teaching_assistant_MH,16,1,LSC,0.7098701298701299,0.7109090909090909,0.03307053033120651
teaching_assistant_MH,16,1,N1,0.7108225108225108,0.72,0.035729591368093935
teaching_assistant_MH,16,1,N2,0.686017316017316,0.6827272727272727,0.01813966976126134
teaching_assistant_MH,16,1,TD_U,0.7388311688311688,0.7481818181818182,0.025962692332504828
teaching_assistant_MH,16,1,kDN,0.6962337662337662,0.7009090909090909,0.02590396394932775
saheart,18,4,CLD,0.6830095590502621,0.6817761332099908,0.007714481490662347
saheart,18,4,DCP,0.6944077353420555,0.6969010175763183,0.012055369369344432
saheart,18,4,F1,0.6733513942117086,0.6817298797409805,0.020415970447149948
saheart,18,4,Hostility,0.6912030307034932,0.6926456984273821,0.0076816362554029795
saheart,18,4,LSC,0.676382097704947,0.6795559666975024,0.008676335594611806
saheart,18,4,N1,0.6877758689044535,0.6862627197039778,0.007954213555430112
saheart,18,4,N2,0.6795207259592088,0.6817761332099908,0.009447342149289132
saheart,18,4,TD_U,0.6626734505087881,0.6665587419056429,0.01381585002775297
saheart,18,4,kDN,0.6847737985110788,0.6839037927844588,0.005784210715949004
cleveland,12,14,CLD,0.5749257552483359,0.5804301075268817,0.011804944330975882
cleveland,12,14,DCP,0.566794674859191,0.5640860215053763,0.013205799144802218
cleveland,12,14,F1,0.5724987199180747,0.5774193548387097,0.021200115858914195
cleveland,12,14,Hostility,0.5722785458269329,0.5707526881720429,0.006215725216512214
cleveland,12,14,LSC,0.5732309267793139,0.5741935483870968,0.010046226614968536
cleveland,12,14,N1,0.5675576036866359,0.5674193548387096,0.007613870819466582
cleveland,12,14,N2,0.5716026625704045,0.5740860215053764,0.006015925291014687
cleveland,12,14,TD_U,0.560174091141833,0.5608602150537634,0.010236845809580244
cleveland,12,14,kDN,0.5773988735279058,0.5773118279569893,0.006774929047597172
parkinsons,18,24,CLD,0.8833583959899749,0.8928947368421053,0.02858455706816663
parkinsons,18,24,DCP,0.8864912280701753,0.893157894736842,0.025718125436987302
parkinsons,18,24,F1,0.8875939849624059,0.898421052631579,0.022915339446643337
parkinsons,18,24,Hostility,0.8835839598997494,0.8881578947368421,0.01979368589523151
parkinsons,18,24,LSC,0.8816917293233082,0.8881578947368421,0.0242299080641302
parkinsons,18,24,N1,0.8926315789473684,0.893157894736842,0.009005230859088683
parkinsons,18,24,N2,0.8859523809523809,0.898157894736842,0.027232897780821885
parkinsons,18,24,TD_U,0.8923182957393484,0.898421052631579,0.02807595296118731
parkinsons,18,24,kDN,0.8888220551378445,0.898157894736842,0.026666949032273644
cleveland,16,24,CLD,0.5637378392217102,0.5640860215053763,0.010207631981933026
cleveland,16,24,DCP,0.5690373783922171,0.5676344086021505,0.0053890684038729085
cleveland,16,24,F1,0.5640092165898617,0.5704301075268817,0.018879379397124325
cleveland,16,24,Hostility,0.5623143881208398,0.5610752688172043,0.008609245665848317
cleveland,16,24,LSC,0.5704761904761905,0.5773118279569893,0.014090025345300454
cleveland,16,24,N1,0.5742754736303123,0.5739784946236559,0.012722793332587258
cleveland,16,24,N2,0.5698719918074756,0.5706451612903225,0.00783668270676302
cleveland,16,24,TD_U,0.5775780849974398,0.583763440860215,0.017979530602695977
cleveland,16,24,kDN,0.5715412186379928,0.573763440860215,0.01310374363589331
breastcancer,12,18,CLD,0.9982456140350877,1.0,0.008039606482378728
breastcancer,12,18,DCP,1.0,1.0,0.0
breastcancer,12,18,F1,1.0,1.0,0.0
breastcancer,12,18,Hostility,1.0,1.0,0.0
breastcancer,12,18,LSC,0.9963957512829693,1.0,0.016516742569240492
breastcancer,12,18,N1,1.0,1.0,0.0
breastcancer,12,18,N2,1.0,1.0,0.0
breastcancer,12,18,TD_U,1.0,1.0,0.0
breastcancer,12,18,kDN,1.0,1.0,0.0
yeast1,6,24,CLD,0.7695026042341478,0.7722610194086704,0.010689800998689974
yeast1,6,24,DCP,0.7777784975771553,0.7810130600399057,0.009482121552829821
yeast1,6,24,F1,0.7689128726041478,0.7722610194086704,0.013805433568216827
yeast1,6,24,Hostility,0.7693227263697062,0.7702339923816435,0.006515571616213179
yeast1,6,24,LSC,0.7725678698833062,0.7749319789588246,0.011057586533280163
yeast1,6,24,N1,0.7700275539201713,0.77358969707963,0.01113876561891993
yeast1,6,24,N2,0.7669346479749164,0.7688917105024488,0.010324286678272664
yeast1,6,24,TD_U,0.7611213322622719,0.7675312896789407,0.018519681132277508
yeast1,6,24,kDN,0.7753027476181839,0.7776482858697624,0.00896933631611003
profb,10,30,CLD,0.6709436013211254,0.6725417032484635,0.005789801617439435
profb,10,30,DCP,0.671793344203353,0.6740122914837576,0.008251732222035553
profb,10,30,F1,0.652797984865588,0.6591527655838455,0.016580413558107333
profb,10,30,Hostility,0.6652033947907521,0.6680860403863038,0.008941943268897735
profb,10,30,LSC,0.6593335841799407,0.668064091308165,0.02334440523901474
profb,10,30,N1,0.6635269032986328,0.6680421422300263,0.01640320728779679
profb,10,30,N2,0.6630210293072454,0.6651009657594381,0.007532269672453668
profb,10,30,TD_U,0.6460230360801037,0.6489244951712028,0.026688341281781828
profb,10,30,kDN,0.6620542246749446,0.663630377524144,0.0048331880978561325
spambase,20,18,CLD,0.942681407506642,0.945613810741688,0.009816206139304135
spambase,20,18,DCP,0.9424220219488761,0.9480046414701148,0.016060276344824206
spambase,20,18,F1,0.9415115901433037,0.946484323197878,0.018485729606407472
spambase,20,18,Hostility,0.9429398458256089,0.9469181585677748,0.01155052081518847
