,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme,accuracy_mean_easy_std,accuracy_mean_hard_std,accuracy_mean_combo_std,accuracy_mean_combo_extreme_std,accuracy_mean_split2_std,accuracy_mean_split2_extreme_std,accuracy_mean_split1_classic_std,accuracy_mean_split1_classic_extreme_std,accuracy_mean_split4_std,accuracy_mean_split4_extreme_std,accuracy_mean_split2_classic_std,accuracy_mean_split2_classic_extreme_std,accuracy_mean_split9_std,accuracy_mean_split9_extreme_std,accuracy_mean_split4_classic_std,accuracy_mean_split4_classic_extreme_std,weights
22,contraceptive_NS,0.003881578947368411,-0.013934210526315802,0.00562719298245615,-0.0025175438596491116,-0.006627192982456132,0.0022631578947368463,-0.0019210526315789384,-0.003820175438596488,-0.0006491228070175415,0.00026754385964912643,-0.000596491228070164,-0.00015350877192981893,-0.005008771929824556,-0.0022631578947368324,-0.0007763157894736755,-0.0007236842105263025,0.0093866580145689,0.005401784151011404,0.00864506582039466,0.008185601528164832,0.007732519703620837,0.005606343359934608,0.008859385075012181,0.005586678406974874,0.00866068934949435,0.007890179363752681,0.0075667567772794864,0.00534367682232635,0.00665068008096398,0.007379768175873079,0.00705117212610629,0.00772338333517517,TD_U
22,contraceptive_NS,0.008587719298245615,-0.06216228070175438,0.0007324561403508861,-0.007627192982456139,-0.00031578947368420093,0.00670614035087721,-0.007267543859649121,0.006000000000000003,-0.00863157894736842,0.006596491228070187,-0.0005087719298245558,0.0041315789473684306,0.0026271929824561507,0.004899122807017559,-0.0010526315789473617,0.0005745614035087792,0.006191828400350538,0.009178903367462016,0.009064066674669151,0.009137747033682041,0.005554152550159544,0.006577197157655007,0.006297578668448954,0.009306816480991402,0.008766391622074432,0.008672164756538465,0.00579223804552473,0.006859607522838886,0.006864063429865049,0.007507512401561846,0.006277667624593608,0.0071914865354975556,CLD
22,contraceptive_NS,-0.0017368421052631556,-0.011666666666666669,-0.006833333333333331,-0.009118421052631578,-0.003403508771929813,-0.004618421052631573,0.0015000000000000141,-0.007192982456140351,-0.0025219298245613996,-0.003605263157894726,-0.008407894736842104,0.002328947368421058,-0.0013289473684210428,-0.0005614035087719199,-0.0032807017543859556,-0.0054122807017543805,0.006012741844735413,0.00685194273543499,0.006242825721013768,0.007362739620217936,0.007163992472650246,0.00668367234625196,0.007190944809145942,0.00664160995072987,0.005575621174786199,0.0056567610142334995,0.008224699899074608,0.005640885536681306,0.006116044573746561,0.006075487690241014,0.0063756020520495055,0.005540260376957921,N1
22,contraceptive_NS,-0.001649122807017534,-0.001991228070175423,-0.001807017543859638,0.0015394736842105333,-0.0038815789473684126,-0.00020175438596490292,-0.0060833333333333225,-0.004429824561403502,0.00019298245614036313,-0.0022982456140350736,-0.0022280701754385846,-0.005578947368421044,-0.007162280701754379,-0.0028114035087719157,-0.0030438596491227953,-0.00018421052631577894,0.007277517203762613,0.00565055098435898,0.009298170760819777,0.008396026418438517,0.008966560472878008,0.00682067025817805,0.007910676504252081,0.0058746890970281995,0.006078745379211311,0.005454768310848506,0.0059668307508065664,0.010178979584337219,0.0065061965394740875,0.006296915520788669,0.007625372283186705,0.00572389721791246,N2
22,contraceptive_NS,-0.006504385964912276,-0.012421052631578949,-0.0036447368421052544,-0.006078947368421046,-0.0055964912280701655,0.0051008771929824635,-0.0042675438596491136,-0.0032105263157894614,-0.004745614035087713,0.0041622807017544,-0.005254385964912274,0.0003684210526315823,-0.005425438596491223,-0.0013070175438596393,-0.0007982456140350797,-0.005763157894736836,0.007762753817101364,0.006603331343834187,0.005686966697861097,0.005638768743664859,0.006834743325053421,0.0061501524395714486,0.01045469089691142,0.006179232322723829,0.006225831624152466,0.006350540069071463,0.007186318981719977,0.007405397496918598,0.005537445290284715,0.00688346635554807,0.006891999409915908,0.005878479058109447,LSC
22,contraceptive_NS,0.00317543859649123,-0.002767543859649111,0.0008508771929824643,0.009236842105263161,-0.0008684210526315694,0.0071710526315789495,-0.0015131578947368306,0.009605263157894742,-0.009030701754385964,0.00236403508771931,-0.005087719298245608,0.004570175438596493,-0.007570175438596485,0.0002324561403508818,-0.0012938596491227916,0.004574561403508776,0.006713159798075441,0.0054714276804355925,0.007052122117985773,0.007075659691700503,0.008346831775986588,0.00853847751773914,0.00788858160237226,0.005427900115534396,0.008231993069578907,0.007219712762926426,0.0064418252959416245,0.008382241627000003,0.0077523027531597654,0.009548811171451494,0.006486054048276565,0.007349062059639,F1
36,teaching_assistant_LM,0.05075000000000002,-0.020666666666666625,0.03552222222222222,0.013711111111111127,0.03482777777777781,-0.006683333333333326,0.01660555555555557,0.005927777777777785,-0.0028777777777777734,0.0014888888888888929,0.038455555555555576,0.019677777777777797,0.003994444444444456,0.003688888888888906,0.005133333333333343,0.00611666666666668,0.011408057434449307,0.012451780560784923,0.017864427998230223,0.019895015728740376,0.012040215045260823,0.01703373103731763,0.01823266355946751,0.016206097666871803,0.012540246023629168,0.014232844302493303,0.015221665902528277,0.018261696156105584,0.012631391466316505,0.016641059800082753,0.015063840406649612,0.01413599168556281,Hostility
36,teaching_assistant_LM,0.003994444444444453,-0.043805555555555514,-0.0007611111111111029,0.013255555555555569,0.0046333333333333435,0.013966666666666688,0.013794444444444474,0.032444444444444456,0.0013722222222222297,0.0026611111111111,0.008938888888888902,0.010888888888888917,0.00036111111111111093,-0.0002722222222221909,0.011038888888888916,0.02506111111111111,0.016264493505543695,0.021392505150871485,0.016053518617927042,0.018437813719372902,0.018097731524843293,0.01721632614622165,0.01575420636850308,0.01750346717047164,0.014768716549614633,0.013928596505318767,0.011224047758821827,0.017614760686194077,0.017561123126790174,0.01771047334372203,0.015395635450268055,0.016472420067112883,kDN
36,teaching_assistant_LM,-0.0018111111111110984,-0.0021999999999999407,0.00687222222222224,0.05219999999999999,0.010894444444444455,0.010766666666666688,0.005811111111111121,0.03680000000000003,0.006383333333333343,-0.002505555555555532,0.010594444444444462,0.0322555555555556,0.00599444444444445,-0.002444444444444423,0.0093388888888889,0.005677777777777786,0.01068664957720866,0.014592914748810764,0.01956600829089146,0.02246101737057833,0.01251276288691709,0.020990838447184523,0.013800988176388997,0.03544503341718038,0.014306994311651815,0.01890316979115172,0.009103275559232207,0.018885410393406934,0.016303277420309934,0.018128519412252103,0.010781312917846352,0.014126681289789597,DCP
36,teaching_assistant_LM,-0.002566666666666655,-0.047277777777777745,0.01940555555555558,0.0223777777777778,0.018255555555555567,0.0010222222222222338,0.005400000000000019,-0.006850000000000005,0.0014722222222222326,0.0034222222222222345,0.004438888888888922,0.008644444444444455,0.01785555555555558,-0.003738888888888881,0.0056777777777778015,0.02251111111111113,0.022723653198064846,0.014583469596023952,0.011419982475986806,0.017531813274858667,0.013414747716368537,0.018004335285908567,0.009286233554629039,0.022470356012118983,0.01417278253377487,0.012984149021566888,0.012688432082176807,0.012980708387739626,0.018094097505505575,0.016465443569411205,0.014356684824717551,0.015593095008645079,TD_U
36,teaching_assistant_LM,0.010750000000000029,-0.04795555555555555,-0.000833333333333312,0.008338888888888903,0.017172222222222238,0.009944444444444457,0.019494444444444464,0.005722222222222243,0.027138888888888903,0.004711111111111118,0.008400000000000017,0.009083333333333346,0.011355555555555577,0.004811111111111118,0.006616666666666684,0.03139444444444443,0.017847760601021338,0.012104883169128344,0.018631693994189583,0.023354460537001888,0.015029717032236873,0.017632625604262847,0.011884213767933518,0.021696960882699245,0.013008531085790897,0.015005940052636784,0.016982359115392053,0.01742867645435405,0.01731501272341464,0.014998856378432157,0.01169769212249226,0.015804813814496516,CLD
36,teaching_assistant_LM,0.05092777777777778,-0.03914444444444445,-0.0002722222222222215,0.014194444444444456,0.010866666666666669,0.013605555555555563,0.020172222222222244,0.007561111111111132,0.007094444444444436,0.020138888888888897,0.01377222222222224,0.025277777777777812,0.008572222222222224,0.03562777777777778,0.009216666666666675,0.011183333333333358,0.01198556605503703,0.008745855062144444,0.020951525149845215,0.018400065511283648,0.012830728052461614,0.014989500430187697,0.017968718294544727,0.012184194177440811,0.01648634162767119,0.01640193151822012,0.013630549935954464,0.013753725335540807,0.01557404082327335,0.016816588867699416,0.013535503150009448,0.016597503058021327,N1
36,teaching_assistant_LM,-0.05242777777777776,0.022244444444444476,0.0041555555555555625,-0.00981111111111111,0.0010277777777777835,0.01643333333333335,0.0030944444444444517,0.0003111111111111198,-0.0011555555555555507,0.004583333333333347,0.0043388888888889,0.005994444444444453,-0.005683333333333329,-0.010077777777777776,0.009038888888888904,-0.0028611111111111064,0.014618450048787564,0.011208373851492167,0.014859283715926775,0.015664098454612894,0.01389784747370103,0.013761319216190237,0.01601804208735194,0.02012035256603002,0.012125570845502528,0.027717508598284257,0.013244444772332954,0.012209219772758613,0.015271059382649386,0.023008024505315496,0.014442802595345354,0.015448076287484212,N2
36,teaching_assistant_LM,0.005844444444444457,-0.0214333333333333,0.01057777777777779,0.022161111111111135,0.004738888888888899,0.01115000000000001,0.0058388888888889,0.02227222222222225,0.0033499999999999936,0.014283333333333354,0.001872222222222249,0.006772222222222235,0.01067222222222224,0.002027777777777779,-0.000827777777777775,0.013233333333333342,0.01396833336936398,0.013839987613793117,0.010835189321178634,0.01845721390024413,0.015336042898992541,0.020425517876114567,0.017681199666285643,0.016523410948530895,0.015046499261326294,0.015157382068014872,0.01099468736797453,0.015472217335429634,0.01608221382733696,0.01828540933512324,0.013743458589845374,0.021229410822341796,LSC
36,teaching_assistant_LM,0.010238888888888898,-0.041916666666666665,-0.002255555555555516,0.0171888888888889,-0.009288888888888893,0.007316666666666654,0.016988888888888904,0.0011611111111111633,0.0018055555555555798,0.006794444444444453,0.011211111111111121,0.007877777777777754,0.015766666666666655,-0.0012611111111110811,0.014594444444444476,0.016644444444444465,0.014088461183087079,0.012936077913863076,0.015741061075555042,0.011467165056538503,0.012466240782732195,0.015109779845782876,0.01230321370862192,0.012046757088513455,0.018968838421709572,0.011895369430338682,0.012369896156145714,0.014615951265365025,0.014827581973147874,0.01078797430486061,0.013100837991391246,0.019270445862825638,F1
20,contraceptive_LS,0.020960714285714305,-0.052564845938375335,0.004891526610644265,0.0028404061624649995,0.0034169467787114934,0.002589705882352948,0.002032352941176483,-0.0006090336134453644,-0.0006686274509803869,0.0034699579831932886,7.45798319327784e-05,0.006172899159663872,-0.0018051120448179304,0.0034295518207283038,-0.004618627450980404,0.0034514705882353076,0.008794486329912511,0.008995093391921316,0.009153318974209672,0.010439858836104116,0.010198895453492918,0.010768122289235323,0.009426622597499887,0.00974612483565603,0.012463456619448506,0.009213612347081658,0.00948827880262192,0.00900116310757084,0.01060813180409512,0.008601049343363611,0.009296887270376085,0.00995115559275966,Hostility
20,contraceptive_LS,0.019143627450980395,-0.04753942577030811,0.011114005602240892,0.01158046218487394,0.007178221288515405,-0.0070533613445378255,0.007771218487394959,0.012557703081232488,-0.0004958683473389298,-0.0020530812324929828,-0.0014910364145658073,0.010977941176470584,-0.002931652661064412,-0.0021560924369747863,0.007939985994397767,-0.004346708683473386,0.007944713160748431,0.009572218779101941,0.00927116028229963,0.010284430881783343,0.008683036675284599,0.012032671086841624,0.00909165866428287,0.01073293644714364,0.012820221204372284,0.008332530690456898,0.010316540524187165,0.010685139786805013,0.008971120808608731,0.013796706233149918,0.009571429246752323,0.014375393021921772,kDN
20,contraceptive_LS,0.04019278711484593,-0.06909831932773108,0.021542997198879553,0.016283053221288517,0.016391456582633034,-0.0005675070028011081,0.007375140056022411,0.009934873949579828,0.013586204481792713,-0.0069466386554621964,0.012885154061624637,0.0019049019607843309,0.006793697478991608,0.004243277310924387,0.002666666666666675,0.003947338935574241,0.01034718153196435,0.008728640462564111,0.012108791070327148,0.010660450433978416,0.007675504078700085,0.010611644898400215,0.00864228841460584,0.009336876077182843,0.00816154897139468,0.012325743152240764,0.008187621927364601,0.01209828195061389,0.01061734582695414,0.009771728712524356,0.008286997142225033,0.011591033295262457,DCP
20,contraceptive_LS,0.015716036414565815,-0.009708403361344547,0.0016613445378151316,0.0029498599439776014,-0.0028234593837535,-0.0034775910364145545,0.0010757002801120596,-0.0033193977591036254,-0.012160224089635865,-0.004356442577030805,0.002984313725490193,0.0015657563025209997,-0.0024760504201680605,-0.006294747899159661,-0.0013802521008403378,-0.006092296918767515,0.006953688106212465,0.008144886908461685,0.006035599191333866,0.00817612504426404,0.009764651675690123,0.009815982394371241,0.006532952432558971,0.007723719621679533,0.00815337165715581,0.009731117889388515,0.006733052207298881,0.010411035894931094,0.008123145863648026,0.00989479220025613,0.01058947457365258,0.007978410825112187,TD_U
20,contraceptive_LS,0.010584733893557418,-0.0898000700280112,0.004924369747899169,0.011683333333333334,-0.0022925770308123206,0.009022338935574222,0.008202310924369747,-0.0004490196078431108,-0.0026850840336134435,-0.0024545518207282815,0.006985574229691884,0.008828641456582633,0.0036663165266106533,-0.00364453781512604,0.003733893557422983,-0.0008680672268907403,0.00981504440918329,0.00879519307942681,0.009642366477106914,0.010302767667137077,0.009430377433905542,0.012501581442816151,0.009966968999360394,0.010238331421108715,0.011717200081192033,0.010419465663158758,0.00912871822272896,0.011746504894986973,0.011995290699130332,0.009576551724968622,0.011017104645967198,0.011400119516283612,CLD
