Dataset,n_trees,model,accuracy_mean,accuracy_std
saheart,190,Incremental_Mixed_Bagging,0.6794172062904718,0.0397818376177732
saheart,195,Grouped_Mixed_Bagging,0.6881128584643849,0.0436860960880726
saheart,195,Incremental_Mixed_Bagging,0.7075393154486587,0.0427744152357032
saheart,200,Grouped_Mixed_Bagging,0.6945420906567993,0.0498638234654346
saheart,200,Incremental_Mixed_Bagging,0.7074468085106382,0.0530280103211764
saheart,205,Grouped_Mixed_Bagging,0.6838112858464385,0.0411249728908568
saheart,205,Incremental_Mixed_Bagging,0.7075393154486587,0.0463587300568152
saheart,210,Grouped_Mixed_Bagging,0.6988899167437558,0.0418309150041671
saheart,210,Incremental_Mixed_Bagging,0.701063829787234,0.0433315165747547
saheart,215,Grouped_Mixed_Bagging,0.6881128584643849,0.0358775424655911
saheart,215,Incremental_Mixed_Bagging,0.6902867715078631,0.0510351833319792
saheart,220,Grouped_Mixed_Bagging,0.6967160037002775,0.0424721428033033
saheart,220,Incremental_Mixed_Bagging,0.701063829787234,0.0434334331289795
saheart,225,Grouped_Mixed_Bagging,0.7054116558741905,0.0482641645186227
saheart,225,Incremental_Mixed_Bagging,0.6987974098057355,0.0532483485042738
saheart,230,Grouped_Mixed_Bagging,0.6880203515263645,0.0497550371836622
saheart,230,Incremental_Mixed_Bagging,0.6967622571692876,0.0421350796088307
saheart,235,Grouped_Mixed_Bagging,0.6967622571692876,0.0457211635352401
saheart,235,Incremental_Mixed_Bagging,0.6924144310823312,0.0458020940105344
saheart,240,Grouped_Mixed_Bagging,0.6947271045328399,0.0417501437952828
saheart,240,Incremental_Mixed_Bagging,0.7054116558741905,0.0424774034955596
saheart,245,Grouped_Mixed_Bagging,0.6944958371877891,0.0577681982693364
saheart,245,Incremental_Mixed_Bagging,0.6987974098057355,0.0522529105853577
saheart,250,Grouped_Mixed_Bagging,0.6903330249768732,0.0476963007423559
saheart,250,Incremental_Mixed_Bagging,0.7010175763182238,0.0492672185653954
saheart,255,Grouped_Mixed_Bagging,0.6924144310823312,0.0489408429404408
saheart,255,Incremental_Mixed_Bagging,0.6988436632747457,0.0603522405334754
saheart,260,Grouped_Mixed_Bagging,0.6987974098057355,0.0588685513766045
saheart,260,Incremental_Mixed_Bagging,0.6967160037002775,0.0400335583157811
saheart,265,Grouped_Mixed_Bagging,0.6944958371877891,0.05878306611711
saheart,265,Incremental_Mixed_Bagging,0.7074930619796485,0.0476499038305635
saheart,270,Grouped_Mixed_Bagging,0.692368177613321,0.0492267934661826
saheart,270,Incremental_Mixed_Bagging,0.6924606845513414,0.035128588590265
saheart,275,Grouped_Mixed_Bagging,0.6946345975948196,0.0373211964926563
saheart,275,Incremental_Mixed_Bagging,0.6968085106382979,0.0420588773096565
saheart,280,Grouped_Mixed_Bagging,0.701063829787234,0.0368966576320055
saheart,280,Incremental_Mixed_Bagging,0.7030989824236817,0.0548226437843351
saheart,285,Grouped_Mixed_Bagging,0.6881128584643849,0.0491516957079796
saheart,285,Incremental_Mixed_Bagging,0.7009250693802035,0.0574736241330272
saheart,290,Grouped_Mixed_Bagging,0.7010175763182238,0.0513546369157925
saheart,290,Incremental_Mixed_Bagging,0.6923681776133209,0.0587859776092207
saheart,295,Grouped_Mixed_Bagging,0.6967160037002775,0.0461279260359616
saheart,295,Incremental_Mixed_Bagging,0.7009713228492137,0.0545203739453121
saheart,300,Grouped_Mixed_Bagging,0.696854764107308,0.0300043670352608
saheart,300,Incremental_Mixed_Bagging,0.7010175763182238,0.0480517917910172
glass1,5,Grouped_Mixed_Bagging,0.7655844155844156,0.0730538631213538
glass1,5,Incremental_Mixed_Bagging,0.78008658008658,0.0748916358741658
glass1,10,Grouped_Mixed_Bagging,0.8227272727272726,0.0417779446456688
glass1,10,Incremental_Mixed_Bagging,0.780952380952381,0.1009265785382538
glass1,15,Grouped_Mixed_Bagging,0.7898268398268399,0.0695973373599801
glass1,15,Incremental_Mixed_Bagging,0.7753246753246753,0.0860541989344093
glass1,20,Grouped_Mixed_Bagging,0.7896103896103897,0.0597217836763046
glass1,20,Incremental_Mixed_Bagging,0.7662337662337662,0.0858252327082995
glass1,25,Grouped_Mixed_Bagging,0.8082251082251082,0.0613674431056271
glass1,25,Incremental_Mixed_Bagging,0.7941558441558441,0.0603948253130282
glass1,30,Grouped_Mixed_Bagging,0.7846320346320346,0.0413496085798106
glass1,30,Incremental_Mixed_Bagging,0.8316017316017316,0.0644748805164947
glass1,35,Grouped_Mixed_Bagging,0.7987012987012987,0.0551747598681245
glass1,35,Incremental_Mixed_Bagging,0.8121212121212121,0.0818691926870096
glass1,40,Grouped_Mixed_Bagging,0.7943722943722944,0.0591630591630591
glass1,40,Incremental_Mixed_Bagging,0.7987012987012987,0.0711327996759956
glass1,45,Grouped_Mixed_Bagging,0.8084415584415584,0.0634531068996193
glass1,45,Incremental_Mixed_Bagging,0.8173160173160173,0.0618911376646286
glass1,50,Grouped_Mixed_Bagging,0.8127705627705627,0.0627601955247539
glass1,50,Incremental_Mixed_Bagging,0.8179653679653679,0.0738927351252621
glass1,55,Grouped_Mixed_Bagging,0.7989177489177489,0.0628281734596813
glass1,55,Incremental_Mixed_Bagging,0.808008658008658,0.052704627669473
glass1,60,Grouped_Mixed_Bagging,0.8034632034632034,0.0656034226676766
glass1,60,Incremental_Mixed_Bagging,0.8132034632034632,0.0726107228228301
glass1,65,Grouped_Mixed_Bagging,0.7945887445887446,0.053793673225024
glass1,65,Incremental_Mixed_Bagging,0.7898268398268399,0.0495839527232276
glass1,70,Grouped_Mixed_Bagging,0.8038961038961039,0.0901165665506793
glass1,70,Incremental_Mixed_Bagging,0.8175324675324676,0.0757132420268033
glass1,75,Grouped_Mixed_Bagging,0.8084415584415584,0.046313940029811
glass1,75,Incremental_Mixed_Bagging,0.8036796536796537,0.0476523780332208
glass1,80,Grouped_Mixed_Bagging,0.8086580086580086,0.0664893351866219
glass1,80,Incremental_Mixed_Bagging,0.8036796536796537,0.0526749883534018
glass1,85,Grouped_Mixed_Bagging,0.8082251082251082,0.0639593196257202
glass1,85,Incremental_Mixed_Bagging,0.7848484848484849,0.0554871113776521
glass1,90,Grouped_Mixed_Bagging,0.7898268398268399,0.0495839527232276
glass1,90,Incremental_Mixed_Bagging,0.8036796536796537,0.0485827749134883
glass1,95,Grouped_Mixed_Bagging,0.7991341991341991,0.0689990118430873
glass1,95,Incremental_Mixed_Bagging,0.8036796536796537,0.0572587081922134
glass1,100,Grouped_Mixed_Bagging,0.7945887445887446,0.0537936732250239
glass1,100,Incremental_Mixed_Bagging,0.8082251082251082,0.0646554827764724
glass1,105,Grouped_Mixed_Bagging,0.8082251082251082,0.0606335401180625
glass1,105,Incremental_Mixed_Bagging,0.8032467532467532,0.058716595786871
glass1,110,Grouped_Mixed_Bagging,0.8222943722943723,0.0617585231182833
glass1,110,Incremental_Mixed_Bagging,0.8268398268398268,0.0666207371629945
glass1,115,Grouped_Mixed_Bagging,0.8038961038961039,0.0681059993631226
glass1,115,Incremental_Mixed_Bagging,0.8034632034632034,0.0581853540005339
glass1,120,Grouped_Mixed_Bagging,0.8084415584415584,0.0597257059601754
glass1,120,Incremental_Mixed_Bagging,0.8038961038961039,0.052508203312626
glass1,125,Grouped_Mixed_Bagging,0.8084415584415584,0.0638048996414175
glass1,125,Incremental_Mixed_Bagging,0.7989177489177489,0.0594391369431241
glass1,130,Grouped_Mixed_Bagging,0.7989177489177489,0.0582984191160698
glass1,130,Incremental_Mixed_Bagging,0.8038961038961039,0.0751414511496132
glass1,135,Grouped_Mixed_Bagging,0.8084415584415584,0.0597257059601754
glass1,135,Incremental_Mixed_Bagging,0.8038961038961039,0.0751414511496132
glass1,140,Grouped_Mixed_Bagging,0.8082251082251082,0.0643083432380424
glass1,140,Incremental_Mixed_Bagging,0.8036796536796537,0.0692118159079151
glass1,145,Grouped_Mixed_Bagging,0.8222943722943723,0.0579221749848739
glass1,145,Incremental_Mixed_Bagging,0.8132034632034632,0.0616876787896953
glass1,150,Grouped_Mixed_Bagging,0.8129870129870129,0.0625853531407224
glass1,150,Incremental_Mixed_Bagging,0.8173160173160173,0.0685858449239458
glass1,155,Grouped_Mixed_Bagging,0.8036796536796537,0.0615017473707135
glass1,155,Incremental_Mixed_Bagging,0.8177489177489177,0.067903913049825
glass1,160,Grouped_Mixed_Bagging,0.8129870129870129,0.0625853531407224
glass1,160,Incremental_Mixed_Bagging,0.8084415584415584,0.0638048996414175
glass1,165,Grouped_Mixed_Bagging,0.8132034632034632,0.0574583714409884
glass1,165,Incremental_Mixed_Bagging,0.8082251082251082,0.0684414839031764
glass1,170,Grouped_Mixed_Bagging,0.7991341991341991,0.069322666411206
glass1,170,Incremental_Mixed_Bagging,0.8084415584415584,0.0597257059601754
glass1,175,Grouped_Mixed_Bagging,0.8036796536796537,0.0692118159079151
glass1,175,Incremental_Mixed_Bagging,0.7989177489177489,0.0550373122048437
glass1,180,Grouped_Mixed_Bagging,0.8084415584415584,0.0673067755952144
glass1,180,Incremental_Mixed_Bagging,0.8036796536796537,0.0430857372280508
glass1,185,Grouped_Mixed_Bagging,0.8084415584415584,0.0673067755952144
glass1,185,Incremental_Mixed_Bagging,0.785064935064935,0.0631554272643056
glass1,190,Grouped_Mixed_Bagging,0.8129870129870129,0.065812573323684
glass1,190,Incremental_Mixed_Bagging,0.8177489177489177,0.0600260849619409
glass1,195,Grouped_Mixed_Bagging,0.7991341991341991,0.0536614191127379
glass1,195,Incremental_Mixed_Bagging,0.8272727272727274,0.0695700313035265
glass1,200,Grouped_Mixed_Bagging,0.8038961038961039,0.0681059993631226
glass1,200,Incremental_Mixed_Bagging,0.8179653679653679,0.0707177451671004
glass1,205,Grouped_Mixed_Bagging,0.8132034632034632,0.0653031893343182
glass1,205,Incremental_Mixed_Bagging,0.7989177489177489,0.0542177908869381
glass1,210,Grouped_Mixed_Bagging,0.8038961038961039,0.0602545983110799
glass1,210,Incremental_Mixed_Bagging,0.8177489177489179,0.0518156079797562
glass1,215,Grouped_Mixed_Bagging,0.8175324675324676,0.0609661705781919
glass1,215,Incremental_Mixed_Bagging,0.8036796536796537,0.0568664331640749
glass1,220,Grouped_Mixed_Bagging,0.8086580086580086,0.0664893351866219
glass1,220,Incremental_Mixed_Bagging,0.8129870129870129,0.0539362206326034
glass1,225,Grouped_Mixed_Bagging,0.8132034632034632,0.0616876787896953
glass1,225,Incremental_Mixed_Bagging,0.8132034632034632,0.0616876787896953
glass1,230,Grouped_Mixed_Bagging,0.8222943722943723,0.0579221749848739
glass1,230,Incremental_Mixed_Bagging,0.8129870129870129,0.0625853531407224
glass1,235,Grouped_Mixed_Bagging,0.8084415584415584,0.0597257059601754
glass1,235,Incremental_Mixed_Bagging,0.7943722943722944,0.0499245133968432
glass1,240,Grouped_Mixed_Bagging,0.8038961038961039,0.0643002479267353
glass1,240,Incremental_Mixed_Bagging,0.8036796536796537,0.065470376472578
glass1,245,Grouped_Mixed_Bagging,0.7991341991341991,0.0616264679073796
glass1,245,Incremental_Mixed_Bagging,0.8036796536796537,0.0615017473707135
glass1,250,Grouped_Mixed_Bagging,0.8038961038961039,0.0571053121953649
glass1,250,Incremental_Mixed_Bagging,0.8036796536796537,0.0651275805816879
glass1,255,Grouped_Mixed_Bagging,0.8086580086580086,0.0664893351866219
glass1,255,Incremental_Mixed_Bagging,0.8129870129870129,0.0584210677918412
glass1,260,Grouped_Mixed_Bagging,0.8177489177489177,0.067903913049825
glass1,260,Incremental_Mixed_Bagging,0.8038961038961039,0.0474679486528546
glass1,265,Grouped_Mixed_Bagging,0.8129870129870129,0.0584210677918412
glass1,265,Incremental_Mixed_Bagging,0.8132034632034632,0.0537317045040844
glass1,270,Grouped_Mixed_Bagging,0.8038961038961039,0.0643002479267353
glass1,270,Incremental_Mixed_Bagging,0.8129870129870129,0.0625853531407224
glass1,275,Grouped_Mixed_Bagging,0.8038961038961039,0.0681059993631226
glass1,275,Incremental_Mixed_Bagging,0.8175324675324676,0.0562867679488023
glass1,280,Grouped_Mixed_Bagging,0.8084415584415584,0.0638048996414175
glass1,280,Incremental_Mixed_Bagging,0.8132034632034632,0.0653031893343182
glass1,285,Grouped_Mixed_Bagging,0.8132034632034632,0.0616876787896953
glass1,285,Incremental_Mixed_Bagging,0.8036796536796537,0.0526749883534018
glass1,290,Grouped_Mixed_Bagging,0.8134199134199134,0.0682403910971889
glass1,290,Incremental_Mixed_Bagging,0.8084415584415584,0.0638048996414175
glass1,295,Grouped_Mixed_Bagging,0.8132034632034632,0.0616876787896953
glass1,295,Incremental_Mixed_Bagging,0.8084415584415584,0.0638048996414175
glass1,300,Grouped_Mixed_Bagging,0.8132034632034632,0.0616876787896953
glass1,300,Incremental_Mixed_Bagging,0.8086580086580086,0.0664893351866219
banknote_authentication,5,Grouped_Mixed_Bagging,0.985422617158574,0.0141631786058347
banknote_authentication,5,Incremental_Mixed_Bagging,0.9897968898762296,0.0120015381237836
banknote_authentication,10,Grouped_Mixed_Bagging,0.9919866708981276,0.0063798838539385
banknote_authentication,10,Incremental_Mixed_Bagging,0.9897968898762296,0.0092107354034109
banknote_authentication,15,Grouped_Mixed_Bagging,0.98979160055009,0.0104319136235439
banknote_authentication,15,Incremental_Mixed_Bagging,0.9912620332169684,0.006687218243535
banknote_authentication,20,Grouped_Mixed_Bagging,0.9905321062096688,0.0113977307919167
banknote_authentication,20,Incremental_Mixed_Bagging,0.991262033216968,0.010160427008152
banknote_authentication,25,Grouped_Mixed_Bagging,0.9898021792023696,0.0109489136269191
banknote_authentication,25,Incremental_Mixed_Bagging,0.9919813815719876,0.0080233341712581
banknote_authentication,30,Grouped_Mixed_Bagging,0.9898074685285096,0.0085378910357231
banknote_authentication,30,Incremental_Mixed_Bagging,0.9927165979054268,0.0083980275338154
banknote_authentication,35,Grouped_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,35,Incremental_Mixed_Bagging,0.9883529038400508,0.0103942040189331
banknote_authentication,40,Grouped_Mixed_Bagging,0.9905268168835292,0.0103303261325265
banknote_authentication,40,Incremental_Mixed_Bagging,0.9919866708981276,0.00936591660036
banknote_authentication,45,Grouped_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,45,Incremental_Mixed_Bagging,0.991262033216968,0.010160427008152
banknote_authentication,50,Grouped_Mixed_Bagging,0.9905268168835292,0.0097404201075396
banknote_authentication,50,Incremental_Mixed_Bagging,0.9919866708981276,0.00936591660036
banknote_authentication,55,Grouped_Mixed_Bagging,0.9890722521950704,0.0115041242546818
banknote_authentication,55,Incremental_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,60,Grouped_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,60,Incremental_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,65,Grouped_Mixed_Bagging,0.9898021792023696,0.0109489136269191
banknote_authentication,65,Incremental_Mixed_Bagging,0.9912567438908284,0.0101847894262855
banknote_authentication,70,Grouped_Mixed_Bagging,0.988342325187771,0.0109520475914455
banknote_authentication,70,Incremental_Mixed_Bagging,0.9927165979054268,0.0083980275338154
banknote_authentication,75,Grouped_Mixed_Bagging,0.9905321062096688,0.0113977307919167
banknote_authentication,75,Incremental_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,80,Grouped_Mixed_Bagging,0.9927165979054268,0.0083980275338154
banknote_authentication,80,Incremental_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,85,Grouped_Mixed_Bagging,0.9919813815719876,0.0093836879471598
banknote_authentication,85,Incremental_Mixed_Bagging,0.9919919602242674,0.0080030843029372
banknote_authentication,90,Grouped_Mixed_Bagging,0.9898021792023696,0.0109489136269191
banknote_authentication,90,Incremental_Mixed_Bagging,0.9912567438908284,0.008947079265983
banknote_authentication,95,Grouped_Mixed_Bagging,0.992711308579287,0.0084183520826785
banknote_authentication,95,Incremental_Mixed_Bagging,0.992711308579287,0.0068694209014985
banknote_authentication,100,Grouped_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,100,Incremental_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,105,Grouped_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,105,Incremental_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,110,Grouped_Mixed_Bagging,0.9898021792023696,0.0098081089585985
banknote_authentication,110,Incremental_Mixed_Bagging,0.9919866708981276,0.00936591660036
banknote_authentication,115,Grouped_Mixed_Bagging,0.9898021792023696,0.0098081089585985
banknote_authentication,115,Incremental_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,120,Grouped_Mixed_Bagging,0.9912620332169684,0.0095600430362519
banknote_authentication,120,Incremental_Mixed_Bagging,0.9919813815719876,0.0080233341712581
banknote_authentication,125,Grouped_Mixed_Bagging,0.9898021792023696,0.0098081089585985
banknote_authentication,125,Incremental_Mixed_Bagging,0.9919919602242674,0.0099526885625774
banknote_authentication,130,Grouped_Mixed_Bagging,0.988342325187771,0.0124686370082812
banknote_authentication,130,Incremental_Mixed_Bagging,0.9919866708981276,0.00936591660036
banknote_authentication,135,Grouped_Mixed_Bagging,0.9905268168835292,0.0097404201075396
banknote_authentication,135,Incremental_Mixed_Bagging,0.9919919602242674,0.0099526885625774
banknote_authentication,140,Grouped_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,140,Incremental_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,145,Grouped_Mixed_Bagging,0.991262033216968,0.0107272611192691
banknote_authentication,145,Incremental_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,150,Grouped_Mixed_Bagging,0.9897968898762296,0.0104171663583549
banknote_authentication,150,Incremental_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,155,Grouped_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,155,Incremental_Mixed_Bagging,0.9898021792023696,0.0109489136269191
banknote_authentication,160,Grouped_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,160,Incremental_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,165,Grouped_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,165,Incremental_Mixed_Bagging,0.9890722521950704,0.0109774778858425
banknote_authentication,170,Grouped_Mixed_Bagging,0.9919919602242674,0.0099526885625774
banknote_authentication,170,Incremental_Mixed_Bagging,0.9912567438908284,0.008947079265983
banknote_authentication,175,Grouped_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,175,Incremental_Mixed_Bagging,0.991262033216968,0.0107272611192691
banknote_authentication,180,Grouped_Mixed_Bagging,0.9919866708981276,0.00936591660036
banknote_authentication,180,Incremental_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,185,Grouped_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,185,Incremental_Mixed_Bagging,0.9905321062096688,0.0097153849540826
banknote_authentication,190,Grouped_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,190,Incremental_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,195,Grouped_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,195,Incremental_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,200,Grouped_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,200,Incremental_Mixed_Bagging,0.9905268168835292,0.0091124052663589
banknote_authentication,205,Grouped_Mixed_Bagging,0.9912567438908284,0.0075080303093281
banknote_authentication,205,Incremental_Mixed_Bagging,0.9905321062096688,0.0113977307919167
banknote_authentication,210,Grouped_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,210,Incremental_Mixed_Bagging,0.9905321062096688,0.0097153849540826
banknote_authentication,215,Grouped_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,215,Incremental_Mixed_Bagging,0.9905321062096688,0.0113977307919167
banknote_authentication,220,Grouped_Mixed_Bagging,0.9912567438908284,0.0075080303093281
banknote_authentication,220,Incremental_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,225,Grouped_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,225,Incremental_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,230,Grouped_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,230,Incremental_Mixed_Bagging,0.991262033216968,0.0107272611192691
banknote_authentication,235,Grouped_Mixed_Bagging,0.9912567438908284,0.008947079265983
banknote_authentication,235,Incremental_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,240,Grouped_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,240,Incremental_Mixed_Bagging,0.991262033216968,0.0075091791556233
banknote_authentication,245,Grouped_Mixed_Bagging,0.9919866708981276,0.00936591660036
banknote_authentication,245,Incremental_Mixed_Bagging,0.9898021792023696,0.0103941741122966
banknote_authentication,250,Grouped_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,250,Incremental_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,255,Grouped_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,255,Incremental_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,260,Grouped_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,260,Incremental_Mixed_Bagging,0.991262033216968,0.0107272611192691
banknote_authentication,265,Grouped_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,265,Incremental_Mixed_Bagging,0.992711308579287,0.0068694209014985
banknote_authentication,270,Grouped_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,270,Incremental_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,275,Grouped_Mixed_Bagging,0.9905321062096688,0.0103067239673434
banknote_authentication,275,Incremental_Mixed_Bagging,0.9919919602242674,0.0099526885625774
banknote_authentication,280,Grouped_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,280,Incremental_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,285,Grouped_Mixed_Bagging,0.9912567438908284,0.0089470792659831
banknote_authentication,285,Incremental_Mixed_Bagging,0.991262033216968,0.0095600430362519
banknote_authentication,290,Grouped_Mixed_Bagging,0.9905321062096688,0.0097153849540826
banknote_authentication,290,Incremental_Mixed_Bagging,0.9898021792023696,0.0103941741122966
banknote_authentication,295,Grouped_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,295,Incremental_Mixed_Bagging,0.9919866708981276,0.0080025424396816
banknote_authentication,300,Grouped_Mixed_Bagging,0.9905321062096688,0.0090856398053751
banknote_authentication,300,Incremental_Mixed_Bagging,0.9905321062096688,0.0103067239673434
yeast1,5,Grouped_Mixed_Bagging,0.7588064574641755,0.0349771000301971
yeast1,5,Incremental_Mixed_Bagging,0.7405858879013241,0.0217764533959588
yeast1,10,Grouped_Mixed_Bagging,0.7641665155087974,0.0305126842104618
yeast1,10,Incremental_Mixed_Bagging,0.7580808996916379,0.0221325350133119
yeast1,15,Grouped_Mixed_Bagging,0.7614320696535462,0.0204103254793595
yeast1,15,Incremental_Mixed_Bagging,0.7574188282241974,0.0332194185039415
yeast1,20,Grouped_Mixed_Bagging,0.7594231815708326,0.0357727787593898
yeast1,20,Incremental_Mixed_Bagging,0.7654997279158353,0.0235295740006791
yeast1,25,Grouped_Mixed_Bagging,0.7668329403228732,0.0239734455454527
yeast1,25,Incremental_Mixed_Bagging,0.759427716306911,0.018292106476217
yeast1,30,Grouped_Mixed_Bagging,0.7722519499365137,0.0268160625247639
yeast1,30,Incremental_Mixed_Bagging,0.7641665155087974,0.0222832048095479
yeast1,35,Grouped_Mixed_Bagging,0.7627698167966624,0.0262981261944369
yeast1,35,Incremental_Mixed_Bagging,0.7634863050970433,0.0195959163505451
yeast1,40,Grouped_Mixed_Bagging,0.7641801197170325,0.0214191612833535
yeast1,40,Incremental_Mixed_Bagging,0.7729321603482677,0.0203187783166707
yeast1,45,Grouped_Mixed_Bagging,0.757414293488119,0.0203007916644796
yeast1,45,Incremental_Mixed_Bagging,0.7702067839651733,0.0246276409577727
yeast1,50,Grouped_Mixed_Bagging,0.7749591873752948,0.0208255962631267
yeast1,50,Incremental_Mixed_Bagging,0.7661799383275893,0.0178457443955729
yeast1,55,Grouped_Mixed_Bagging,0.7722564846725921,0.017632431657022
yeast1,55,Incremental_Mixed_Bagging,0.7621349537456921,0.0284251816534426
yeast1,60,Grouped_Mixed_Bagging,0.768202430618538,0.0226262599426973
yeast1,60,Incremental_Mixed_Bagging,0.7729185561400327,0.0261809287055215
yeast1,65,Grouped_Mixed_Bagging,0.7621168148013785,0.0258910777463505
yeast1,65,Incremental_Mixed_Bagging,0.7688645020859786,0.0213970144207935
yeast1,70,Grouped_Mixed_Bagging,0.7688645020859786,0.022035281746296
yeast1,70,Incremental_Mixed_Bagging,0.7702249229094866,0.018538956523437
yeast1,75,Grouped_Mixed_Bagging,0.7607836023943406,0.0193730001680854
yeast1,75,Incremental_Mixed_Bagging,0.772242880464357,0.0192109966792372
yeast1,80,Grouped_Mixed_Bagging,0.7702203881734083,0.0216287574330674
yeast1,80,Incremental_Mixed_Bagging,0.767522220206784,0.0206480122358308
yeast1,85,Grouped_Mixed_Bagging,0.7648240522401596,0.018680256201154
yeast1,85,Incremental_Mixed_Bagging,0.7763196081988029,0.0322319138904413
yeast1,90,Grouped_Mixed_Bagging,0.7688645020859786,0.0262436790965524
yeast1,90,Incremental_Mixed_Bagging,0.7762969345184111,0.0247867515329389
yeast1,95,Grouped_Mixed_Bagging,0.7722564846725921,0.027707611001537
yeast1,95,Incremental_Mixed_Bagging,0.7702158534373299,0.0213975034883551
yeast1,100,Grouped_Mixed_Bagging,0.7668601487393434,0.025335572228392
yeast1,100,Incremental_Mixed_Bagging,0.7715672047886813,0.0201815988114118
yeast1,105,Grouped_Mixed_Bagging,0.77696354072193,0.0203511850742764
yeast1,105,Incremental_Mixed_Bagging,0.7675403591510974,0.0191200520365118
yeast1,110,Grouped_Mixed_Bagging,0.7668420097950299,0.0191966709048775
yeast1,110,Incremental_Mixed_Bagging,0.766855614003265,0.0249759465222724
yeast1,115,Grouped_Mixed_Bagging,0.768188826410303,0.0139939609129773
yeast1,115,Incremental_Mixed_Bagging,0.7722474152004353,0.0204137927362566
yeast1,120,Grouped_Mixed_Bagging,0.7722474152004353,0.0201536718640436
yeast1,120,Incremental_Mixed_Bagging,0.7648512606566298,0.0220122943246295
yeast1,125,Grouped_Mixed_Bagging,0.772923090876111,0.0257282349811313
yeast1,125,Incremental_Mixed_Bagging,0.7695719209142029,0.0244872127880413
yeast1,130,Grouped_Mixed_Bagging,0.7634953745692001,0.0216394640765492
yeast1,130,Incremental_Mixed_Bagging,0.7715626700526029,0.0251029694371098
yeast1,135,Grouped_Mixed_Bagging,0.7722610194086704,0.0214637941684349
yeast1,135,Incremental_Mixed_Bagging,0.7715853437329947,0.0268754185708962
yeast1,140,Grouped_Mixed_Bagging,0.7681978958824597,0.0224985481969388
yeast1,140,Incremental_Mixed_Bagging,0.777643751133684,0.0232035473014699
yeast1,145,Grouped_Mixed_Bagging,0.7709005985851624,0.0240445226694504
yeast1,145,Incremental_Mixed_Bagging,0.7695537819698893,0.025280292090107
yeast1,150,Grouped_Mixed_Bagging,0.7641665155087974,0.0236239604112112
yeast1,150,Incremental_Mixed_Bagging,0.7729185561400327,0.0154699751833199
yeast1,155,Grouped_Mixed_Bagging,0.7708824596408489,0.0259056564016744
