weights,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
N1,15,74,10,2,0.813501105908813,0.792771084337349,0.122041521758162
N1,15,74,12,2,0.812432133624512,0.79529840388619,0.121170555254343
N1,15,74,14,2,0.81389758757018,0.793975903614458,0.122110783499962
N1,15,74,16,2,0.811091620332835,0.791566265060241,0.122242100598845
N1,15,74,18,2,0.812578994501608,0.802897293546149,0.122340773180207
N1,15,74,2,2,0.812167532866233,0.802619047619048,0.122119338399844
N1,15,74,20,2,0.812616551672553,0.792771084337349,0.12011346096401
N1,15,74,4,2,0.811507080827488,0.792771084337349,0.122006679571921
N1,15,74,6,2,0.811427055397901,0.793722842043453,0.123346722196079
N1,15,74,8,2,0.812207546025925,0.789047619047619,0.12228363115552
N1,15,134,10,4,0.81390425861347,0.796385542168675,0.122368615618803
N1,15,134,12,4,0.81299195284173,0.795249559600705,0.122956952776889
N1,15,134,14,4,0.813132214031764,0.78961038961039,0.122150426809009
N1,15,134,16,4,0.814770150229718,0.795180722891566,0.120359681407718
N1,15,134,18,4,0.814903170069512,0.796073328706916,0.120257981235031
N1,15,134,2,4,0.811988839080044,0.791566265060241,0.122033687465444
N1,15,134,20,4,0.812599755540538,0.797539635936583,0.12213992159478
N1,15,134,4,4,0.811811278421721,0.790361445783133,0.123260892054599
N1,15,134,6,4,0.814805610334165,0.796385542168675,0.120869062068041
N1,15,134,8,4,0.814325155140513,0.795220199647681,0.121324303216766
N1,15,194,10,6,0.813107051681308,0.793939393939394,0.122720834790315
N1,15,194,12,6,0.813409120945647,0.796776277157957,0.122248316292751
N1,15,194,14,6,0.814229556643352,0.792771084337349,0.120699453928136
N1,15,194,16,6,0.814896537698726,0.797590361445783,0.121097627369338
N1,15,194,18,6,0.813810302492949,0.793939393939394,0.121687379563424
N1,15,194,2,6,0.813851079018775,0.793728714034058,0.121117932112523
N1,15,194,20,6,0.813967305498785,0.798917748917749,0.121146672492516
N1,15,194,4,6,0.815556611564372,0.798328706916493,0.121248420175314
N1,15,194,6,6,0.815260383550818,0.801353226925746,0.121108375714061
N1,15,194,8,6,0.814135969286249,0.793333333333333,0.121362037500191
N1,15,254,10,8,0.814680536406852,0.792771084337349,0.1203915696029
N1,15,254,12,8,0.814407820317044,0.807619047619048,0.122158052404579
N1,15,254,14,8,0.81449259324509,0.797582697201018,0.121222295211903
N1,15,254,16,8,0.813468791432694,0.792178508514386,0.121711922277969
N1,15,254,18,8,0.813752637029052,0.793716970052848,0.12124524890219
N1,15,254,2,8,0.812542180709654,0.793975903614458,0.122221465075673
N1,15,254,20,8,0.814056624241182,0.795180722891566,0.121502416825355
N1,15,254,4,8,0.814374513592349,0.794558177191765,0.121548398576695
N1,15,254,6,8,0.813143000238082,0.802139717788573,0.122278558629189
N1,15,254,8,8,0.813077478914353,0.793037242655563,0.122276208746719
N1,15,314,10,10,0.81393832119693,0.791421021726365,0.121715018888786
N1,15,314,12,10,0.814232785111462,0.793571428571428,0.121370238894512
N1,15,314,14,10,0.813745286553598,0.797863247863248,0.121884668580287
N1,15,314,16,10,0.81500043659661,0.797582697201018,0.121370403961066
N1,15,314,18,10,0.814191882475949,0.791421021726365,0.121218944778196
N1,15,314,2,10,0.813856034086881,0.792965355255432,0.122139538518926
N1,15,314,20,10,0.813913237501024,0.794535045107564,0.121736995464796
N1,15,314,4,10,0.814351030189401,0.794492072812684,0.120592171814365
N1,15,314,6,10,0.813898261468752,0.797863247863248,0.12205913740096
N1,15,314,8,10,0.813618651509085,0.796770405167352,0.121947837295107
N1,16,47,10,1,0.809533597377458,0.794540828128614,0.124102366872239
N1,16,47,12,1,0.809594823034826,0.797539635936583,0.123704624813429
N1,16,47,14,1,0.808319866308584,0.79143863769818,0.125540525310026
N1,16,47,16,1,0.811826386523951,0.798701298701299,0.120984649685162
N1,16,47,18,1,0.811392972721841,0.796790423317141,0.122991639433251
N1,16,47,2,1,0.809780773327997,0.8,0.124449224510958
N1,16,47,20,1,0.811577993384731,0.792190252495596,0.121975208005173
N1,16,47,4,1,0.811645905838212,0.793809523809524,0.120268944908742
N1,16,47,6,1,0.812116769578661,0.797578347578348,0.12169003251107
N1,16,47,8,1,0.810659792880673,0.801204819277108,0.122715986881888
N1,16,79,10,2,0.813620594804222,0.792771084337349,0.121599251698644
N1,16,79,12,2,0.811404622136766,0.792953611274222,0.122127508456341
N1,16,79,14,2,0.814241215470589,0.794372294372294,0.122313055295843
N1,16,79,16,2,0.810837636382812,0.788361714621257,0.122429808530209
N1,16,79,18,2,0.812920435194604,0.799861207494795,0.122800862552717
N1,16,79,2,2,0.81223241578086,0.803631737219524,0.12307269717005
N1,16,79,20,2,0.811850128774048,0.795180722891566,0.121085169670983
N1,16,79,4,2,0.812000273811968,0.792771084337349,0.121099532799304
N1,16,79,6,2,0.811173020017969,0.794480328831474,0.12321366742858
N1,16,79,8,2,0.812545204939526,0.791504742077261,0.122809124775209
N1,16,143,10,4,0.813813743772274,0.796385542168675,0.122013938776142
N1,16,143,12,4,0.812780359649551,0.79530418690724,0.12236442846996
N1,16,143,14,4,0.813181189031167,0.788809523809524,0.122837022781286
N1,16,143,16,4,0.814355981671109,0.794047619047619,0.120937234709811
N1,16,143,18,4,0.814925927744315,0.796385542168675,0.120577938179586
N1,16,143,2,4,0.812198457408778,0.793939393939394,0.121844526480998
N1,16,143,20,4,0.812705662005301,0.798302994715209,0.122539536489158
N1,16,143,4,4,0.812489367343754,0.792190252495596,0.122578933249902
N1,16,143,6,4,0.814767919387915,0.795180722891566,0.121293336039638
N1,16,143,8,4,0.813302353641174,0.793874643874644,0.12230550012627
N1,16,207,10,6,0.812642093971648,0.793711098062243,0.122731699163169
N1,16,207,12,6,0.812476384723643,0.797539635936583,0.12322193480168
N1,16,207,14,6,0.812873264518232,0.793809523809524,0.122272532694038
N1,16,207,16,6,0.815119199003732,0.798795180722892,0.120820844807582
N1,16,207,18,6,0.813748704444174,0.793939393939394,0.121380973400398
N1,16,207,2,6,0.813957681713899,0.798095238095238,0.12137657593281
N1,16,207,20,6,0.81366331308662,0.796385542168675,0.121474571155172
N1,16,207,4,6,0.815384130014276,0.79529840388619,0.121078380817343
N1,16,207,6,6,0.814558771001271,0.799838075410595,0.12191159132218
N1,16,207,8,6,0.814777788229764,0.793789035392089,0.121437146839045
N1,16,271,10,8,0.814644542091675,0.793722842043453,0.120340501495949
N1,16,271,12,8,0.813566733544535,0.802857142857143,0.122801640749386
N1,16,271,14,8,0.815053500634363,0.797863247863248,0.120610344090824
N1,16,271,16,8,0.81355586455286,0.792178508514386,0.121729747952831
N1,16,271,18,8,0.81398857704681,0.793571428571428,0.12099063004601
N1,16,271,2,8,0.812363060536431,0.791566265060241,0.122375545483215
N1,16,271,20,8,0.813991577852307,0.795180722891566,0.121665544030989
N1,16,271,4,8,0.81414832820925,0.795321535970391,0.121060073634161
N1,16,271,6,8,0.813674784660544,0.802139717788573,0.122545460920627
N1,16,271,8,8,0.813425835745448,0.79530996992829,0.12199410312947
N1,17,50,10,1,0.81036898515028,0.799086282674069,0.12385372092137
N1,17,50,12,1,0.810554628265307,0.794546611149665,0.122075696843277
N1,17,50,14,1,0.80929836756651,0.791432765707575,0.12400425297714
N1,17,50,16,1,0.811554667228418,0.798305574832292,0.120899520285991
N1,17,50,18,1,0.811019004066743,0.794503816793893,0.122915191930305
N1,17,50,2,1,0.809064767455465,0.798340272958594,0.124305298077103
N1,17,50,20,1,0.811717322428877,0.793939393939394,0.120875760717371
N1,17,50,4,1,0.813150344736839,0.797863247863248,0.120060667818056
N1,17,50,6,1,0.813155493996114,0.798095238095238,0.120652851437107
N1,17,50,8,1,0.812298010949166,0.803246753246753,0.121402355181999
N1,17,84,10,2,0.813869219980419,0.793722842043453,0.12169564689981
N1,17,84,12,2,0.812113336073377,0.794492072812684,0.122361682064892
N1,17,84,14,2,0.814599623382716,0.796819338422392,0.122135842274985
N1,17,84,16,2,0.812199867159531,0.791421021726365,0.121873366521013
N1,17,84,18,2,0.812682690555675,0.796770405167352,0.122862423836525
N1,17,84,2,2,0.812199637552721,0.801204819277108,0.122779695684529
N1,17,84,20,2,0.812062781444337,0.792771084337349,0.121229884479936
N1,17,84,4,2,0.811707059368843,0.793975903614458,0.122567378922001
N1,17,84,6,2,0.810847678018235,0.794372294372294,0.123178262212549
N1,17,84,8,2,0.813441554985939,0.792965355255432,0.121809058782002
N1,17,152,10,4,0.813855043179029,0.794462712859659,0.121925709479801
N1,17,152,12,4,0.81310197015319,0.796819338422392,0.12226172784737
N1,17,152,14,4,0.813246554887622,0.788809523809524,0.122507284495623
N1,17,152,16,4,0.815064889277767,0.795180722891566,0.120311288413025
N1,17,152,18,4,0.815367563134035,0.798701298701299,0.120523782485203
N1,17,152,2,4,0.811839307565977,0.793809523809524,0.121964023283085
N1,17,152,20,4,0.813596514857866,0.797545507927187,0.121742765306258
N1,17,152,4,4,0.812689251278891,0.796007046388726,0.122494171973567
N1,17,152,6,4,0.815756200322144,0.795180722891566,0.120304846931671
N1,17,152,8,4,0.81454533076627,0.794155844155844,0.121773527035331
N1,17,220,10,6,0.813037347735801,0.793939393939394,0.122852902348437
N1,17,220,12,6,0.814022738378804,0.796012918379331,0.121975209137647
N1,17,220,14,6,0.812926680765097,0.792959483264827,0.121888665716853
N1,17,220,16,6,0.814778256813283,0.793571428571428,0.121171867473109
N1,17,220,18,6,0.814330957115281,0.793939393939394,0.121317778082418
N1,17,220,2,6,0.813874141127538,0.789142689371697,0.121145948071385
N1,17,220,20,6,0.814205988131885,0.795180722891566,0.120688624671979
N1,17,220,4,6,0.815215640610294,0.794540828128614,0.121194320076711
N1,17,220,6,6,0.814796258420619,0.796385542168675,0.121018654296489
N1,17,220,8,6,0.814802776274895,0.793975903614458,0.121031194726082
N1,17,288,10,8,0.814479468383923,0.794155844155844,0.120684320708131
N1,17,288,12,8,0.813772626773695,0.798095238095238,0.122447558798718
N1,17,288,14,8,0.814487182445697,0.796825121443442,0.121253543070712
N1,17,288,16,8,0.813785442264837,0.792178508514386,0.121328717136369
N1,17,288,18,8,0.813404063806847,0.794486200822079,0.121359575779701
N1,17,288,2,8,0.81215206705943,0.792771084337349,0.122329263719359
N1,17,288,20,8,0.813941689366543,0.791566265060241,0.121893623064694
N1,17,288,4,8,0.814378176045142,0.794468584850264,0.120845056047836
N1,17,288,6,8,0.813797483352136,0.800624566273421,0.122568743336708
N1,17,288,8,8,0.813425786645873,0.796073328706916,0.122495372560209
N1,18,53,10,1,0.810840185129196,0.796050196622716,0.123455576597958
N1,18,53,12,1,0.810474029124313,0.794552394170715,0.122700687816834
N1,18,53,14,1,0.809336179056976,0.789047619047619,0.124614518682464
N1,18,53,16,1,0.812348127000121,0.802619047619048,0.120963389579624
N1,18,53,18,1,0.811162282510871,0.796018790369935,0.122192499585245
N1,18,53,2,1,0.809039858424481,0.793722943722944,0.123947975550412
N1,18,53,20,1,0.812318471127678,0.794155844155844,0.120387477713915
N1,18,53,4,1,0.813254117417146,0.789130945390487,0.11956886756487
N1,18,53,6,1,0.81365003850764,0.798701298701299,0.120905121689393
N1,18,53,8,1,0.812084844970992,0.79984145625367,0.122282355698524
N1,18,89,10,2,0.813686981753807,0.793771686328938,0.121458763272188
N1,18,89,12,2,0.812372860979778,0.792965355255432,0.122146317541777
N1,18,89,14,2,0.813953961971241,0.796385542168675,0.122379702982811
N1,18,89,16,2,0.811185715946399,0.789130945390487,0.122092096706318
N1,18,89,18,2,0.813206196186459,0.799866990515845,0.122690160662133
N1,18,89,2,2,0.812921536316906,0.798795180722892,0.122413964770538
N1,18,89,20,2,0.812525562759599,0.793975903614458,0.12201482831056
N1,18,89,4,2,0.811015663100761,0.791566265060241,0.122917099092538
N1,18,89,6,2,0.810602517648885,0.794155844155844,0.123942374518422
N1,18,89,8,2,0.813043916204289,0.792771084337349,0.121510551757223
N1,18,161,10,4,0.813141940434834,0.792935995302408,0.122378257017786
N1,18,161,12,4,0.813407766047468,0.793975903614458,0.122123101212264
N1,18,161,14,4,0.813407239253719,0.78961038961039,0.122246855326182
N1,18,161,16,4,0.814097486853071,0.792771084337349,0.121109591360839
N1,18,161,18,4,0.815040117759829,0.797619047619048,0.120852932904568
N1,18,161,2,4,0.811860110852157,0.793939393939394,0.122055724397008
N1,18,161,20,4,0.813223742627932,0.798917748917749,0.121254105213735
N1,18,161,4,4,0.813065892321547,0.794480328831474,0.122345447961523
N1,18,161,6,4,0.814714240637841,0.797582697201018,0.120884924284779
N1,18,161,8,4,0.814033571976656,0.793975903614458,0.121910913611189
N1,18,233,10,6,0.812868485383628,0.792771084337349,0.122910999570621
N1,18,233,12,6,0.813472753344803,0.795180722891566,0.122335290063715
N1,18,233,14,6,0.812514865918875,0.793722842043453,0.122511647042212
N1,18,233,16,6,0.815457338961462,0.793571428571429,0.120378040713142
N1,18,233,18,6,0.814437670535113,0.797576914179968,0.121217237943591
N1,18,233,2,6,0.813957476226949,0.789911920140928,0.121687975645568
N1,18,233,20,6,0.813899062325208,0.793975903614458,0.121161886343808
N1,18,233,4,6,0.815292230494688,0.795180722891566,0.121160816845181
N1,18,233,6,6,0.814967040312301,0.797720797720798,0.120746784036822
N1,18,233,8,6,0.81413823815505,0.792771084337349,0.121621159988242
N1,18,305,10,8,0.814574956876236,0.794155844155844,0.120573863084559
N1,18,305,12,8,0.813574489449591,0.802857142857143,0.122175429121685
N1,18,305,14,8,0.814146931280476,0.799849641452695,0.12125195073952
N1,18,305,16,8,0.81375175426698,0.792941867293012,0.121619066668542
N1,18,305,18,8,0.814156527485263,0.793722842043453,0.120980193965909
N1,18,305,2,8,0.811963900139886,0.791566265060241,0.122517848237888
N1,18,305,20,8,0.813836080051142,0.792771084337349,0.122339414939829
N1,18,305,4,8,0.814173879834742,0.793571428571429,0.120973532980807
N1,18,305,6,8,0.813178551385461,0.802133934767523,0.122540452480709
N1,18,305,8,8,0.814109721773341,0.795180722891566,0.121772378053884
N1,19,56,10,1,0.810708302900696,0.792262317834837,0.123020132446867
N1,19,56,12,1,0.811298925849181,0.797576914179968,0.122965027212163
N1,19,56,14,1,0.809478634179439,0.79017094017094,0.124327055236167
N1,19,56,16,1,0.812451776799792,0.797857142857143,0.120584174427056
N1,19,56,18,1,0.811673604154418,0.803625954198473,0.122538292365977
N1,19,56,2,1,0.808714321965435,0.797590361445783,0.123500268007801
N1,19,56,20,1,0.811949499231869,0.793014110571362,0.120408257747898
N1,19,56,4,1,0.81332122991357,0.797863247863248,0.120407674732531
N1,19,56,6,1,0.813361577522228,0.798701298701299,0.121740299160356
N1,19,56,8,1,0.812033075016332,0.800604815032296,0.122928952971807
N1,19,94,10,2,0.814404417664533,0.796018790369935,0.121351995413605
N1,19,94,12,2,0.812898155401322,0.792965355255432,0.122024285972971
N1,19,94,14,2,0.814154341057598,0.796385542168675,0.122744793058168
N1,19,94,16,2,0.811354830817574,0.791566265060241,0.122449437271539
N1,19,94,18,2,0.813998999620273,0.798333333333333,0.122358594472349
N1,19,94,2,2,0.811783875833816,0.797857142857143,0.123620251775043
N1,19,94,20,2,0.812567019520616,0.795180722891566,0.12224566934402
N1,19,94,4,2,0.811202974501572,0.793333333333333,0.122505725523764
N1,19,94,6,2,0.811028292057249,0.797590361445783,0.123937538563743
N1,19,94,8,2,0.813349018752529,0.793019893592413,0.12181978511089
N1,19,170,10,4,0.813500788507939,0.794155844155844,0.122329050573829
N1,19,170,12,4,0.812760943218815,0.793722842043453,0.122526112928055
N1,19,170,14,4,0.813322610060476,0.78961038961039,0.122377709974283
N1,19,170,16,4,0.814226821764172,0.795180722891566,0.120835679764878
N1,19,170,18,4,0.815165891642007,0.797619047619048,0.120658464931263
N1,19,170,2,4,0.81178239859194,0.791566265060241,0.122243787308836
N1,19,170,20,4,0.813272244186036,0.796813555401342,0.121563765458125
N1,19,170,4,4,0.812770956702919,0.792190252495596,0.122294299226859
N1,19,170,6,4,0.815415391292274,0.796830904464492,0.120520389698072
N1,19,170,8,4,0.813496065908963,0.793975903614458,0.122778731740987
N1,19,246,10,6,0.812574974517318,0.792771084337349,0.122700264271875
N1,19,246,12,6,0.813948881130231,0.795249559600705,0.122049743087132
N1,19,246,14,6,0.813537298264092,0.792771084337349,0.122128915504733
N1,19,246,16,6,0.815243902874073,0.793975903614458,0.120751246936218
N1,19,246,18,6,0.813984829966846,0.798701298701299,0.121970362711079
N1,19,246,2,6,0.813468947540084,0.789906048150323,0.122131316030912
N1,19,246,20,6,0.813237332387032,0.792959483264827,0.121316093489963
N1,19,246,4,6,0.815398495347319,0.79529840388619,0.121078533993573
N1,19,246,6,6,0.814663046587564,0.797565348137867,0.121057310979471
N1,19,246,8,6,0.814130396817219,0.793333333333333,0.121743333189646
N1,20,59,10,1,0.81037602385843,0.795249559600705,0.123276866751673
N1,20,59,12,1,0.810717052007386,0.79529840388619,0.123103794589314
N1,20,59,14,1,0.810313546467031,0.793874643874644,0.122716545948315
N1,20,59,16,1,0.811863635798363,0.798701298701299,0.121205501954628
N1,20,59,18,1,0.81254630455113,0.799080499653019,0.121379418446985
N1,20,59,2,1,0.810392454748532,0.798795180722892,0.123139351742495
N1,20,59,20,1,0.812335936937624,0.793939393939394,0.11995771171043
N1,20,59,4,1,0.81324924933003,0.801566951566951,0.120905117619731
N1,20,59,6,1,0.812849835762203,0.798095238095238,0.122082186932618
N1,20,59,8,1,0.81169106108328,0.798701298701299,0.123351465131917
N1,20,99,10,2,0.814309727175118,0.790735600277585,0.121153442546075
N1,20,99,12,2,0.813174995377709,0.790361445783133,0.121031459071134
N1,20,99,14,2,0.813174909575239,0.794372294372294,0.122793183999662
N1,20,99,16,2,0.812020589583712,0.792771084337349,0.122207098647359
N1,20,99,18,2,0.814346061955203,0.798333333333333,0.122389923432896
N1,20,99,2,2,0.812644289011582,0.802857142857143,0.122567707542034
N1,20,99,20,2,0.813201641224132,0.795180722891566,0.121440664887577
N1,20,99,4,2,0.812842247527038,0.796813555401342,0.121698957373876
N1,20,99,6,2,0.810814907578185,0.794155844155844,0.124349537610448
N1,20,99,8,2,0.813159705711008,0.793939393939394,0.122335994250016
N1,20,179,10,4,0.813661637236031,0.796385542168675,0.1220340584682
N1,20,179,12,4,0.813144380081056,0.795249559600705,0.122417008971472
N1,20,179,14,4,0.813826054881613,0.784848484848485,0.122111196527469
N1,20,179,16,4,0.815232690097891,0.793809523809524,0.119516271242099
N1,20,179,18,4,0.814934730719089,0.796385542168675,0.120609136281348
N1,20,179,2,4,0.81219913659421,0.792771084337349,0.12201924755985
N1,20,179,20,4,0.813574385295962,0.798302994715209,0.121165039058737
N1,20,179,4,4,0.812612435547579,0.789393939393939,0.121998097200594
N1,20,179,6,4,0.81556357810285,0.796825121443442,0.120090670844119
N1,20,179,8,4,0.813650742610221,0.792771084337349,0.122419850764949
N1,20,259,10,6,0.813342767974548,0.795180722891566,0.122176766188699
N1,20,259,12,6,0.813638670066264,0.794480328831474,0.122407262855123
N1,20,259,14,6,0.813266944702308,0.792771084337349,0.122509756471311
N1,20,259,16,6,0.815393211396853,0.802897293546149,0.120740542783638
N1,20,259,18,6,0.813689256804417,0.796385542168675,0.121639579307204
N1,20,259,2,6,0.81321322645771,0.788571428571429,0.122082246120928
N1,20,259,20,6,0.813523573407985,0.793975903614458,0.121082175581392
N1,20,259,4,6,0.815104549488509,0.793975903614458,0.121204724506553
N1,20,259,6,6,0.814634552723581,0.798322923895443,0.121245221529603
N1,20,259,8,6,0.813771588744635,0.793333333333333,0.121854588688321
N1,21,62,10,1,0.811113267253378,0.794480328831474,0.123354381614812
N1,21,62,12,1,0.811596281670534,0.796819338422392,0.122381162196905
N1,21,62,14,1,0.810541886723622,0.794155844155844,0.12290423422637
N1,21,62,16,1,0.812521751937708,0.80057830210502,0.120931561680639
N1,21,62,18,1,0.812545708648841,0.79525543159131,0.121147766903355
N1,21,62,2,1,0.810266834981227,0.794558177191765,0.12388972490526
N1,21,62,20,1,0.81239111396306,0.792256534813787,0.120637260273436
N1,21,62,4,1,0.812686575524049,0.797863247863248,0.121394639082334
N1,21,62,6,1,0.812098520766219,0.798340272958594,0.12196303429093
N1,21,62,8,1,0.813155427167748,0.800604815032296,0.122278619041883
N1,21,104,10,2,0.814522271356764,0.794492072812684,0.121452340884913
N1,21,104,12,2,0.81399792785005,0.792771084337349,0.121267590116927
N1,21,104,14,2,0.813866490835465,0.797590361445783,0.122854221864007
N1,21,104,16,2,0.812416484341504,0.792771084337349,0.12210391725821
N1,21,104,18,2,0.813921999528976,0.798346055979644,0.122861551875421
N1,21,104,2,2,0.812085619322666,0.796385542168675,0.122690261290676
N1,21,104,20,2,0.812942468952947,0.794480328831474,0.121647311636547
N1,21,104,4,2,0.812589481421796,0.793333333333333,0.122209960317389
N1,21,104,6,2,0.811685048648616,0.794155844155844,0.123693958293505
N1,21,104,8,2,0.813649172888282,0.794492072812684,0.122218202846778
N1,21,188,10,4,0.813356773757726,0.792172636523782,0.122398000494226
N1,21,188,12,4,0.813333138504701,0.795180722891566,0.122552875730794
N1,21,188,14,4,0.814351832986008,0.794155844155844,0.12190439446997
N1,21,188,16,4,0.814593126796426,0.791421021726365,0.119766921192833
N1,21,188,18,4,0.814596142196506,0.798701298701299,0.121381578473501
N1,21,188,2,4,0.812591270628054,0.793809523809524,0.121560936475501
N1,21,188,20,4,0.81346165483583,0.799074716631969,0.12115110238977
N1,21,188,4,4,0.813371816425029,0.790657662947739,0.121836421658733
N1,21,188,6,4,0.815971835742194,0.797590361445783,0.119996151157793
N1,21,188,8,4,0.814064914431503,0.794155844155844,0.122284278509011
N1,21,272,10,6,0.813656179940965,0.794155844155844,0.121736319429393
N1,21,272,12,6,0.813526383010021,0.792947739283617,0.122375518840043
N1,21,272,14,6,0.81270296788085,0.792771084337349,0.122743382985146
N1,21,272,16,6,0.814978884598885,0.792953611274222,0.121079252443617
N1,21,272,18,6,0.813396821110903,0.795180722891566,0.121705537708878
N1,21,272,2,6,0.812503902446708,0.789136817381092,0.122815709120997
N1,21,272,20,6,0.813897028545175,0.795249559600705,0.121609340523904
N1,21,272,4,6,0.815542186526787,0.793025676613463,0.121152550679828
N1,21,272,6,6,0.814196198003126,0.794017094017094,0.121511692702702
N1,21,272,8,6,0.81353444896866,0.793975903614458,0.121939619767152
N1,22,65,10,1,0.811870632829718,0.79530996992829,0.122590054768152
N1,22,65,12,1,0.812300940429786,0.796055979643766,0.12204706603441
N1,22,65,14,1,0.810556850417703,0.79017094017094,0.122760151759603
N1,22,65,16,1,0.812368935543634,0.798701298701299,0.120944555001807
N1,22,65,18,1,0.811787073378694,0.799080499653019,0.121871418610183
N1,22,65,2,1,0.810526348024514,0.797588480222068,0.123691979378353
N1,22,65,20,1,0.812568848685496,0.79142689371697,0.120358891413571
N1,22,65,4,1,0.811931219837651,0.789894304169113,0.121873247264005
N1,22,65,6,1,0.813900999043251,0.798095238095238,0.120356095622837
N1,22,65,8,1,0.812983025341811,0.799072225484439,0.122539806592183
N1,22,109,10,2,0.814448697353971,0.797571131158917,0.121622361836437
N1,22,109,12,2,0.813841679357754,0.790663534938344,0.121258733320908
N1,22,109,14,2,0.813985235467094,0.794372294372294,0.122841002211285
N1,22,109,16,2,0.812929933767438,0.791566265060241,0.121237743885125
N1,22,109,18,2,0.813698629748737,0.798005698005698,0.122615301627696
N1,22,109,2,2,0.812662733853041,0.797590361445783,0.122382644478942
N1,22,109,20,2,0.813164049741159,0.7952436876101,0.121266304854452
N1,22,109,4,2,0.811804423737659,0.793333333333333,0.122590419506184
N1,22,109,6,2,0.811953100089963,0.794155844155844,0.122641147168724
N1,22,109,8,2,0.813072874629654,0.793939393939394,0.122089239195748
N1,22,197,10,4,0.812749137665408,0.792935995302408,0.122121846684732
N1,22,197,12,4,0.812697714917408,0.793975903614458,0.123250985136216
N1,22,197,14,4,0.814808727103391,0.797590361445783,0.121719545684656
N1,22,197,16,4,0.814469833629984,0.795180722891566,0.119982704000332
N1,22,197,18,4,0.815104655623856,0.798701298701299,0.120571349052918
N1,22,197,2,4,0.812890047538204,0.797863247863248,0.121959694616564
N1,22,197,20,4,0.813611206226504,0.797539635936583,0.120924543545434
N1,22,197,4,4,0.813553012849186,0.792184380504991,0.121934821687371
N1,22,197,6,4,0.815318147233626,0.79530996992829,0.120859464963563
N1,22,197,8,4,0.813409961765611,0.793571428571428,0.12270990914387
N1,22,285,10,6,0.813667511418507,0.796007046388726,0.122041126258755
N1,22,285,12,6,0.812807709469441,0.793711098062243,0.122831927518286
N1,22,285,14,6,0.813474538299825,0.793975903614458,0.121931891619092
N1,22,285,16,6,0.815307565789536,0.793571428571429,0.120665068558791
N1,22,285,18,6,0.813437085938032,0.795180722891566,0.121258969427946
N1,22,285,2,6,0.812989594308787,0.790361445783133,0.122325752167367
N1,22,285,20,6,0.814229669895958,0.798333333333333,0.121279647223243
N1,22,285,4,6,0.815085888362459,0.793025676613463,0.121362576767275
N1,22,285,6,6,0.814393417409923,0.796807772380291,0.121370898728896
N1,22,285,8,6,0.813419900146893,0.792771084337349,0.122042192457857
N1,23,68,10,1,0.811637088089424,0.795237815619495,0.122262862316855
N1,23,68,12,1,0.811907978206851,0.800613000231321,0.122697058610488
N1,23,68,14,1,0.810459531556253,0.789900176159718,0.123214933854746
N1,23,68,16,1,0.811940889339574,0.798317140874393,0.120869205584892
N1,23,68,18,1,0.812431657723988,0.80059565116817,0.122201019276716
N1,23,68,2,1,0.810725068801561,0.798795180722892,0.123616745875033
N1,23,68,20,1,0.812551507933124,0.796796206338191,0.120999641287285
N1,23,68,4,1,0.81347737504625,0.792947739283617,0.12133975399485
N1,23,68,6,1,0.814161162320785,0.799847328244275,0.120524688379779
N1,23,68,8,1,0.812815950260835,0.798302994715209,0.122306573963021
N1,23,114,10,2,0.814716062504521,0.796018790369935,0.120871101097449
N1,23,114,12,2,0.813863419672065,0.79142689371697,0.121141016992353
N1,23,114,14,2,0.814102199768117,0.797590361445783,0.122438597000915
N1,23,114,16,2,0.812169683262145,0.792771084337349,0.122041749622772
N1,23,114,18,2,0.813829598854046,0.798095238095238,0.123110496593403
N1,23,114,2,2,0.813209727067292,0.794017094017094,0.121742022917725
N1,23,114,20,2,0.813187413264456,0.796007046388726,0.121418264519151
N1,23,114,4,2,0.812155756135595,0.792771084337349,0.122236906565214
N1,23,114,6,2,0.812367100285593,0.794155844155844,0.122931306276879
N1,23,114,8,2,0.812987076199794,0.796776277157957,0.122014807373312
N1,23,206,10,4,0.813201040959184,0.792935995302408,0.121680635737569
N1,23,206,12,4,0.813537024525486,0.793975903614458,0.123149083970888
N1,23,206,14,4,0.814411698786985,0.797590361445783,0.121972935200716
N1,23,206,16,4,0.814601544415343,0.795180722891566,0.120112066568752
N1,23,206,18,4,0.815411337152756,0.798701298701299,0.120628174920269
N1,23,206,2,4,0.812632579768057,0.793809523809524,0.122260529397297
N1,23,206,20,4,0.813471760119849,0.79906048150323,0.120975661747892
N1,23,206,4,4,0.813746530379629,0.793939393939394,0.122197872743583
N1,23,206,6,4,0.81484430159557,0.795180722891566,0.120757643184201
N1,23,206,8,4,0.813697423527737,0.793571428571428,0.122685847648742
N1,23,298,10,6,0.813454278659701,0.7952436876101,0.122055021291016
N1,23,298,12,6,0.812795143993102,0.792771084337349,0.123180723860233
N1,23,298,14,6,0.813357886157449,0.792771084337349,0.121793196282743
N1,23,298,16,6,0.815622654838006,0.793716970052848,0.120576524184978
N1,23,298,18,6,0.81306528479541,0.796385542168675,0.121700526322364
N1,23,298,2,6,0.813582556990148,0.793333333333333,0.121832816800839
N1,23,298,20,6,0.81419449559047,0.798333333333333,0.121352271250814
N1,23,298,4,6,0.81526829999099,0.791566265060241,0.121115823431972
