,n_cycle,n_ensemble,alpha,split,accuracy_mean_mean,accuracy_mean_median,accuracy_mean_std
1594,14,41,10,1,0.8090340382380775,0.7937716863289382,0.12229379534227865
1595,14,41,12,1,0.8084438223932746,0.7933333333333333,0.12290119752133752
1596,14,41,14,1,0.8082486355020349,0.7937287140340575,0.12280680145455934
1597,14,41,16,1,0.8091382130833453,0.7937890353920889,0.12232811647231293
1598,14,41,18,1,0.8092338608902642,0.7922507517927364,0.12226301175570883
1599,14,41,20,1,0.8080765394544377,0.7943722943722944,0.1232642852174611
1600,14,69,2,2,0.8134065472816181,0.7963855421686747,0.12139342478240123
1601,14,69,4,2,0.8125886183618363,0.791566265060241,0.12162277261261589
1602,14,69,6,2,0.8126895275186783,0.7945887445887446,0.12094955639991208
1603,14,69,8,2,0.8125823171639315,0.7975783475783476,0.1217150589248268
1604,14,69,10,2,0.8121703591950228,0.7941558441558441,0.12179795396619597
1605,14,69,12,2,0.8117542191400937,0.7945887445887445,0.12189956343517515
1606,14,69,14,2,0.8122782363450572,0.7951807228915663,0.12194259932970897
1607,14,69,16,2,0.8117985359414954,0.7952984038861901,0.12214766708182045
1608,14,69,18,2,0.8118899317770241,0.7967821491485614,0.12166415357913725
1609,14,69,20,2,0.8123663031904136,0.7951807228915663,0.12124808154778192
1610,14,125,2,4,0.813741182083686,0.7944803288314739,0.1215074766020707
1611,14,125,4,4,0.8135346402509714,0.7963855421686746,0.12160001999702723
1612,14,125,6,4,0.814386864373944,0.796,0.12095648079141404
1613,14,125,8,4,0.813653641402104,0.7960246623605401,0.12151865432079619
1614,14,125,10,4,0.8140614072432248,0.7963855421686746,0.12137622671664038
1615,14,125,12,4,0.8138429577295849,0.7945523941707148,0.12120298805709451
1616,14,125,14,4,0.813967407507742,0.7990920656951191,0.12113694523759938
1617,14,125,16,4,0.8138016334556873,0.7963855421686747,0.1209632447165972
1618,14,125,18,4,0.8138064269526835,0.7960129183793306,0.12106473444543772
1619,14,125,20,4,0.8138121818335081,0.7960675456858664,0.12115199604887593
1620,14,181,2,6,0.8142429360782081,0.7951807228915663,0.12095683460982509
1621,14,181,4,6,0.8145434685923416,0.7963855421686747,0.12112577953722248
1622,14,181,6,6,0.8144781486478766,0.7977207977207976,0.12107539580978395
1623,14,181,8,6,0.8142100519989408,0.7963855421686747,0.12135776765319918
1624,14,181,10,6,0.814018890015471,0.796001174398121,0.12142920248504402
1625,14,181,12,6,0.8142891806172725,0.7967821491485614,0.12130760352252208
1626,14,181,14,6,0.8137923422594514,0.795237815619495,0.12110962245907629
1627,14,181,16,6,0.8146556715772856,0.79529262086514,0.12120097501697294
1628,14,181,18,6,0.8145529481545315,0.7968366874855424,0.1210307061178971
1629,14,181,20,6,0.8142691461114148,0.7963855421686746,0.12098666085135264
1630,14,237,2,8,0.8142803710584257,0.7975455079271873,0.12129358500111022
1631,14,237,4,8,0.8148147977008876,0.7953215359703909,0.12079613396297656
1632,14,237,6,8,0.8146430177778876,0.7944920728126835,0.12077207967612041
1633,14,237,8,8,0.8150194584860755,0.7978632478632479,0.12102450762331225
1634,14,237,10,8,0.8148558275519284,0.7975513799177921,0.12083446556619708
1635,14,237,12,8,0.8146122959268578,0.7960559796437658,0.12090226990241852
1636,14,237,14,8,0.8147414306853908,0.796001174398121,0.12083212379128051
1637,14,237,16,8,0.8147509407800982,0.7983088667058132,0.12108782874376978
1638,14,237,18,8,0.8145506984644878,0.7963855421686747,0.1207831871002385
1639,14,237,20,8,0.8145704949120594,0.7963855421686747,0.12115437397770132
1640,14,293,2,10,0.8143684629804773,0.796,0.12081227574635933
1641,14,293,4,10,0.8143513750230015,0.7968135554013417,0.12082688958296249
1642,14,293,6,10,0.8148929627420012,0.7960187903699354,0.12102103033655008
1643,14,293,8,10,0.8146796076844756,0.7975455079271873,0.12093409205156108
1644,14,293,10,10,0.8148758891324331,0.7975711311589174,0.12111555039112251
1645,14,293,12,10,0.8152325893066507,0.796,0.12068131416089921
1646,14,293,14,10,0.8146279647313839,0.7975903614457832,0.12100871934736047
1647,14,293,16,10,0.8145239799018603,0.7963855421686747,0.12114948369294753
1648,14,293,18,10,0.8147497405222657,0.7960129183793306,0.12079693966995664
1649,14,293,20,10,0.8148979229944752,0.7975903614457831,0.12097045986107155
1650,15,44,2,1,0.8111106273655525,0.7941595441595442,0.1222019248932382
1651,15,44,4,1,0.8108402688883866,0.7977207977207976,0.1221331365192636
1652,15,44,6,1,0.8104915967111628,0.794529262086514,0.12210329191679188
1653,15,44,8,1,0.8106072431726304,0.796,0.12130982257153766
1654,15,44,10,1,0.8097350672217605,0.796030534351145,0.12175470876958414
1655,15,44,12,1,0.808800841102649,0.793765903307888,0.12274315120953017
1656,15,44,14,1,0.8085811878001036,0.7937287140340576,0.12273246918979257
1657,15,44,16,1,0.8091080324637132,0.7927710843373494,0.12228936661012799
1658,15,44,18,1,0.8096042675743396,0.7939759036144578,0.122147868202736
1659,15,44,20,1,0.8084951523270403,0.7937345860246624,0.12308518319338013
1660,15,74,2,2,0.8134238410303251,0.7976190476190477,0.12155551888212292
1661,15,74,4,2,0.8129709370394336,0.7930952380952381,0.1215306216930232
1662,15,74,6,2,0.8126647014120314,0.7945466111496646,0.12129775563213352
1663,15,74,8,2,0.8129537443629323,0.7951807228915663,0.12180300738921176
1664,15,74,10,2,0.812599077678757,0.793939393939394,0.12171038639199665
1665,15,74,12,2,0.8122609818471836,0.7963855421686746,0.12160744135333758
1666,15,74,14,2,0.8125432573833867,0.7944444444444445,0.12174607694784365
1667,15,74,16,2,0.8122395219924674,0.7960070463887258,0.12184493139517781
1668,15,74,18,2,0.8122591966923804,0.7975783475783476,0.12138987591769053
1669,15,74,20,2,0.8125988508681437,0.795021645021645,0.12130583941525384
1670,15,134,2,4,0.8133985254592088,0.7945350451075642,0.12166346943679492
1671,15,134,4,4,0.8134533517988792,0.7951807228915663,0.12171887805094114
1672,15,134,6,4,0.8142668969595126,0.7963855421686747,0.12086345870653227
1673,15,134,8,4,0.8136668839946553,0.7960187903699354,0.12136544267248034
1674,15,134,10,4,0.8142367459513957,0.7968077723802914,0.1213211116717438
1675,15,134,12,4,0.8138537615805156,0.7952495596007046,0.12114484989289918
1676,15,134,14,4,0.8139749520968567,0.7980952380952381,0.12120396233530385
1677,15,134,16,4,0.8138489333336272,0.7951807228915663,0.12125694301419913
1678,15,134,18,4,0.8137915667519485,0.796001174398121,0.12111211217759132
1679,15,134,20,4,0.8140616324290814,0.7975396359365825,0.12085008374056037
1680,15,194,2,6,0.8141694559045173,0.7941595441595442,0.1210707958608574
1681,15,194,4,6,0.8147003289799639,0.7977207977207976,0.12093594599078959
1682,15,194,6,6,0.8142414416503971,0.798005698005698,0.12111108559416611
1683,15,194,8,6,0.8142234036642612,0.7963855421686747,0.12145208831725206
1684,15,194,10,6,0.8141923264020949,0.7951807228915663,0.12130444180372653
1685,15,194,12,6,0.8144526625295488,0.7967762771579565,0.12102414167280708
1686,15,194,14,6,0.8141165358009733,0.7960501966227157,0.12096900044698305
1687,15,194,16,6,0.8145192885953012,0.7960129183793306,0.12113233558791989
1688,15,194,18,6,0.8144399370244845,0.7960733287069165,0.12111885125481278
1689,15,194,20,6,0.8145135586259974,0.7989177489177489,0.12090002350204301
1690,15,254,2,8,0.8143173526175344,0.7968309044644922,0.12119173152515576
1691,15,254,4,8,0.8148051617309983,0.7943722943722944,0.12073171525799813
1692,15,254,6,8,0.8146317711566635,0.7944920728126835,0.12077569804289323
1693,15,254,8,8,0.8147357763448008,0.7968193384223918,0.1210249798385234
1694,15,254,10,8,0.8150133420035297,0.7975711311589174,0.12074453621121176
1695,15,254,12,8,0.8148809570994221,0.798005698005698,0.12088479768625202
1696,15,254,14,8,0.8149620863701705,0.7967880211391661,0.12056668432034018
1697,15,254,16,8,0.8146754550279469,0.7978571428571428,0.12125329231820345
1698,15,254,18,8,0.8145863439379911,0.7975572519083969,0.12077712108211927
1699,15,254,20,8,0.8144869283119821,0.7967762771579565,0.12110564552635741
1700,15,314,2,10,0.8145970244233511,0.7960070463887258,0.1207507330295186
1701,15,314,4,10,0.8144619512413681,0.7945581771917649,0.12068061392133467
1702,15,314,6,10,0.8149563729906661,0.7983344899375433,0.1209856436134565
1703,15,314,8,10,0.8148367470167597,0.7978632478632479,0.12080545684445086
1704,15,314,10,10,0.8152138534564862,0.7967704051673518,0.12106081611871018
1705,15,314,12,10,0.8152834091781735,0.7952495596007046,0.12050731796021279
1706,15,314,14,10,0.8147739650081596,0.7978632478632479,0.12089608017260592
1707,15,314,16,10,0.8147003246478038,0.7975711311589174,0.12105718050424424
1708,15,314,18,10,0.8148821410817634,0.7983344899375433,0.1209179934833244
1709,15,314,20,10,0.814960909557633,0.7975455079271873,0.12093531346554251
1710,16,47,2,1,0.8112343578585179,0.796030534351145,0.12212962546616259
1711,16,47,4,1,0.8105298972106977,0.7940170940170941,0.12242923462251458
1712,16,47,6,1,0.8106629525944482,0.7960129183793306,0.12214100038458078
1713,16,47,8,1,0.810887370934454,0.7921843805049912,0.1213447580807356
1714,16,47,10,1,0.8098409406154388,0.796,0.12194088473842866
1715,16,47,12,1,0.8091088249413712,0.7945887445887446,0.12269226575561816
1716,16,47,14,1,0.8088682372024516,0.7929712272460364,0.12256424125187156
1717,16,47,16,1,0.8092691672361033,0.794474456840869,0.12225783178210047
1718,16,47,18,1,0.8096000683107046,0.7944803288314739,0.12221342951112096
1719,16,47,20,1,0.8092208235961481,0.7937948184131389,0.12288559136596817
1720,16,79,2,2,0.8133439280537418,0.7975396359365825,0.12135083039591898
1721,16,79,4,2,0.8129421988863499,0.794474456840869,0.12148201668715071
1722,16,79,6,2,0.8127290627289582,0.7951807228915663,0.12112965717078542
1723,16,79,8,2,0.8126278964602247,0.7968193384223918,0.12220008924870168
1724,16,79,10,2,0.8125281626728553,0.7939759036144578,0.1219360795379307
1725,16,79,12,2,0.8123963231327438,0.7951807228915663,0.1215452845982315
1726,16,79,14,2,0.8130305541759241,0.7945350451075642,0.12146851907798865
1727,16,79,16,2,0.812259394630766,0.7952436876100999,0.1218714810822859
1728,16,79,18,2,0.8124213216827396,0.7974358974358975,0.1213209152832144
1729,16,79,20,2,0.8125260324854162,0.7939759036144578,0.12136816870692178
1730,16,143,2,4,0.8136927522040628,0.7944862008220787,0.12156561926883269
1731,16,143,4,4,0.8138006580730329,0.7975337639459777,0.12141711442557832
1732,16,143,6,4,0.8142333941524453,0.7967821491485614,0.12121132200015117
1733,16,143,8,4,0.8137204217412698,0.7963855421686747,0.12132370388364046
1734,16,143,10,4,0.8141372844817252,0.7967821491485614,0.12128337230781218
1735,16,143,12,4,0.8141057448132853,0.7952495596007046,0.12100323643011084
1736,16,143,14,4,0.8142248133915091,0.7998438584316447,0.1209660100556549
1737,16,143,16,4,0.8140226798633767,0.7967762771579565,0.12117242277847033
1738,16,143,18,4,0.813589349465201,0.7968135554013417,0.12143782705077183
1739,16,143,20,4,0.8141587757385969,0.7975903614457831,0.12102439789522634
1740,16,207,2,6,0.8144187691862552,0.7975455079271873,0.12086499527360885
1741,16,207,4,6,0.8147809199514204,0.7960129183793306,0.12095524799351141
1742,16,207,6,6,0.8141931508184612,0.7975479990747166,0.12129551477649843
1743,16,207,8,6,0.8142584427692483,0.7967821491485614,0.12131408480383715
1744,16,207,10,6,0.814274580483707,0.796001174398121,0.12113215070960107
1745,16,207,12,6,0.8142774572256062,0.7983229238954429,0.12122805892248234
1746,16,207,14,6,0.8140194837097915,0.7951807228915663,0.12106163732189776
1747,16,207,16,6,0.8148582198770452,0.7960501966227157,0.12095599078266439
1748,16,207,18,6,0.8145720429775262,0.7960187903699354,0.12098534572878869
1749,16,207,20,6,0.8145118559937894,0.7975337639459777,0.12112905485746756
1750,16,271,2,8,0.8141869030743237,0.7975903614457831,0.12137150075438373
1751,16,271,4,8,0.814925834551229,0.7953215359703909,0.12063593431324478
1752,16,271,6,8,0.8149867196476941,0.7960187903699354,0.12058578060501629
1753,16,271,8,8,0.8149745435611988,0.7978632478632479,0.1209719559310016
1754,16,271,10,8,0.8147415846570649,0.7960246623605401,0.12095363037488932
1755,16,271,12,8,0.8147881701888174,0.7975337639459777,0.1208817133419656
1756,16,271,14,8,0.8150207728338867,0.7968135554013417,0.12050855137017094
1757,16,271,16,8,0.8148075448389585,0.7968019893592413,0.12103284105407236
1758,16,271,18,8,0.8146878924075541,0.797559565116817,0.12084060402669562
1759,16,271,20,8,0.8147073631972788,0.7968077723802914,0.1211403938295919
1760,17,50,2,1,0.8117197890930564,0.7945466111496645,0.12182548239477183
1761,17,50,4,1,0.8114288588995598,0.7959894304169113,0.12189013912624976
1762,17,50,6,1,0.8115361460265206,0.7975513799177921,0.12169112186209513
1763,17,50,8,1,0.8111431826077494,0.7952613035819143,0.12124350309973815
1764,17,50,10,1,0.8098375781703694,0.7960675456858664,0.12185946753221502
1765,17,50,12,1,0.8099634191625928,0.7939759036144578,0.12205255195320475
1766,17,50,14,1,0.8088746589528908,0.7938746438746438,0.12257339319755063
1767,17,50,16,1,0.8093631412404737,0.7944444444444445,0.12214425460812042
1768,17,50,18,1,0.8098108010517963,0.7941595441595442,0.12213440436246469
1769,17,50,20,1,0.8088293154390961,0.7940170940170941,0.12303211325245973
1770,17,84,2,2,0.813436958939232,0.7967762771579565,0.12138076390796745
1771,17,84,4,2,0.8132018831888791,0.7939759036144578,0.12163760289435291
1772,17,84,6,2,0.8125840277071507,0.7960559796437658,0.12151936054479685
1773,17,84,8,2,0.8130611380741826,0.7968077723802914,0.12174157168934131
1774,17,84,10,2,0.8127281338958884,0.794529262086514,0.12165889254683106
1775,17,84,12,2,0.8124980685009504,0.796001174398121,0.12162596221558752
1776,17,84,14,2,0.8130883045474441,0.796030534351145,0.12169830870746604
1777,17,84,16,2,0.8127779159790388,0.7951807228915663,0.12159574785137897
1778,17,84,18,2,0.8125055410736743,0.796,0.1214908995021079
1779,17,84,20,2,0.8131083503291004,0.7940170940170941,0.12118223988962096
1780,17,152,2,4,0.8137773172002262,0.7951807228915663,0.1215882049498402
1781,17,152,4,4,0.8139119619536357,0.7975513799177921,0.12170398849900133
1782,17,152,6,4,0.8145452396215556,0.7963855421686747,0.1210539994278773
1783,17,152,8,4,0.8138241511444743,0.7963855421686747,0.12123866800885025
1784,17,152,10,4,0.8143374082979468,0.7968019893592413,0.12124421345956027
1785,17,152,12,4,0.8142311676324478,0.7975396359365825,0.12112271928878601
1786,17,152,14,4,0.8142171278676548,0.7987951807228916,0.12100546225503138
1787,17,152,16,4,0.8139087266124564,0.7952495596007046,0.12116740162476296
1788,17,152,18,4,0.813959022144102,0.7960444136016654,0.121053470795454
1789,17,152,20,4,0.8142945786855728,0.7967880211391661,0.120945850212726
1790,17,220,2,6,0.8145196251406392,0.7963855421686747,0.1208570149113242
1791,17,220,4,6,0.8150059740143303,0.796825121443442,0.12082832761490298
1792,17,220,6,6,0.8143941328370111,0.798005698005698,0.12113845175204002
1793,17,220,8,6,0.8142332549815112,0.7975455079271873,0.1212086501315334
1794,17,220,10,6,0.8143641556410554,0.795237815619495,0.12098416041693118
1795,17,220,12,6,0.8145997309226805,0.7975903614457831,0.12100124239034868
1796,17,220,14,6,0.8142695456266144,0.7944803288314739,0.12086528665191228
1797,17,220,16,6,0.8147456947627066,0.7960129183793306,0.12121051064250583
1798,17,220,18,6,0.8147024680618122,0.7975455079271873,0.12088091790486091
1799,17,220,20,6,0.8148250940328788,0.7975903614457831,0.12092144550819917
1800,17,288,2,8,0.8140010597537987,0.7951807228915663,0.12143701524414638
1801,17,288,4,8,0.8150247316926239,0.7953099699282905,0.1204865369308983
1802,17,288,6,8,0.8149029398958191,0.796,0.12063563227543239
1803,17,288,8,8,0.8150961147111426,0.7983287069164932,0.12088296961081013
1804,17,288,10,8,0.8149992282880415,0.7967880211391661,0.12077131899123064
1805,17,288,12,8,0.8147440009459229,0.7960070463887258,0.12102193337882122
1806,17,288,14,8,0.8146823201421467,0.7967645331767469,0.12089370004125975
1807,17,288,16,8,0.8148772994588439,0.7968135554013417,0.12083415503036136
1808,17,288,18,8,0.8146369715704163,0.796793893129771,0.12095716339050025
1809,17,288,20,8,0.8146992115829795,0.7963855421686747,0.12123171936753169
1810,18,53,2,1,0.8119166584887673,0.7944979448032884,0.12150718564635557
1811,18,53,4,1,0.8115334521650883,0.7967880211391661,0.12177798511868056
1812,18,53,6,1,0.8115825033171317,0.7960501966227157,0.12179302038252157
1813,18,53,8,1,0.8112823210822986,0.7960187903699354,0.12116250476228155
1814,18,53,10,1,0.8105097055923756,0.7963855421686747,0.12137261355078197
1815,18,53,12,1,0.8101677221236369,0.7975903614457831,0.1222543754928704
1816,18,53,14,1,0.8093889540371856,0.7921961244862008,0.12239404944968303
1817,18,53,16,1,0.8094725057664455,0.7951807228915663,0.12211976604461688
1818,18,53,18,1,0.8100485035890552,0.796,0.12196235513607827
1819,18,53,20,1,0.8093205616524953,0.793939393939394,0.12246114666268335
1820,18,89,2,2,0.8137087467619466,0.7963855421686747,0.1213809770024254
1821,18,89,4,2,0.8134292351758223,0.7951807228915663,0.12146112616249011
1822,18,89,6,2,0.8127698524695497,0.7960559796437658,0.12132306313483421
1823,18,89,8,2,0.8133188114048306,0.7945176960444136,0.12168091559606628
1824,18,89,10,2,0.8132155447160202,0.7944862008220788,0.1214648438766304
1825,18,89,12,2,0.8123523035138059,0.796001174398121,0.12178998955648836
1826,18,89,14,2,0.8130971556212054,0.7960129183793306,0.12141058601770408
1827,18,89,16,2,0.8124266404785356,0.7951807228915663,0.1219026177874957
1828,18,89,18,2,0.8126196943609029,0.7975783475783476,0.12136932379498061
1829,18,89,20,2,0.8131043327411314,0.7940170940170941,0.1213950742359397
1830,18,161,2,4,0.8139356561473995,0.7963855421686746,0.12115160878676648
1831,18,161,4,4,0.8136207894956882,0.7975783475783476,0.12180062720800762
1832,18,161,6,4,0.8144658464793133,0.7960246623605401,0.12110516715386674
1833,18,161,8,4,0.8141453667712256,0.7974358974358975,0.12092081151407544
1834,18,161,10,4,0.8143058831416078,0.7967821491485614,0.12127146277448302
1835,18,161,12,4,0.814006332884422,0.7973809523809524,0.12138193873944826
1836,18,161,14,4,0.8143304740285703,0.7983460559796438,0.12077134876341325
1837,18,161,16,4,0.813908084049528,0.7975396359365825,0.1212289031303311
1838,18,161,18,4,0.814302426113938,0.796764533176747,0.12089499576943284
1839,18,161,20,4,0.8142608974414566,0.7975903614457831,0.12075531269556176
1840,18,233,2,6,0.8145344589049662,0.7963855421686746,0.12086420607688961
1841,18,233,4,6,0.8151759545137053,0.7952495596007046,0.12088635036817555
1842,18,233,6,6,0.8143348162433381,0.7983333333333333,0.12113041325079664
1843,18,233,8,6,0.8143677856767215,0.7975455079271873,0.12123116249534781
1844,18,233,10,6,0.8144932271225754,0.7952495596007046,0.12111711248281722
1845,18,233,12,6,0.8145617009902865,0.7975396359365825,0.12098367770112886
1846,18,233,14,6,0.8142012219541777,0.7944920728126835,0.12104749563528969
1847,18,233,16,6,0.8147436948199879,0.7960070463887258,0.12106152774299893
1848,18,233,18,6,0.8148042473432087,0.7975769141799676,0.12069857403333703
1849,18,233,20,6,0.8146899864607413,0.7975711311589174,0.12093137151433228
1850,18,305,2,8,0.8141058535331257,0.7951807228915663,0.12142426067852428
1851,18,305,4,8,0.8148495817355085,0.7952495596007046,0.12055072772219909
1852,18,305,6,8,0.8147297113835035,0.7967704051673518,0.12084349197798602
1853,18,305,8,8,0.815388529189673,0.7978571428571428,0.12070256776074234
1854,18,305,10,8,0.8150332709993713,0.7975337639459777,0.12078155220345659
1855,18,305,12,8,0.8149329589204544,0.7972934472934472,0.12079300294232542
1856,18,305,14,8,0.8146597515221251,0.7967586611861421,0.12084644934452944
1857,18,305,16,8,0.8149335657441672,0.7967821491485614,0.12087394754490294
1858,18,305,18,8,0.8147589150979931,0.797588480222068,0.12085813122703731
1859,18,305,20,8,0.8147496218155261,0.7975396359365825,0.12122394613612993
1860,19,56,2,1,0.8115886917961154,0.793939393939394,0.12172086676031908
1861,19,56,4,1,0.811471233153342,0.7975455079271873,0.12209809753211776
1862,19,56,6,1,0.8118903923080732,0.7975455079271873,0.12160685541564846
1863,19,56,8,1,0.8112994896287511,0.7968135554013417,0.12119281437601691
1864,19,56,10,1,0.8108148527926842,0.7963855421686747,0.1213057352385514
1865,19,56,12,1,0.8101920833443575,0.7960733287069165,0.12229571350999426
1866,19,56,14,1,0.809372494517128,0.7930256766134629,0.12222268441772718
1867,19,56,16,1,0.8097480195199271,0.7939759036144578,0.12214610040548149
1868,19,56,18,1,0.8105775949663564,0.7944862008220788,0.1217625384613953
1869,19,56,20,1,0.8098333288978375,0.7941558441558441,0.12205030468672723
1870,19,94,2,2,0.8136368445510053,0.7968135554013417,0.1218268169113354
1871,19,94,4,2,0.8132674549027034,0.794474456840869,0.12153254243848284
1872,19,94,6,2,0.813087550021383,0.7963855421686747,0.12111956704353907
1873,19,94,8,2,0.8134369927030296,0.7963855421686746,0.12154366534139481
1874,19,94,10,2,0.8132231999747908,0.7939759036144578,0.12133052191942877
1875,19,94,12,2,0.8127830015255492,0.7941558441558441,0.12156313892253114
1876,19,94,14,2,0.813159984717802,0.7963855421686746,0.12152026317401962
1877,19,94,16,2,0.8123921334630103,0.7944920728126835,0.12185536578399328
1878,19,94,18,2,0.81309411964228,0.7975396359365825,0.12136070805630983
1879,19,94,20,2,0.8132670539042355,0.7960129183793306,0.12143171095371313
1880,19,170,2,4,0.8138842682500462,0.7963855421686746,0.12132638997769486
1881,19,170,4,4,0.8136146592127419,0.7975903614457831,0.12175605727194853
1882,19,170,6,4,0.8144923560505826,0.7967645331767469,0.12108070429997686
1883,19,170,8,4,0.8141437467102208,0.7975455079271873,0.12104738275652704
1884,19,170,10,4,0.8143870375057168,0.7953041869072404,0.12111912875634735
1885,19,170,12,4,0.8140975969934692,0.7960617626648161,0.12154044537450794
1886,19,170,14,4,0.8141436250973043,0.798314738696418,0.12097599557059768
1887,19,170,16,4,0.8141125915581702,0.7963855421686747,0.12120702578577504
1888,19,170,18,4,0.8142392083171274,0.7960070463887258,0.12107665168995779
1889,19,170,20,4,0.8143921187158832,0.7968135554013417,0.12077461470632647
1890,19,246,2,6,0.8146210752510473,0.797588480222068,0.12072790527795314
1891,19,246,4,6,0.8150781091047608,0.7963855421686747,0.12093696740411314
1892,19,246,6,6,0.814465577988103,0.7983029947152085,0.12113983544786755
1893,19,246,8,6,0.814427852202115,0.7977207977207976,0.12117280730930689
1894,19,246,10,6,0.814405995706689,0.7960070463887258,0.12116040568646351
1895,19,246,12,6,0.814859796902755,0.7975396359365825,0.12085254174122355
1896,19,246,14,6,0.8144320276616809,0.7960187903699354,0.1210090978055326
1897,19,246,16,6,0.8149960701973268,0.7967821491485614,0.12092576187825373
1898,19,246,18,6,0.8148463320936485,0.7975396359365825,0.1209342255137693
1899,19,246,20,6,0.8150306229451743,0.7983088667058132,0.12082657085968108
1900,20,59,2,1,0.8118663222931474,0.7951807228915663,0.12140278186025695
1901,20,59,4,1,0.8119506303812064,0.7978632478632479,0.12156882756587474
1902,20,59,6,1,0.8116131906134431,0.7963855421686747,0.12197265653849299
1903,20,59,8,1,0.8112105845313471,0.7945466111496645,0.12138583606117875
1904,20,59,10,1,0.8106455451148381,0.7960617626648161,0.12161059265043939
1905,20,59,12,1,0.8102287369714934,0.7968019893592413,0.12212587880585944
1906,20,59,14,1,0.8095029599350284,0.7938746438746438,0.1220953432956851
1907,20,59,16,1,0.8096959412958402,0.7951807228915663,0.12221209274040085
1908,20,59,18,1,0.8106774518921157,0.7952637057598889,0.12175338033115708
1909,20,59,20,1,0.8101791976883508,0.793939393939394,0.12185726147577224
1910,20,99,2,2,0.8135237848440121,0.7975903614457831,0.12157588451954199
1911,20,99,4,2,0.8134860170221204,0.795237815619495,0.12146664365483308
1912,20,99,6,2,0.8129111396231977,0.7941558441558441,0.12110028673229337
1913,20,99,8,2,0.8135081206513237,0.7960070463887258,0.12151503924131139
1914,20,99,10,2,0.8129552646702735,0.7943722943722944,0.1214220291303368
1915,20,99,12,2,0.8128265532324381,0.796764533176747,0.12171955749424762
1916,20,99,14,2,0.8131036010478873,0.7960187903699354,0.12144548358561154
1917,20,99,16,2,0.8123037466304002,0.7960501966227157,0.12187203387035925
1918,20,99,18,2,0.813314229310106,0.7968309044644922,0.12128699918973551
1919,20,99,20,2,0.8132736632933718,0.7960559796437658,0.12123735829832513
1920,20,179,2,4,0.8139971110819137,0.7975903614457831,0.12134012236970622
1921,20,179,4,4,0.8138959253938707,0.7967586611861421,0.12147029460951381
1922,20,179,6,4,0.8141367940868005,0.7963855421686746,0.12118992749282617
1923,20,179,8,4,0.8141910235467751,0.7975455079271873,0.12114595136937249
1924,20,179,10,4,0.8145065192928844,0.7968251214434421,0.12097074454580796
1925,20,179,12,4,0.8140527819008886,0.796,0.12154923745433174
1926,20,179,14,4,0.8144558381841436,0.7983206106870229,0.12082207564549405
1927,20,179,16,4,0.8143499091268577,0.7967704051673518,0.120977127297684
1928,20,179,18,4,0.8141862163244923,0.7967645331767469,0.12103927892548157
1929,20,179,20,4,0.8145597089807001,0.7967645331767469,0.12084831996554526
1930,20,259,2,6,0.814523521932684,0.7975903614457831,0.12078677743573098
1931,20,259,4,6,0.814996917664302,0.7963855421686747,0.1209485101969712
1932,20,259,6,6,0.814446059799568,0.7983333333333333,0.12120207805984015
1933,20,259,8,6,0.8143870065781884,0.7975903614457831,0.1211223535000291
1934,20,259,10,6,0.8143318983539692,0.7960187903699354,0.1213334227677828
1935,20,259,12,6,0.814738497998502,0.7975903614457831,0.12113713095336853
1936,20,259,14,6,0.8145086067043832,0.7963855421686747,0.1210798199193568
1937,20,259,16,6,0.8147925420611364,0.7977207977207976,0.12108571126142965
1938,20,259,18,6,0.8147927277146008,0.7975903614457831,0.12102466596464431
1939,20,259,20,6,0.8147484364807014,0.7983088667058132,0.12101125508373717
1940,21,62,2,1,0.8121272364250492,0.796001174398121,0.12132126571810353
1941,21,62,4,1,0.8118125127904356,0.7975337639459777,0.1215678316941604
1942,21,62,6,1,0.8119666994794625,0.7968366874855424,0.12170411384310642
1943,21,62,8,1,0.8113651473871913,0.7952984038861901,0.12119139998832709
1944,21,62,10,1,0.810972446206684,0.7945887445887445,0.12136815096247729
1945,21,62,12,1,0.8104722445060881,0.7960675456858664,0.12187703785849073
1946,21,62,14,1,0.8097793620595795,0.7945581771917649,0.12199945686177298
1947,21,62,16,1,0.8101221053032852,0.7952671755725191,0.12210122451167786
1948,21,62,18,1,0.8109898097522658,0.7944862008220787,0.12149058288972865
1949,21,62,20,1,0.8100139817653736,0.796,0.12225061992735932
1950,21,104,2,2,0.8136112318880937,0.7963855421686746,0.12147445457352389
1951,21,104,4,2,0.8137067126121572,0.7975396359365825,0.12131496430824232
1952,21,104,6,2,0.8139021047834385,0.7952984038861901,0.12074332332808937
1953,21,104,8,2,0.8137933788218716,0.7952554315913095,0.12135396003745258
1954,21,104,10,2,0.8133979951724609,0.7960501966227157,0.12100199377630684
1955,21,104,12,2,0.8133114237291477,0.7967645331767469,0.1213358785999817
1956,21,104,14,2,0.8134096053431388,0.7967821491485614,0.12135729220378802
1957,21,104,16,2,0.8128646519618811,0.7952436876100999,0.12158550563435326
1958,21,104,18,2,0.8130843989912512,0.7968309044644923,0.12145177915622576
1959,21,104,20,2,0.8130235407916276,0.79529262086514,0.1212548905471963
1960,21,188,2,4,0.813933194382295,0.7960129183793306,0.12135992942942737
1961,21,188,4,4,0.8140270097752942,0.7967880211391661,0.12118361855891518
1962,21,188,6,4,0.8145960020940303,0.7968251214434421,0.12105962816954784
1963,21,188,8,4,0.8141090532035116,0.7967821491485614,0.1211097431610617
