,dataset,accuracy_mean_easy,accuracy_mean_hard,accuracy_mean_combo,accuracy_mean_combo_extreme,accuracy_mean_split2,accuracy_mean_split2_extreme,accuracy_mean_split1_classic,accuracy_mean_split1_classic_extreme,accuracy_mean_split4,accuracy_mean_split4_extreme,accuracy_mean_split2_classic,accuracy_mean_split2_classic_extreme,accuracy_mean_split9,accuracy_mean_split9_extreme,accuracy_mean_split4_classic,accuracy_mean_split4_classic_extreme,weights
35,teaching_assistant_LH,0.0,1.0,0.6631578947368421,0.1736842105263158,0.8789473684210526,0.7052631578947368,0.9,0.6947368421052632,0.868421052631579,0.8842105263157894,0.8315789473684211,0.9263157894736842,0.9368421052631579,0.6736842105263158,0.9421052631578948,0.9526315789473684,N2
35,teaching_assistant_LH,0.0,0.0,0.8842105263157894,0.32105263157894737,0.7,0.5210526315789473,0.5157894736842106,0.9368421052631579,0.8368421052631579,0.23157894736842105,0.9052631578947369,0.9947368421052631,0.9473684210526315,0.18421052631578946,0.7789473684210526,0.5526315789473685,LSC
35,teaching_assistant_LH,0.8736842105263158,0.2789473684210526,0.9526315789473684,0.9315789473684211,0.23157894736842105,0.8473684210526315,0.8105263157894737,0.9789473684210527,0.9210526315789473,0.9473684210526315,0.9842105263157894,0.9157894736842105,0.968421052631579,0.6210526315789474,0.9526315789473684,0.8631578947368421,F1
37,teaching_assistant_MH,0.0,0.8894736842105263,0.17894736842105263,0.8789473684210526,0.8052631578947368,0.9631578947368421,0.7263157894736842,0.8421052631578947,0.7157894736842105,0.9157894736842105,0.6473684210526316,0.8789473684210526,0.7315789473684211,0.9526315789473684,0.8736842105263158,0.9105263157894737,Hostility
37,teaching_assistant_MH,0.0,0.0,0.0,0.2894736842105263,0.4105263157894737,0.9210526315789473,0.3736842105263158,0.48947368421052634,0.3631578947368421,1.0,0.6052631578947368,0.6894736842105263,0.39473684210526316,0.9894736842105263,0.7315789473684211,0.6842105263157895,kDN
37,teaching_assistant_MH,0.0,0.21052631578947367,0.12631578947368421,0.32105263157894737,0.7473684210526316,0.8368421052631579,0.37894736842105264,0.7894736842105263,0.4631578947368421,0.8842105263157894,0.6421052631578947,0.48947368421052634,0.6789473684210526,0.9,0.4368421052631579,0.6263157894736842,DCP
37,teaching_assistant_MH,0.8473684210526315,0.24210526315789474,0.9947368421052631,0.8473684210526315,0.9473684210526315,0.6157894736842106,1.0,0.23157894736842105,0.8315789473684211,0.8105263157894737,0.9894736842105263,0.5052631578947369,1.0,0.29473684210526313,1.0,0.7052631578947368,TD_U
37,teaching_assistant_MH,0.7052631578947368,0.0,0.7526315789473684,0.005263157894736842,0.7947368421052632,0.5263157894736842,0.9842105263157894,0.38421052631578945,0.9894736842105263,0.14736842105263157,0.9210526315789473,0.1,0.9315789473684211,0.021052631578947368,0.9526315789473684,0.8578947368421053,CLD
37,teaching_assistant_MH,0.0,0.9894736842105263,0.8105263157894737,0.18947368421052632,0.6736842105263158,0.9157894736842105,0.3368421052631579,0.14736842105263157,0.7473684210526316,0.015789473684210527,0.9631578947368421,0.9368421052631579,0.8894736842105263,0.0,0.5684210526315789,0.5157894736842106,N1
37,teaching_assistant_MH,0.0,0.24210526315789474,0.5473684210526316,0.4368421052631579,0.3263157894736842,0.3526315789473684,0.43157894736842106,0.6052631578947368,0.3157894736842105,0.49473684210526314,0.47368421052631576,0.8210526315789474,0.45789473684210524,0.1631578947368421,0.3368421052631579,0.7052631578947368,N2
37,teaching_assistant_MH,0.0,0.7842105263157895,0.33157894736842103,0.0,0.3684210526315789,0.4052631578947368,0.4052631578947368,0.32105263157894737,0.8631578947368421,0.7842105263157895,0.631578947368421,0.33157894736842103,0.7684210526315789,0.9210526315789473,0.8157894736842105,0.7263157894736842,LSC
37,teaching_assistant_MH,0.45789473684210524,0.0,0.9210526315789473,0.30526315789473685,0.9842105263157894,0.9631578947368421,0.7368421052631579,0.9421052631578948,0.9631578947368421,0.9578947368421052,0.7842105263157895,0.968421052631579,0.8789473684210526,0.7894736842105263,0.9631578947368421,0.6526315789473685,F1
21,contraceptive_NL,1.0,0.0,1.0,1.0,0.8947368421052632,1.0,0.8947368421052632,0.9578947368421052,0.3736842105263158,0.631578947368421,0.7052631578947368,0.8789473684210526,0.9210526315789473,0.5421052631578948,0.9526315789473684,1.0,Hostility
21,contraceptive_NL,1.0,0.0,0.9894736842105263,1.0,0.968421052631579,0.9947368421052631,0.8421052631578947,0.9894736842105263,0.6631578947368421,1.0,0.631578947368421,0.9052631578947369,0.4842105263157895,0.631578947368421,0.8368421052631579,0.7894736842105263,kDN
21,contraceptive_NL,1.0,0.0,1.0,1.0,1.0,0.9736842105263158,1.0,1.0,1.0,1.0,1.0,1.0,0.7263157894736842,0.5842105263157895,0.9894736842105263,1.0,DCP
21,contraceptive_NL,0.37894736842105264,0.0,0.9947368421052631,0.9631578947368421,0.9105263157894737,0.6947368421052632,0.9105263157894737,0.7315789473684211,0.39473684210526316,0.9789473684210527,0.5157894736842106,0.6631578947368421,0.5789473684210527,0.6368421052631579,0.9947368421052631,0.8105263157894737,TD_U
21,contraceptive_NL,1.0,0.0,1.0,1.0,1.0,1.0,0.9789473684210527,1.0,0.9157894736842105,1.0,0.8157894736842105,1.0,0.5631578947368421,0.9105263157894737,0.8473684210526315,0.9526315789473684,CLD
21,contraceptive_NL,0.9526315789473684,0.06315789473684211,1.0,1.0,0.7631578947368421,0.6368421052631579,0.6578947368421053,0.7947368421052632,0.4421052631578947,0.8421052631578947,0.34210526315789475,0.8,0.5947368421052631,0.5368421052631579,0.7473684210526316,0.9947368421052631,N1
21,contraceptive_NL,0.9052631578947369,0.5263157894736842,0.868421052631579,1.0,0.9947368421052631,0.8157894736842105,1.0,0.9315789473684211,0.8842105263157894,0.9,0.8315789473684211,0.4473684210526316,0.9157894736842105,0.8736842105263158,0.7684210526315789,0.7052631578947368,N2
21,contraceptive_NL,1.0,0.0,0.4421052631578947,0.9894736842105263,0.9526315789473684,0.6526315789473685,0.9736842105263158,1.0,0.8315789473684211,0.968421052631579,0.30526315789473685,0.7789473684210526,0.9526315789473684,0.5526315789473685,0.8157894736842105,0.4368421052631579,LSC
21,contraceptive_NL,0.6631578947368421,0.2736842105263158,0.4105263157894737,0.8052631578947368,0.9210526315789473,0.8263157894736842,0.7315789473684211,0.8052631578947368,0.5526315789473685,0.9368421052631579,0.7842105263157895,0.4631578947368421,0.7105263157894737,1.0,0.631578947368421,0.9157894736842105,F1
13,WineQualityRed_5vs6,0.0,0.0,0.0,0.0,0.5105263157894737,0.4,0.34210526315789475,0.24210526315789474,0.5473684210526316,0.7947368421052632,0.22631578947368422,0.9,0.8,0.6052631578947368,0.6,0.5894736842105263,Hostility
13,WineQualityRed_5vs6,0.0,0.2789473684210526,0.2894736842105263,0.5789473684210527,0.4052631578947368,0.46842105263157896,0.6368421052631579,0.18421052631578946,0.7421052631578947,0.5052631578947369,0.06842105263157895,0.7368421052631579,0.7052631578947368,0.4263157894736842,0.8526315789473684,0.45789473684210524,kDN
13,WineQualityRed_5vs6,0.0,0.0,0.021052631578947368,0.0,0.8368421052631579,0.7947368421052632,0.08947368421052632,0.5473684210526316,0.3157894736842105,0.23684210526315788,0.4631578947368421,0.7421052631578947,0.5157894736842106,0.6157894736842106,0.35789473684210527,0.5210526315789473,DCP
13,WineQualityRed_5vs6,0.0,0.0,0.15789473684210525,0.0,0.4052631578947368,0.031578947368421054,0.631578947368421,0.13157894736842105,0.5052631578947369,0.2578947368421053,0.05789473684210526,0.39473684210526316,0.031578947368421054,0.3368421052631579,0.47368421052631576,0.6947368421052632,TD_U
13,WineQualityRed_5vs6,0.0,0.0,0.2578947368421053,0.0,0.4,0.8421052631578947,0.4368421052631579,0.6052631578947368,0.3684210526315789,0.9631578947368421,0.4105263157894737,0.6842105263157895,0.6736842105263158,0.9526315789473684,0.37894736842105264,0.6894736842105263,CLD
13,WineQualityRed_5vs6,0.0,0.17894736842105263,0.11578947368421053,0.06315789473684211,0.6052631578947368,0.29473684210526313,0.8052631578947368,0.4105263157894737,0.46842105263157896,0.8526315789473684,0.4631578947368421,0.12631578947368421,0.6684210526315789,0.05789473684210526,0.6421052631578947,0.06842105263157895,N1
13,WineQualityRed_5vs6,0.0,0.06315789473684211,0.09473684210526316,0.48947368421052634,0.13157894736842105,0.21578947368421053,0.43157894736842106,0.3894736842105263,0.1,0.2631578947368421,0.6157894736842106,0.4,0.02631578947368421,0.3736842105263158,0.6105263157894737,0.34210526315789475,N2
13,WineQualityRed_5vs6,0.0,0.08947368421052632,0.5526315789473685,0.042105263157894736,0.7736842105263158,0.3368421052631579,0.5736842105263158,0.22105263157894736,0.9578947368421052,0.4631578947368421,0.5842105263157895,0.8789473684210526,0.7105263157894737,0.11578947368421053,0.5526315789473685,0.29473684210526313,LSC
13,WineQualityRed_5vs6,0.23684210526315788,0.0,0.5842105263157895,0.5842105263157895,0.08421052631578947,0.08421052631578947,0.9210526315789473,0.37894736842105264,0.49473684210526314,0.14210526315789473,0.5368421052631579,0.3157894736842105,0.22631578947368422,0.3894736842105263,0.5526315789473685,0.07894736842105263,F1
39,vertebral_column,0.042105263157894736,0.29473684210526313,0.021052631578947368,0.9052631578947369,0.05789473684210526,0.9263157894736842,0.08947368421052632,0.22631578947368422,0.0,0.10526315789473684,0.0,0.6947368421052632,0.09473684210526316,0.5631578947368421,0.32105263157894737,0.005263157894736842,Hostility
39,vertebral_column,0.0,0.8789473684210526,0.010526315789473684,0.031578947368421054,0.5789473684210527,0.3526315789473684,0.10526315789473684,0.21052631578947367,0.1368421052631579,0.16842105263157894,0.26842105263157895,0.21578947368421053,0.8052631578947368,0.3526315789473684,0.16842105263157894,0.7105263157894737,kDN
39,vertebral_column,0.35789473684210527,0.9578947368421052,0.9210526315789473,0.33157894736842103,0.37894736842105264,0.8,0.4473684210526316,0.8894736842105263,0.8263157894736842,0.5052631578947369,0.9368421052631579,0.6736842105263158,0.2736842105263158,0.8631578947368421,0.8526315789473684,0.6894736842105263,DCP
39,vertebral_column,0.015789473684210527,0.1631578947368421,0.6947368421052632,0.6578947368421053,0.34210526315789475,0.5684210526315789,0.35789473684210527,0.10526315789473684,0.2578947368421053,0.6421052631578947,0.5526315789473685,0.2789473684210526,0.23684210526315788,0.7631578947368421,0.06315789473684211,0.4052631578947368,TD_U
39,vertebral_column,0.0,0.07894736842105263,0.08947368421052632,0.22105263157894736,0.1368421052631579,0.6894736842105263,0.05263157894736842,0.7105263157894737,0.3368421052631579,0.43157894736842106,0.14736842105263157,0.2578947368421053,0.11578947368421053,0.1736842105263158,0.07894736842105263,0.5578947368421052,CLD
39,vertebral_column,0.031578947368421054,0.16842105263157894,0.0,0.0,0.0,0.03684210526315789,0.47368421052631576,0.015789473684210527,0.09473684210526316,0.11578947368421053,0.17894736842105263,0.04736842105263158,0.12631578947368421,0.4473684210526316,0.1368421052631579,0.015789473684210527,N1
39,vertebral_column,0.0,0.38421052631578945,0.04736842105263158,0.06315789473684211,0.1,0.5842105263157895,0.005263157894736842,0.08421052631578947,0.0,0.8210526315789474,0.005263157894736842,0.17894736842105263,0.13157894736842105,0.5210526315789473,0.031578947368421054,0.04736842105263158,N2
39,vertebral_column,0.28421052631578947,0.7578947368421053,0.3736842105263158,0.03684210526315789,0.11052631578947368,0.29473684210526313,0.03684210526315789,0.6,0.13157894736842105,0.5842105263157895,0.05789473684210526,0.5684210526315789,0.0,0.8947368421052632,0.010526315789473684,0.13157894736842105,LSC
39,vertebral_column,0.6736842105263158,0.0,0.08421052631578947,0.11578947368421053,0.18421052631578946,0.46842105263157896,0.010526315789473684,0.6052631578947368,0.17894736842105263,0.43157894736842106,0.23157894736842105,0.07894736842105263,0.07894736842105263,0.6473684210526316,0.6421052631578947,0.8842105263157894,F1
24,diabetes,0.2894736842105263,0.0,0.35789473684210527,0.6368421052631579,0.5263157894736842,0.29473684210526313,0.6105263157894737,0.21052631578947367,1.0,0.23157894736842105,0.6631578947368421,0.47368421052631576,0.39473684210526316,0.47368421052631576,0.9894736842105263,0.9315789473684211,Hostility
24,diabetes,0.9578947368421052,0.0,0.8052631578947368,0.3631578947368421,0.9894736842105263,0.042105263157894736,0.4631578947368421,0.6105263157894737,1.0,0.41578947368421054,0.9842105263157894,0.41578947368421054,0.968421052631579,0.3368421052631579,0.7473684210526316,0.18421052631578946,kDN
24,diabetes,0.04736842105263158,0.0,0.3,0.08421052631578947,0.23684210526315788,0.28421052631578947,0.09473684210526316,0.25263157894736843,0.6789473684210526,0.5210526315789473,0.13157894736842105,0.11052631578947368,0.9473684210526315,0.8526315789473684,0.7684210526315789,0.3894736842105263,DCP
24,diabetes,0.42105263157894735,0.010526315789473684,0.5842105263157895,0.4421052631578947,0.32105263157894737,0.5368421052631579,0.8368421052631579,0.7578947368421053,0.7315789473684211,0.30526315789473685,0.4,0.5684210526315789,0.21052631578947367,0.868421052631579,0.3736842105263158,0.6947368421052632,TD_U
24,diabetes,1.0,0.0,1.0,0.9947368421052631,0.9842105263157894,0.6210526315789474,1.0,0.9631578947368421,0.9789473684210527,0.3,1.0,0.5473684210526316,1.0,0.13157894736842105,0.9947368421052631,0.8631578947368421,CLD
24,diabetes,0.5157894736842106,0.08947368421052632,0.8631578947368421,0.37894736842105264,1.0,0.2631578947368421,0.7789473684210526,0.7473684210526316,0.6736842105263158,0.3,0.6736842105263158,0.3,0.9631578947368421,0.531578947368421,0.4842105263157895,0.6789473684210526,N1
24,diabetes,1.0,0.09473684210526316,0.968421052631579,0.9736842105263158,0.9842105263157894,0.6736842105263158,1.0,0.9894736842105263,0.9052631578947369,0.4421052631578947,0.3894736842105263,0.9210526315789473,0.5736842105263158,0.22105263157894736,0.3,0.531578947368421,N2
24,diabetes,0.3631578947368421,0.03684210526315789,0.5631578947368421,0.8473684210526315,0.8368421052631579,0.8789473684210526,0.4105263157894737,0.9315789473684211,0.32105263157894737,0.9789473684210527,0.6105263157894737,0.7736842105263158,0.2789473684210526,0.6105263157894737,0.4,0.8315789473684211,LSC
24,diabetes,0.11052631578947368,0.9315789473684211,0.09473684210526316,0.26842105263157895,0.7526315789473684,0.6578947368421053,0.5789473684210527,0.22631578947368422,0.9,0.631578947368421,0.5526315789473685,0.9315789473684211,0.3894736842105263,0.5105263157894737,0.23684210526315788,0.8210526315789474,F1
23,credit-g,0.1736842105263158,0.0,0.9736842105263158,0.7105263157894737,0.9368421052631579,0.8947368421052632,0.9631578947368421,0.7631578947368421,0.9578947368421052,0.2631578947368421,0.9578947368421052,0.7263157894736842,0.7947368421052632,0.8052631578947368,0.8105263157894737,0.8947368421052632,Hostility
23,credit-g,0.8263157894736842,0.11578947368421053,1.0,0.23684210526315788,0.9578947368421052,0.4473684210526316,0.9789473684210527,0.9736842105263158,0.8421052631578947,0.38421052631578945,0.9736842105263158,0.6,0.9631578947368421,0.7894736842105263,0.9736842105263158,0.8210526315789474,kDN
23,credit-g,0.06842105263157895,0.0,1.0,0.9263157894736842,0.9947368421052631,0.7315789473684211,0.9789473684210527,0.3736842105263158,0.9315789473684211,0.9578947368421052,0.9631578947368421,0.9736842105263158,0.8736842105263158,0.7315789473684211,0.8,0.7105263157894737,DCP
23,credit-g,0.5684210526315789,0.0,0.7052631578947368,0.9263157894736842,0.8578947368421053,0.8526315789473684,0.9842105263157894,0.9789473684210527,0.7736842105263158,0.39473684210526316,0.9947368421052631,0.6368421052631579,0.7473684210526316,0.6105263157894737,0.6105263157894737,0.8368421052631579,TD_U
23,credit-g,0.2578947368421053,0.04736842105263158,0.8947368421052632,0.9842105263157894,0.8947368421052632,0.9947368421052631,0.8894736842105263,0.9894736842105263,0.9894736842105263,0.8842105263157894,0.9631578947368421,0.9421052631578948,0.9947368421052631,0.5210526315789473,0.7263157894736842,0.9368421052631579,CLD
23,credit-g,0.5105263157894737,0.021052631578947368,0.8947368421052632,1.0,0.48947368421052634,0.7578947368421053,0.9368421052631579,0.9368421052631579,0.9789473684210527,0.8789473684210526,0.9578947368421052,0.7210526315789474,0.9368421052631579,0.5631578947368421,0.9,0.15263157894736842,N1
23,credit-g,0.07894736842105263,0.03684210526315789,0.9157894736842105,0.48947368421052634,0.9894736842105263,0.7368421052631579,0.9157894736842105,0.6052631578947368,0.6947368421052632,0.9052631578947369,0.9263157894736842,0.9789473684210527,0.7157894736842105,0.3684210526315789,0.9473684210526315,0.6473684210526316,N2
23,credit-g,0.05789473684210526,0.5157894736842106,0.8,0.021052631578947368,0.34210526315789475,0.010526315789473684,0.7105263157894737,0.2736842105263158,0.8,0.08947368421052632,0.16842105263157894,0.7,0.18421052631578946,0.2631578947368421,0.6578947368421053,0.4052631578947368,LSC
23,credit-g,0.15789473684210525,0.021052631578947368,0.37894736842105264,0.21052631578947367,0.43157894736842106,0.20526315789473684,0.3473684210526316,0.18947368421052632,0.4105263157894737,0.8842105263157894,0.5,0.28421052631578947,0.5105263157894737,0.5842105263157895,0.8894736842105263,0.39473684210526316,F1
15,arrhythmia_cfs,0.005263157894736842,0.005263157894736842,0.5,0.010526315789473684,0.11578947368421053,0.08421052631578947,0.9,0.6368421052631579,0.9578947368421052,0.042105263157894736,0.5368421052631579,0.9631578947368421,0.9315789473684211,0.5894736842105263,0.9947368421052631,0.9789473684210527,Hostility
15,arrhythmia_cfs,0.0,0.0,0.2,0.0,0.43157894736842106,0.1,0.1736842105263158,0.21578947368421053,0.6578947368421053,0.22105263157894736,0.6526315789473685,0.06842105263157895,0.6736842105263158,0.2789473684210526,0.6894736842105263,0.9105263157894737,kDN
15,arrhythmia_cfs,0.005263157894736842,0.0,0.21578947368421053,0.06842105263157895,0.5789473684210527,0.1,0.3368421052631579,0.042105263157894736,0.30526315789473685,0.6157894736842106,0.3526315789473684,0.4421052631578947,0.8263157894736842,0.38421052631578945,0.6,0.30526315789473685,DCP
15,arrhythmia_cfs,0.0,0.09473684210526316,0.18947368421052632,0.0,0.7052631578947368,0.005263157894736842,0.07368421052631578,0.07894736842105263,0.13157894736842105,0.10526315789473684,0.26842105263157895,0.12105263157894737,0.6789473684210526,0.03684210526315789,0.2789473684210526,0.021052631578947368,TD_U
15,arrhythmia_cfs,0.0,0.0,0.07894736842105263,0.0,0.531578947368421,0.010526315789473684,0.6631578947368421,0.13157894736842105,0.39473684210526316,0.0,0.7789473684210526,0.0,0.4842105263157895,0.0,0.21578947368421053,0.07368421052631578,CLD
15,arrhythmia_cfs,0.021052631578947368,0.015789473684210527,0.8473684210526315,0.05789473684210526,0.8631578947368421,0.42105263157894735,0.33157894736842103,0.4,0.1631578947368421,0.6789473684210526,0.39473684210526316,0.9368421052631579,0.49473684210526314,0.9631578947368421,0.26842105263157895,0.5947368421052631,N1
15,arrhythmia_cfs,0.21578947368421053,0.0,0.23157894736842105,0.10526315789473684,0.4789473684210526,0.3736842105263158,0.5684210526315789,0.8526315789473684,0.24210526315789474,0.2,0.5736842105263158,0.8,0.8894736842105263,0.7421052631578947,0.7684210526315789,0.9894736842105263,N2
15,arrhythmia_cfs,0.10526315789473684,0.0,0.26842105263157895,0.3894736842105263,0.7684210526315789,0.48947368421052634,0.8842105263157894,0.5052631578947369,0.7315789473684211,0.7052631578947368,0.9315789473684211,0.45789473684210524,0.4473684210526316,0.8315789473684211,0.5105263157894737,0.21578947368421053,LSC
15,arrhythmia_cfs,0.0,0.2631578947368421,0.14736842105263157,0.08947368421052632,0.7526315789473684,0.7947368421052632,0.3894736842105263,0.2894736842105263,0.24210526315789474,0.28421052631578947,0.45789473684210524,0.6789473684210526,0.45263157894736844,0.29473684210526313,0.45263157894736844,0.14210526315789473,F1
31,pima,0.6,0.22631578947368422,0.23684210526315788,0.39473684210526316,0.8631578947368421,0.6947368421052632,0.6052631578947368,0.47368421052631576,0.5105263157894737,0.11578947368421053,0.8157894736842105,0.2736842105263158,0.6894736842105263,0.28421052631578947,0.46842105263157896,0.5157894736842106,Hostility
31,pima,1.0,0.0,0.9631578947368421,0.9,0.3736842105263158,0.47368421052631576,0.8315789473684211,0.8210526315789474,0.1,0.8105263157894737,0.7631578947368421,0.6421052631578947,0.6631578947368421,0.5842105263157895,0.5842105263157895,0.6736842105263158,kDN
31,pima,0.4,0.0,0.7105263157894737,1.0,0.5631578947368421,1.0,0.6684210526315789,0.8789473684210526,0.33157894736842103,1.0,0.7842105263157895,0.9789473684210527,0.6789473684210526,0.9789473684210527,0.6421052631578947,0.9842105263157894,DCP
31,pima,0.4263157894736842,0.08421052631578947,0.9894736842105263,0.9263157894736842,0.9736842105263158,0.6842105263157895,0.8473684210526315,0.7052631578947368,0.7105263157894737,0.6842105263157895,0.968421052631579,0.7315789473684211,0.6631578947368421,0.8736842105263158,1.0,0.7157894736842105,TD_U
31,pima,0.8,0.05263157894736842,0.6,0.9105263157894737,0.9210526315789473,0.18421052631578946,0.6210526315789474,0.7421052631578947,0.6526315789473685,0.3631578947368421,0.5842105263157895,0.7631578947368421,0.5894736842105263,0.2789473684210526,0.7210526315789474,0.9368421052631579,CLD
31,pima,0.9736842105263158,0.28421052631578947,0.9736842105263158,0.8421052631578947,0.6789473684210526,0.7684210526315789,0.5157894736842106,0.6894736842105263,0.7315789473684211,0.7157894736842105,0.8210526315789474,0.5789473684210527,0.7315789473684211,0.531578947368421,0.48947368421052634,0.7210526315789474,N1
31,pima,1.0,0.3157894736842105,0.9421052631578948,0.5210526315789473,0.6,0.6736842105263158,0.8473684210526315,0.7210526315789474,0.8526315789473684,0.4368421052631579,0.4263157894736842,0.7684210526315789,0.7368421052631579,0.5947368421052631,0.5947368421052631,0.5789473684210527,N2
31,pima,0.8105263157894737,0.08421052631578947,0.6842105263157895,0.9157894736842105,0.8315789473684211,0.6842105263157895,0.9368421052631579,0.34210526315789475,0.6421052631578947,0.7526315789473684,0.9736842105263158,0.6368421052631579,0.5473684210526316,0.6894736842105263,0.8947368421052632,0.5157894736842106,LSC
31,pima,0.5631578947368421,0.05789473684210526,0.5684210526315789,0.6894736842105263,0.4105263157894737,0.8842105263157894,0.4052631578947368,0.6105263157894737,0.6,0.7894736842105263,0.9421052631578948,0.7894736842105263,0.6842105263157895,0.7894736842105263,0.8736842105263158,0.6526315789473685,F1
29,mammographic,1.0,0.0,1.0,1.0,1.0,0.7526315789473684,1.0,1.0,0.9842105263157894,0.015789473684210527,1.0,0.9736842105263158,0.9736842105263158,0.015789473684210527,1.0,1.0,Hostility
29,mammographic,1.0,0.0,1.0,1.0,1.0,0.9947368421052631,0.9894736842105263,1.0,1.0,0.8736842105263158,0.9842105263157894,0.9947368421052631,0.9631578947368421,0.6,1.0,1.0,kDN
29,mammographic,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46842105263157896,1.0,1.0,1.0,0.21578947368421053,0.9947368421052631,1.0,DCP
29,mammographic,1.0,0.968421052631579,0.9894736842105263,1.0,0.9947368421052631,1.0,1.0,1.0,0.9894736842105263,1.0,0.9736842105263158,1.0,0.9578947368421052,0.9894736842105263,1.0,1.0,TD_U
29,mammographic,1.0,0.0,1.0,0.9947368421052631,1.0,0.04736842105263158,1.0,1.0,1.0,0.010526315789473684,1.0,0.9578947368421052,0.9736842105263158,0.02631578947368421,1.0,0.868421052631579,CLD
29,mammographic,1.0,0.0,1.0,1.0,0.9368421052631579,0.9947368421052631,0.9947368421052631,1.0,0.9894736842105263,0.9105263157894737,0.9842105263157894,1.0,0.9894736842105263,0.9210526315789473,1.0,1.0,N1
29,mammographic,1.0,0.0,0.9947368421052631,1.0,1.0,1.0,0.9894736842105263,1.0,0.9894736842105263,1.0,1.0,1.0,1.0,1.0,0.9736842105263158,1.0,N2
29,mammographic,1.0,0.21578947368421053,1.0,1.0,1.0,1.0,0.9947368421052631,1.0,1.0,0.9736842105263158,1.0,1.0,0.9,1.0,0.9578947368421052,1.0,LSC
29,mammographic,0.9894736842105263,0.8894736842105263,1.0,1.0,0.9947368421052631,0.9789473684210527,1.0,1.0,0.9894736842105263,1.0,1.0,1.0,0.9368421052631579,0.9473684210526315,0.9947368421052631,1.0,F1
38,titanic,1.0,0.0,1.0,0.9631578947368421,1.0,0.7105263157894737,1.0,0.8473684210526315,0.9631578947368421,0.35789473684210527,0.9105263157894737,0.9473684210526315,0.9789473684210527,0.0,0.9736842105263158,0.6421052631578947,Hostility
38,titanic,0.9789473684210527,0.0,0.9842105263157894,1.0,0.7789473684210526,0.9157894736842105,0.8789473684210526,0.9947368421052631,0.5105263157894737,0.6210526315789474,0.968421052631579,1.0,0.9947368421052631,0.8789473684210526,0.9157894736842105,0.8631578947368421,kDN
38,titanic,1.0,0.0,1.0,0.9947368421052631,0.9894736842105263,0.9789473684210527,1.0,0.9894736842105263,0.9947368421052631,0.8789473684210526,0.9631578947368421,0.9947368421052631,0.9947368421052631,0.7052631578947368,0.9894736842105263,0.9789473684210527,DCP
38,titanic,0.9,0.3157894736842105,0.6684210526315789,0.8894736842105263,0.7736842105263158,0.9526315789473684,0.4105263157894737,0.9789473684210527,0.9,0.9052631578947369,0.5105263157894737,0.4789473684210526,0.1631578947368421,0.8842105263157894,0.8315789473684211,0.9263157894736842,TD_U
38,titanic,0.4052631578947368,0.0,0.9789473684210527,0.9578947368421052,0.968421052631579,0.7736842105263158,0.9421052631578948,0.8631578947368421,0.9947368421052631,0.3105263157894737,0.9473684210526315,0.9842105263157894,0.9421052631578948,0.37894736842105264,0.9789473684210527,0.9157894736842105,CLD
38,titanic,1.0,0.0,0.6684210526315789,0.9526315789473684,0.8263157894736842,0.9315789473684211,0.7894736842105263,0.9368421052631579,0.6684210526315789,0.6,0.25263157894736843,0.7789473684210526,0.8526315789473684,0.6684210526315789,0.8105263157894737,0.8526315789473684,N1
38,titanic,1.0,0.0,1.0,0.9315789473684211,0.9789473684210527,0.9894736842105263,0.9368421052631579,0.9473684210526315,0.9105263157894737,0.9578947368421052,0.6842105263157895,0.9842105263157894,0.4368421052631579,0.9157894736842105,0.7263157894736842,0.9842105263157894,N2
38,titanic,0.9631578947368421,0.03684210526315789,0.8578947368421053,1.0,0.7947368421052632,0.9631578947368421,0.6526315789473685,0.49473684210526314,0.15263157894736842,0.5,0.3473684210526316,0.9105263157894737,0.5578947368421052,0.8421052631578947,0.7210526315789474,0.9736842105263158,LSC
38,titanic,0.015789473684210527,0.4473684210526316,0.8947368421052632,0.9736842105263158,0.6105263157894737,0.8052631578947368,0.5736842105263158,0.8526315789473684,0.9263157894736842,0.9789473684210527,0.7684210526315789,0.5894736842105263,0.42105263157894735,0.8210526315789474,0.3263157894736842,0.8894736842105263,F1
33,sonar,0.005263157894736842,0.4789473684210526,0.32105263157894737,0.6894736842105263,0.5052631578947369,0.5052631578947369,0.22105263157894736,0.2789473684210526,0.42105263157894735,0.8947368421052632,0.4473684210526316,0.9631578947368421,0.3894736842105263,0.5,0.4263157894736842,0.5894736842105263,Hostility
33,sonar,0.0,0.8421052631578947,0.0,0.0,0.0,0.005263157894736842,0.005263157894736842,0.0,0.02631578947368421,0.5157894736842106,0.21578947368421053,0.04736842105263158,0.1368421052631579,0.015789473684210527,0.0,0.0,kDN
33,sonar,0.0,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.14210526315789473,0.015789473684210527,0.0,0.0,0.0,0.0,0.14210526315789473,0.1,DCP
33,sonar,0.08421052631578947,0.0,0.0,0.0,0.21052631578947367,0.005263157894736842,0.37894736842105264,0.0,0.05789473684210526,0.0,0.23684210526315788,0.12105263157894737,0.031578947368421054,0.04736842105263158,0.4105263157894737,0.03684210526315789,TD_U
33,sonar,0.0,0.0,0.0,0.0,0.1736842105263158,0.0,0.1368421052631579,0.010526315789473684,0.531578947368421,0.031578947368421054,0.7789473684210526,0.45789473684210524,0.4473684210526316,0.12631578947368421,0.531578947368421,0.06315789473684211,CLD
