,y,Hostility,kDN,DS,DCP,TD_U,TD_P,MV,CB,CLD,N1,N2,LSC,LSradius,H,U,F1,F2,F3,F4,dataset
1,1,0.0,0.0,0.0,0.0,0.0625,0.07142857142857142,0.0,0.875,0.15063611670305266,0.00101010101010101,0.05660808387977086,0.14107027724049,0.2791397602465197,0.0,0.1436730945821855,0.4162413609782031,0.0,0.1610880166514204,0.24389986583004883,segment
2,2,0.06666666666666667,0.08727272727272728,0.6546928249055908,0.0558260991329748,0.6149621212121212,0.5841991341991342,0.0,0.875,0.6497102351703412,0.06328282828282829,0.25748241290471663,0.952003315833103,0.9107497652786962,0.0005050505050505052,0.9521487603305785,0.4934875066454013,0.0,0.1758175756686721,0.23879258939464726,segment
3,3,0.05454545454545454,0.09818181818181818,0.29105646126922724,0.019152063059756048,0.47632575757575757,0.5413419913419913,0.0,0.875,0.2480870689511751,0.06707070707070707,0.25714872677959927,0.9284793220963434,0.8115808181828111,0.0015090296908478727,0.9286960514233242,0.5719829877724615,0.0,0.1832749387334599,0.24495242001343598,segment
4,4,0.1303030303030303,0.11272727272727273,0.7806023763470572,0.07102519998449928,0.7823863636363636,0.7493506493506493,0.0,0.875,0.42201272836743725,0.1104040404040404,0.22419110541040563,0.947766417979184,0.8500069474246733,0.001007040097949189,0.9479247015610652,0.5000265816055289,0.0,0.18270324227021237,0.23980376511642265,segment
5,5,0.0030303030303030303,0.008484848484848484,0.018071290411715974,0.0,0.25113636363636366,0.287012987012987,0.0,0.875,0.17274145487192624,0.010606060606060607,0.1564360705105214,0.8694114396242055,0.7669716179280242,0.00037037037037037035,0.8698071625344354,0.546863370547581,0.0,0.17476263222265484,0.24832594352417545,segment
6,6,0.0,0.007272727272727273,0.018071290411715974,0.0,0.12670454545454546,0.1448051948051948,0.0,0.875,0.15617464776495965,0.007575757575757576,0.10701652422669301,0.08158791563046883,0.43823936663010926,0.0,0.08437098255280073,0.5269803296119085,0.0,0.17301013270153295,0.253284823758064,segment
7,dataset,0.03766233766233766,0.046493506493506497,0.28571165410071186,0.021608102197343285,0.4121212121212121,0.4327458256029684,0.0,0.875,0.28784036954190434,0.038722943722943715,0.17039856709083182,0.6685509019855524,0.6859489741503405,0.000505050505050505,0.6695552931916567,0.5223209538999013,0.0,0.1763814092133568,0.24534529231300262,segment
0,0,0.14432989690721648,0.2639175257731959,0.4565537555228277,0.39138435383143394,0.8394698085419735,1.0,0.12612612612612617,0.6891025641025642,0.5124627838779596,0.23225331369661267,0.42482582514840656,0.9459836769759451,0.6208957416990758,0.010309278350515464,0.9465405462854712,0.9608247422680413,0.6536019034527034,0.7962415787875852,0.9900569335116629,sonar
1,1,0.16216216216216217,0.13873873873873874,0.3307593307593308,0.34202056145629806,0.7696267696267697,1.0,0.0,0.6442307692307693,0.4259711307540959,0.1263191763191763,0.4031706918818998,0.9356265356265356,0.6054985603050907,0.009009009009009009,0.9362064767470173,0.9603603603603603,0.6243368187795414,0.8096329712063564,0.9903495092376878,sonar
2,dataset,0.15384615384615385,0.1971153846153846,0.38942307692307687,0.36504117616970283,0.8021978021978021,1.0,0.05881843381843384,0.6651565581854043,0.46630618052820544,0.17572115384615383,0.41326947999176106,0.9404565486596735,0.6126789766282473,0.009615384615384616,0.941025730329854,0.9605769230769231,0.6379844784588525,0.8033879468572179,0.9902130676731473,sonar
0,0,0.05960502692998205,0.0932854578096948,0.6198833653191358,0.0793297118458289,0.557672404688985,0.8057450628366247,0.0,0.5961134072946125,0.21971286229867074,0.07671938673734006,0.30177243811914417,0.9881514527745104,0.9147043953455409,0.0003590664272890485,0.9881557071900312,0.17298812561025542,0.4995127614293724,0.6733622006500405,0.8533811366285211,spambase
1,1,0.12637969094922738,0.18222958057395142,0.5462122250133211,0.12192784077849536,0.45778145695364236,0.4156053659364918,0.34937163375224406,0.7372199260387209,0.3244940626984226,0.14137537866842503,0.22471921364867456,0.9904197185948515,0.8538026352626464,0.0005518763796909492,0.9904250057258698,0.2746795244181093,0.6511924506967987,0.6822801244524822,0.8747529147605325,spambase
2,dataset,0.08592560365455731,0.12834457254731346,0.5908444037715752,0.09612062105313621,0.5182983787380516,0.6519636552266528,0.13771185563608143,0.6517333794426056,0.26101447968486835,0.1022048462498756,0.2714003600811866,0.9890455353645599,0.8906987418171083,0.0004350663476180117,0.9890501968456631,0.21307183556018605,0.5593003613755496,0.6768773796646206,0.8618052527858422,spambase
0,0,1.0,0.5381818181818182,0.850197628458498,0.6668753703558771,0.8272727272727273,1.0,0.7405660377358491,0.8626716604244694,0.6111817202150969,0.61,0.5012212110062082,0.984848484848485,0.5795815199425925,0.01818181818181818,0.9851239669421488,0.9495867768595041,0.6682167936341757,0.842394410964325,0.9956571678674846,spectfheart
1,1,0.02830188679245283,0.2169811320754717,0.39602132895816244,0.17301011966779828,0.5872641509433962,1.0,0.0,0.47066167290886396,0.1708729609552057,0.2286949685534591,0.4601109394997601,0.9294688366270232,0.7180300194107512,0.0047169811320754715,0.9298015307938768,0.8221483704974271,0.5065139215150937,0.7920113664112656,0.9936465194492953,spectfheart
2,dataset,0.22846441947565543,0.28314606741573034,0.4895782445855724,0.27474266194436886,0.6367041198501873,1.0,0.15255105646244083,0.5514127939326777,0.26157326716979,0.3072409488139825,0.4685793474879798,0.9408766293318186,0.6895106655877221,0.00749063670411985,0.9411975382401501,0.8483997276132108,0.5398235019141555,0.8023898961881132,0.9940606979624055,spectfheart
0,0,0.0015772870662460567,0.026182965299684544,0.551118653297281,0.0,0.4043112513144059,0.4043112513144059,0.0,0.5644856603125536,0.02298086109997244,0.020846477392218718,0.22695042660399253,0.9437996559099092,0.8401324693953186,0.0007886435331230284,0.9438439779478351,0.6854029251505592,0.0,0.6315294089317677,0.9785121909524004,steel-plates-fault
1,1,0.004457652303120356,0.0300148588410104,0.0,0.0,1.0,1.0,0.46924290220820186,0.7688476730207796,0.555286290903198,0.02431896978702328,0.29919906266884466,0.9694509304464727,0.7811214213564572,0.0014858841010401188,0.969496322823224,0.6941780359313792,0.0,0.6306947580777877,0.9774967608740935,steel-plates-fault
2,dataset,0.002575991756826378,0.02751159196290572,0.36003011457029993,0.0,0.6108535119354284,0.6108535119354284,0.1626998831458629,0.6353437924880487,0.20754631924400688,0.022050489438433796,0.2520010871251906,0.9526936836085734,0.8196716577878204,0.0010303967027305513,0.9527383767634644,0.6884455060652898,0.0,0.6312400117010987,0.9781601124141723,steel-plates-fault
0,0,0.27712724434035907,0.33091334894613583,0.2723568534418883,0.08744172123676093,0.2978142076502732,0.5337138953942233,0.0,0.6666666666666666,0.16584321685851977,0.2927558455076019,0.4788433737907143,0.9986161241050148,0.741289706899299,0.00039032006245121,0.9986166642595405,0.9644418423106949,0.6262954823406564,0.7977340616821587,0.9711010193082664,sylvine
1,1,0.1409055425448868,0.19078844652615146,0.8890532638061209,0.08744172123676096,0.6956674473067915,0.537324355971897,0.0,0.6666666666666666,0.16452746062762527,0.19993856542451388,0.45795565209426015,0.9979555824608666,0.7345791033772234,0.00039032006245121,0.9979563804380482,0.9913348946135833,0.6787590111475321,0.8088311013260442,0.9726791063383625,sylvine
2,dataset,0.20901639344262296,0.26085089773614367,0.5807050586240047,0.08744172123676094,0.4967408274785323,0.5355191256830601,0.0,0.6666666666666666,0.16518533874307254,0.24634720546605796,0.4683995129424872,0.9982858532829408,0.7379344051382611,0.00039032006245120994,0.9982865223487944,0.9778883684621391,0.6525272467440942,0.8032825815041014,0.9718900628233146,sylvine
0,0,0.10204081632653061,0.39183673469387753,0.7896389324960754,0.2385627610117406,0.5930372148859544,0.8185941043083901,0.0576923076923077,0.6765676567656765,0.4205704725918509,0.4387755102040816,0.17475211862966128,0.9685374149659864,0.9903581047997757,0.02040816326530612,0.9691795085381092,0.31972789115646255,0.6647025306502475,0.7229800095810524,0.8375708314262429,teaching_assistant_LH
1,1,0.4423076923076923,0.43846153846153846,0.5976331360946745,0.2247995247995248,0.3981900452488688,0.532051282051282,0.0,0.6567656765676568,0.3931090179926358,0.44368131868131866,0.20077192505506375,0.941553544494721,0.9144679477595716,0.01923076923076923,0.9426775147928994,0.3141025641025641,0.6666666666666666,0.717163196264094,0.8181562554589483,teaching_assistant_LH
2,dataset,0.27722772277227725,0.415841584158416,0.690784463061691,0.23147673840743144,0.4927198602213163,0.6710671067106712,0.027989337395277987,0.6663725778518443,0.4064319019071065,0.4413012729844413,0.18814845461105661,0.9546447291788003,0.9512859447394727,0.019801980198019802,0.9555349176989911,0.3168316831683168,0.6657137689953349,0.7199852146059845,0.8275752081559528,teaching_assistant_LH
0,0,0.24489795918367346,0.46938775510204084,0.41836734693877553,0.40766411386357476,0.5221088435374149,0.891156462585034,0.020000000000000018,0.67003367003367,0.4947748758763192,0.4744897959183674,0.19701976028504714,0.959608843537415,0.9879097194518153,0.02040816326530612,0.9604331528529779,0.2789115646258503,0.6585449396632779,0.7133093919535022,0.814716569530562,teaching_assistant_LM
1,1,0.44,0.424,0.53,0.39951083158630335,0.6033333333333334,0.9333333333333332,0.0,0.6632996632996633,0.48901958343973667,0.39904761904761904,0.17045004995003862,0.970204081632653,0.949270230970664,0.02,0.9708,0.3133333333333333,0.6666666666666665,0.716230339028892,0.8153576837533429,teaching_assistant_LM
2,dataset,0.3434343434343434,0.4464646464646464,0.47474747474747475,0.4035462945316195,0.5631313131313131,0.9124579124579123,0.009898989898989907,0.6666326565316466,0.4918681625245099,0.4363876863876864,0.18360071466130545,0.9649599738885453,0.9683948262795165,0.020202020202020204,0.9656689342403629,0.2962962962962963,0.6626468219882218,0.7147846177491538,0.8150403645925728,teaching_assistant_LM
0,0,0.18,0.424,0.54,0.10966666666666666,0.6916666666666668,0.685,0.038461538461538436,0.6732026143790848,0.46220180022689916,0.5196666666666667,0.21363203463202343,0.9587755102040816,0.9895992547410409,0.02,0.9595999999999999,0.3133333333333333,0.6662258953168043,0.7126220587698995,0.8049736143262275,teaching_assistant_MH
1,1,0.36538461538461536,0.43846153846153846,0.532051282051282,0.10544871794871795,0.5881410256410257,0.5689102564102564,0.0,0.6601307189542484,0.453527270616829,0.6121794871794871,0.25311559528107447,0.975867269984917,0.9810097104133474,0.019230769230769232,0.9763313609467456,0.28205128205128205,0.6560903342811408,0.7119538356770805,0.8131045060834339,teaching_assistant_MH
2,dataset,0.27450980392156865,0.4313725490196079,0.5359477124183007,0.10751633986928105,0.638888888888889,0.6258169934640523,0.01885369532428354,0.6665385108291679,0.45777949101392224,0.5668300653594771,0.23376090868840238,0.9674889563668604,0.9852202713582952,0.0196078431372549,0.9681297134238309,0.2973856209150326,0.6610587465535253,0.7122813960166976,0.8091187748299017,teaching_assistant_MH
0,0,0.12048192771084337,0.40722891566265057,0.9802304161157577,0.08791208791208793,0.875,0.4,0.9750975097509751,0.9827083333333335,0.9157166183570843,0.31425702811244977,0.41631373745742034,0.961117196056955,0.9150034987283701,0.0007570800689251176,0.9613514298156481,0.22862880091795754,0.0,0.3301389603237725,0.6140408487370657,thyroid
1,1,0.7635869565217391,0.8250000000000001,0.9473333713075646,0.03664921465968585,1.0,1.0,0.9447944794479447,0.9616666666666667,0.9473997711306223,0.7676630434782609,0.5834064930979855,0.9990670536666272,0.9792374022615842,0.002322828632522146,0.9990695888468809,0.244047619047619,0.0,0.33221553737026305,0.6096486594422472,thyroid
2,2,0.006000600060006,0.026432643264326434,0.026251700385821565,0.00421246888511416,0.1344134413441344,0.21239123912391242,0.0,0.305625,0.05727754670356054,0.029605460546054604,0.25121183190504087,0.9902393690231739,0.950940695495594,0.00013372123729226855,0.9902408332642446,0.18665795150943662,0.0,0.35613684927693534,0.6099652532936254,thyroid
3,dataset,0.04736111111111111,0.07602777777777779,0.09532371729003972,0.007800088218936386,0.19572916666666668,0.25697222222222227,0.07077091042437578,0.3547665509259259,0.12256447232628884,0.0738912037037037,0.2719971862995823,0.9900191339171183,0.9515584195826114,0.0002599808327777752,0.9900260195256255,0.1905588624338624,0.0,0.3543148086730631,0.6100430369472787,thyroid
0,0,0.09023485784919653,0.21903584672435109,0.8686818743679064,0.2752038254841692,0.6015223472773404,1.0,0.0,0.5879806468041763,0.3311798852894894,0.2400965330507976,0.25660088004274545,0.9935273348101189,0.9901979768033402,0.0012360939431396785,0.9935353356323561,0.2604037906880923,0.6619070261283668,0.6842407911818904,0.7873114278929267,titanic
1,1,0.282,0.35760000000000003,0.7310909090909091,0.44527978963338577,0.47378947368421054,1.0,0.38195302843016066,0.7453526865291571,0.5849618223092488,0.3375666666666667,0.3314018573785276,0.982629258517034,0.9767927472242323,0.002,0.982664,0.3088888888888889,0.6666665183965571,0.6939136667509461,0.8266338966018915,titanic
2,dataset,0.16348357524828114,0.2719633307868602,0.8161261198694353,0.3401679065190113,0.5527320976237385,1.0,0.14589496884268932,0.648092197501266,0.42811721799375196,0.2773272945541853,0.285172681928071,0.9893645860350674,0.9850775682551706,0.001527883880825057,0.989382801013427,0.2789236906883966,0.6637250140077366,0.687935548847687,0.8023314694165955,titanic
0,0,0.030254777070063694,0.05063694267515924,0.31261212330683524,0.0,0.5881767515923567,0.5881767515923567,0.0,0.5051221434200158,0.17596408979924305,0.026698513800424626,0.3306807283088161,0.9399552006826563,0.8162600455458717,0.0015923566878980893,0.9400508134204226,0.8712845010615711,0.642755536997905,0.7837369049114183,0.9599709861267227,vehicle2
1,1,0.01834862385321101,0.09266055045871559,0.8765853542896428,0.0,0.7201834862385321,0.7201834862385321,0.6528662420382165,0.8282111899133175,0.4908068717287252,0.05787461773700306,0.35255684660534975,0.9207077326343381,0.851676692841519,0.0045871559633027525,0.9210714586314283,0.9436799184505607,0.66498237136846,0.7872871174413145,0.962135253160425,vehicle2
2,dataset,0.027186761229314422,0.061465721040189124,0.45793855871375255,0.0,0.6221926713947991,0.6221926713947991,0.1682326722982638,0.5883767676937034,0.2570937901073129,0.034732072498029946,0.33631783680603167,0.9349954512328532,0.8253863210901402,0.002364066193853428,0.9351601522573012,0.889939584975046,0.6484830191406721,0.7846517350905169,0.9605286814143671,vehicle2
0,0,0.36,0.364,0.8280733944954128,0.21607740939464062,0.3646666666666667,0.7140000000000001,0.5238095238095238,0.7849462365591399,0.44779141549027884,0.32416666666666666,0.4438978766621413,0.9739393939393939,0.8715106011071598,0.01,0.9742000000000001,0.98,0.7547301492194454,0.8530090709431096,0.9494981843045325,vertebral_column
1,1,0.17142857142857143,0.20285714285714287,0.4235037134119703,0.10289400447363838,0.31587301587301586,0.3828571428571429,0.0,0.5483870967741936,0.20661642760271148,0.17817460317460315,0.39869335008086737,0.9509227614490772,0.8621195718793331,0.004761904761904762,0.951156462585034,0.8246031746031746,0.588676086246436,0.7859151769989156,0.937646557509419,vertebral_column
2,dataset,0.23225806451612904,0.25483870967741934,0.5540100621485646,0.1394047802546068,0.3316129032258064,0.48967741935483866,0.1689708141321045,0.6246964967048214,0.2844148107922494,0.22526881720430106,0.4132754554296655,0.9583474816072438,0.865148936146374,0.006451612903225806,0.9585898617511521,0.874731182795699,0.6422419130119229,0.8075583685938168,0.9414696629271978,vertebral_column
0,0,0.0196078431372549,0.02969187675070028,0.21548106422056001,0.07433170013350601,0.6825396825396826,0.9845938375350141,0.0,0.5817223198594025,0.08965481176226109,0.04164332399626518,0.3620800412147394,0.8203742171025713,0.7733170891451947,0.0028011204481792717,0.8208773705560656,0.8478991596638655,0.6201386123081287,0.7654761943773538,0.9613855600989243,wdbc
1,1,0.08018867924528301,0.07452830188679245,0.5086391595825558,0.12517177805500768,0.3532494758909853,0.5778301886792453,0.40616246498599445,0.7516110134739309,0.16245518827703212,0.058333333333333334,0.3593090871486181,0.7249619958866136,0.679586895553281,0.0047169811320754715,0.7262593449626201,0.8070754716981132,0.5107963624044243,0.7737141370755735,0.9816820111845697,wdbc
2,dataset,0.0421792618629174,0.04639718804920914,0.32470692751887825,0.09327387327824828,0.5598515914860379,0.8330404217926186,0.15132942456420176,0.6450200405031283,0.11677902937409143,0.04786174575278265,0.36104762950644814,0.7848251997075222,0.7383947674554133,0.0035149384885764497,0.7856242573296852,0.8326889279437609,0.5793994963510367,0.7685455157341596,0.9689476824717833,wdbc
0,0,0.0995260663507109,0.19734597156398107,0.7226394458621946,0.2291442935438628,0.46202349062435605,0.9317535545023696,0.0,0.5260557053009883,0.28622306294095806,0.21088467614533965,0.3830082881739878,0.9892766891193109,0.9051617788502521,0.0009478672985781991,0.9892868533950271,0.7332938388625593,0.0,0.709094225335644,0.9478630252493198,yeast1
1,1,0.49417249417249415,0.5375291375291376,0.9204669973900743,0.5635133559178911,0.47907165298469645,0.9937839937839937,0.5933649289099526,0.8072776280323449,0.70487190067559,0.5246586746586747,0.4928095508307936,0.9970699082848615,0.9087338893502469,0.002331002331002331,0.9970767383354796,0.7438811188811189,0.0,0.7184717679942507,0.9531244778600366,yeast1
2,dataset,0.21361185983827494,0.29568733153638815,0.7798281383187043,0.3258048917638481,0.46695183405601787,0.9496855345911949,0.17153204481291756,0.6073523392981258,0.40724755848553834,0.3015915800282377,0.4147500278503825,0.9915295806435838,0.9061944172629863,0.0013477088948787063,0.9915387810496458,0.7363544474393531,0.0,0.711805118732236,0.9493840246900189,yeast1
