,n_ensemble,weights,accuracy_mean_combo,accuracy_std_combo,accuracy_mean_combo_extreme,accuracy_std_combo_extreme,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split4_extreme,accuracy_std_split4_extreme,accuracy_mean_split9,accuracy_std_split9,accuracy_mean_split9_extreme,accuracy_std_split9_extreme
158,15,Uniform,0.7499419279907085,0.0505052902484961,0.7648083623693379,0.0438049295369247,0.7547038327526133,0.0524461301735099,0.8029036004645761,0.0358817354333252,0.7930313588850174,0.0707390017007352,0.7639953542392567,0.0519243005174533,0.784088269454123,0.0591285993287308,0.7645760743321719,0.0586291508591774
508,50,Uniform,0.7308943089430894,0.0481868222124037,0.7740998838559814,0.0434182941754209,0.7688734030197445,0.0459338213884132,0.764692218350755,0.0372644061004486,0.7788617886178861,0.0396219663654355,0.7789779326364692,0.0180378802864736,0.7790940766550523,0.0673517651625931,0.7885017421602788,0.0311008005851616
1008,100,Uniform,0.7450638792102207,0.0440888569015152,0.759581881533101,0.0338216487306876,0.7639953542392567,0.0426356924957037,0.7548199767711963,0.0390777592592211,0.7739837398373984,0.0139940288816832,0.7789779326364693,0.0246741126942245,0.7739837398373984,0.0550481604099791,0.7885017421602788,0.0192970412088881
1508,150,Uniform,0.7403019744483159,0.0573406325028578,0.759581881533101,0.0379650618552407,0.7787456445993032,0.0318709006597265,0.7498257839721255,0.0377007670634398,0.7548199767711963,0.0260140564439155,0.7643437862950059,0.0267963154443081,0.7547038327526132,0.05244613017351,0.7642276422764228,0.0226518058825111
1998,199,Uniform,0.7355400696864112,0.0446807413168384,0.7548199767711963,0.0257436564200801,0.759581881533101,0.0338216487306876,0.7547038327526132,0.0361299382299757,0.7547038327526132,0.0319675730152247,0.7594657375145181,0.0306199778628631,0.7691056910569106,0.0441606990028126,0.7689895470383276,0.0297031373562877
159,15,kDN,0.7502903600464575,0.0534088872463121,0.7740998838559815,0.0315090823838572,0.7643437862950059,0.0582668045346829,0.7644599303135888,0.034934066586505,0.7356562137049942,0.0609166796700819,0.7454123112659697,0.051158770517566,0.7260162601626016,0.0428502964230093,0.7403019744483159,0.054813332536981
509,50,kDN,0.7695702671312427,0.0608141771008513,0.759581881533101,0.0293335509416075,0.7592334494773519,0.0408977047199399,0.7596980255516841,0.0650126453728571,0.7354239256678281,0.0389052124946215,0.7645760743321719,0.0449460095044874,0.7500580720092915,0.0517290907966482,0.783855981416957,0.0550251823788474
1009,100,kDN,0.7694541231126597,0.0587618722101666,0.7403019744483159,0.0398405304146286,0.7594657375145181,0.0458187785299758,0.7693379790940766,0.0543328745127442,0.7307781649245064,0.0615954886075008,0.7743321718931475,0.0589832684328203,0.7547038327526132,0.0361299382299757,0.7740998838559815,0.0429320673707559
1509,150,kDN,0.7648083623693379,0.0601627137340378,0.7451800232288037,0.0361107985180883,0.7403019744483159,0.0398405304146286,0.7739837398373984,0.0550481604099791,0.7405342624854819,0.0533605615482694,0.7549361207897793,0.0508436940693841,0.7450638792102207,0.0440888569015152,0.7645760743321719,0.0565324374039039
1999,199,kDN,0.7599303135888502,0.0682137265096651,0.7451800232288037,0.0361107985180883,0.7355400696864111,0.0478937432597668,0.7691056910569106,0.0554072097988834,0.7498257839721254,0.0475151837461888,0.7742160278745644,0.0541992630234585,0.759349593495935,0.0399445098235829,0.7693379790940766,0.0492661515561911
