,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
152,15,F1,0.655,0.0193649167310371,0.645,0.0374165738677394,0.645,0.033166247903554,0.6679999999999999,0.0479061582680139,0.662,0.0207966343430854,0.654,0.0102469507659596
502,50,F1,0.656,0.0302902624617219,0.675,0.0435889894354067,0.654,0.0426321474945844,0.662,0.0305368629692049,0.662,0.0405585995813464,0.655,0.0340954542424646
1002,100,F1,0.6679999999999999,0.0160468065358811,0.662,0.0349284983931459,0.667,0.0329013677527241,0.67,0.0304138126514911,0.663,0.042219663665169,0.663,0.0389871773792358
1502,150,F1,0.673,0.0292831009286926,0.6679999999999999,0.0363318042491698,0.6679999999999999,0.0389871773792358,0.669,0.0304959013639538,0.662,0.0467172345071923,0.665,0.0322102468168127
1992,199,F1,0.664,0.0272488531868774,0.662,0.0329013677527242,0.672,0.0343874977280987,0.666,0.0263153947338815,0.6599999999999999,0.0375832409459322,0.658,0.0332791225845874
153,15,Hostility,0.666,0.0432145808726637,0.6769999999999999,0.0238746727726265,0.656,0.0307001628660174,0.657,0.0281957443597433,0.677,0.0156524758424985,0.665,0.0237170824512628
503,50,Hostility,0.6779999999999999,0.0256417628099161,0.672,0.0156524758424985,0.667,0.0246475150877324,0.6759999999999999,0.0304959013639537,0.666,0.0292403830344268,0.679,0.0307001628660174
1003,100,Hostility,0.679,0.0245967477524976,0.669,0.0248495472795783,0.673,0.034022051672408,0.681,0.0248495472795782,0.674,0.02770379035439,0.671,0.0374833296279826
1503,150,Hostility,0.675,0.0285043856274784,0.6679999999999999,0.0261247009552262,0.6759999999999999,0.0330529877620768,0.679,0.0263153947338815,0.685,0.0320156211871642,0.671,0.0330529877620768
1993,199,Hostility,0.677,0.0241350367722943,0.665,0.0269258240356724,0.674,0.0318982758154731,0.686,0.0253475837112731,0.6759999999999999,0.0352491134640291,0.671,0.0334290293008935
154,15,LSC,0.658,0.0263628526529281,0.659,0.0277037903543901,0.664,0.0232916293977042,0.651,0.0364691650576209,0.669,0.0114017542509914,0.673,0.0417731971484108
504,50,LSC,0.656,0.0302902624617219,0.659,0.0230217288664426,0.672,0.0248997991959774,0.661,0.0359513560244951,0.682,0.0201866292381863,0.667,0.0413219070227887
1004,100,LSC,0.665,0.0331662479035539,0.659,0.0336154726279432,0.665,0.0308220700148448,0.6679999999999999,0.0319374388453426,0.681,0.0263153947338815,0.6679999999999999,0.0356370593624109
1504,150,LSC,0.665,0.0242383992870816,0.662,0.0258843582110895,0.6679999999999999,0.0342052627529741,0.669,0.0369797241742011,0.677,0.0246475150877324,0.673,0.0405585995813464
1994,199,LSC,0.664,0.0318982758154731,0.663,0.0311448230047948,0.669,0.0334290293008935,0.675,0.0390512483795332,0.674,0.0277037903543901,0.671,0.0399061398784698
155,15,N1,0.6519999999999999,0.0391471582621267,0.662,0.0317411404962077,0.665,0.0285043856274783,0.664,0.0332415402771893,0.674,0.036297382825763,0.6679999999999999,0.0347491007077881
505,50,N1,0.655,0.0403112887414927,0.661,0.0374833296279826,0.67,0.0302076149339864,0.679,0.0298747384925792,0.6769999999999999,0.031543620591175,0.665,0.0370809924354783
1005,100,N1,0.665,0.0322102468168128,0.663,0.0370135110466434,0.6759999999999999,0.0384707681233426,0.667,0.0258843582110895,0.674,0.0270185121722125,0.673,0.0376828873628335
1505,150,N1,0.663,0.0297069015550258,0.6679999999999999,0.0309434968935315,0.665,0.0369120576505835,0.6679999999999999,0.0251495526799185,0.6759999999999999,0.0307001628660175,0.671,0.0330529877620768
1995,199,N1,0.667,0.0275227178890457,0.665,0.0302076149339864,0.6679999999999999,0.0363318042491698,0.6759999999999999,0.0219089023002066,0.672,0.033466401061363,0.673,0.0303315017762062
156,15,N2,0.664,0.0307001628660175,0.656,0.0309030742807248,0.673,0.0219658826364887,0.6599999999999999,0.0282842712474618,0.6769999999999999,0.0258843582110895,0.658,0.0385032466163568
506,50,N2,0.673,0.0414728827066554,0.666,0.035951356024495,0.6799999999999999,0.0322102468168127,0.669,0.0318982758154731,0.662,0.0292831009286926,0.6679999999999999,0.0354612464529942
1006,100,N2,0.679,0.0383079626187559,0.6759999999999999,0.0302902624617218,0.671,0.0336154726279431,0.67,0.0276134025429681,0.674,0.035951356024495,0.67,0.0318198051533946
1506,150,N2,0.674,0.0263153947338815,0.6759999999999999,0.0392746737733109,0.669,0.0352491134640291,0.671,0.0296647939483826,0.687,0.033466401061363,0.67,0.0316227766016837
1996,199,N2,0.6759999999999999,0.0334290293008935,0.679,0.0366401419211225,0.673,0.0375166629646081,0.672,0.0303315017762061,0.674,0.035951356024495,0.667,0.034022051672408
157,15,TD_U,0.659,0.0274772633280681,0.654,0.0544747647998593,0.647,0.0309434968935316,0.661,0.0350713558335003,0.657,0.0241350367722943,0.635,0.0262202212042538
507,50,TD_U,0.663,0.0219658826364887,0.659,0.0456070170039655,0.658,0.0321325380261192,0.669,0.0307001628660174,0.666,0.0134164078649987,0.6599999999999999,0.0291547594742264
1007,100,TD_U,0.661,0.0334290293008935,0.662,0.0508183037890876,0.6679999999999999,0.031543620591175,0.658,0.0201866292381863,0.672,0.0332791225845874,0.661,0.0341686991265397
1507,150,TD_U,0.669,0.0354259791678367,0.662,0.042219663665169,0.664,0.0336154726279432,0.658,0.0248997991959774,0.671,0.0322877685819258,0.661,0.0379802580296658
1997,199,TD_U,0.6679999999999999,0.0332791225845874,0.6679999999999999,0.0419225476325091,0.662,0.0319374388453426,0.665,0.0196850196850294,0.666,0.0302902624617218,0.661,0.0403732584763726
158,15,Uniform,0.665,0.0310241841149771,0.664,0.0277037903543901,0.663,0.0281957443597433,0.651,0.0318982758154731,0.648,0.0338378486313772,0.646,0.0178185296812054
508,50,Uniform,0.6679999999999999,0.0373496987939661,0.654,0.0339852909359328,0.661,0.0277037903543901,0.662,0.0325192250830181,0.6719999999999999,0.0256417628099161,0.657,0.0286356421265527
1008,100,Uniform,0.671,0.0426321474945844,0.645,0.0390512483795332,0.6599999999999999,0.0367423461417476,0.657,0.0275227178890457,0.663,0.0275227178890457,0.664,0.0311046620299915
1508,150,Uniform,0.671,0.0397492138287036,0.659,0.0350713558335003,0.661,0.0309030742807248,0.661,0.0258360213655276,0.666,0.0302902624617218,0.662,0.0279732014613987
1998,199,Uniform,0.669,0.0384707681233426,0.664,0.035951356024495,0.666,0.0311046620299915,0.663,0.0329013677527241,0.674,0.0294533529500462,0.663,0.0290688837074972
159,15,kDN,0.667,0.0290688837074972,0.662,0.0299165506033031,0.664,0.0270185121722125,0.673,0.0270647372054487,0.669,0.0356019662378358,0.6639999999999999,0.0330529877620768
509,50,kDN,0.67,0.0280624304008045,0.677,0.0292831009286926,0.666,0.0348926926447358,0.666,0.0248495472795783,0.681,0.0243413228892761,0.6759999999999999,0.0368103246386119
1009,100,kDN,0.6689999999999999,0.0267861904719577,0.674,0.0245967477524976,0.665,0.0302076149339864,0.68,0.0262202212042537,0.674,0.0194935886896178,0.674,0.0292403830344268
1509,150,kDN,0.669,0.0207364413533276,0.67,0.0276134025429681,0.667,0.0216794833886787,0.678,0.0297069015550258,0.672,0.0236114379062351,0.6759999999999999,0.0290258505473999
1999,199,kDN,0.674,0.02770379035439,0.673,0.0358120091589399,0.67,0.0249999999999999,0.6759999999999999,0.0296647939483826,0.671,0.0240831891575845,0.679,0.0267861904719577
