,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
1507,150,TD_U,0.7547038327526132,0.0324024119174469,0.7643437862950059,0.0208469616340781,0.7592334494773519,0.0408977047199399,0.7403019744483159,0.0268874030146543,0.7594657375145181,0.0422838406530988,0.7691056910569106,0.0331636427486878
1997,199,TD_U,0.7449477351916376,0.0299490588708763,0.7450638792102207,0.028706022740913,0.7495934959349594,0.0465272416578091,0.7401858304297328,0.0330439428404689,0.7643437862950059,0.0396028112315943,0.7739837398373984,0.0276174993143417
158,15,Uniform,0.7693379790940766,0.0543328745127441,0.7688734030197445,0.0459338213884132,0.7643437862950059,0.043195192513236,0.7886178861788617,0.0422850369649187,0.7737514518002323,0.066307198993944,0.7740998838559815,0.0517639571322503
508,50,Uniform,0.759581881533101,0.0379650618552407,0.7548199767711963,0.0260140564439155,0.7739837398373984,0.0401629979512496,0.7835075493612079,0.0190198020728027,0.7742160278745644,0.0253376368779082,0.7934959349593497,0.0482986685258703
1008,100,Uniform,0.7544715447154472,0.0481777232938771,0.7594657375145181,0.0306199778628631,0.759581881533101,0.0338216487306876,0.7833914053426249,0.0316025932422202,0.759349593495935,0.0493143864841553,0.7693379790940766,0.0351764934852334
1508,150,Uniform,0.7591173054587689,0.0588584953340703,0.7403019744483159,0.0268874030146542,0.7644599303135889,0.0306095131658808,0.7692218350754937,0.027137715406933,0.7545876887340303,0.0502878117874932,0.7693379790940768,0.0308859026401775
1998,199,Uniform,0.7497096399535425,0.0386735166452321,0.7547038327526133,0.0319675730152247,0.7693379790940768,0.0353748636846668,0.7789779326364693,0.0298706971673818,0.7691056910569106,0.0408254898855957,0.7743321718931475,0.044786284147706
159,15,kDN,0.7693379790940766,0.0543328745127442,0.7934959349593496,0.0635093824051277,0.7643437862950059,0.054640792614456,0.7549361207897793,0.051118213977068,0.7504065040650406,0.0554570966175571,0.764692218350755,0.0332443867442462
509,50,kDN,0.7501742160278745,0.0762717867307884,0.7644599303135888,0.0660779343960909,0.7596980255516841,0.0553612376733046,0.7549361207897793,0.0416502231754729,0.7743321718931475,0.0508596102874121,0.7596980255516841,0.0287277481567766
1009,100,kDN,0.7454123112659697,0.0480185642774402,0.7598141695702672,0.046382415922569,0.7644599303135888,0.0620917155278076,0.7740998838559815,0.0355284913541055,0.7596980255516841,0.0473552222489757,0.7450638792102207,0.0440888569015152
1509,150,kDN,0.7305458768873403,0.0375295274231703,0.7645760743321719,0.0416736974404639,0.7645760743321719,0.0449460095044874,0.7691056910569106,0.0331636427486878,0.759581881533101,0.0379650618552407,0.7548199767711963,0.0257436564200801
1999,199,kDN,0.740418118466899,0.045481914632291,0.7549361207897793,0.0449242451532003,0.7693379790940766,0.0391768770160014,0.7693379790940766,0.0456916385126545,0.7643437862950059,0.0318666678553171,0.7499419279907085,0.0276790959069015
