,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
503,50,Hostility,0.9184,0.0068410525505948,0.9128,0.0070142711667,0.9144,0.005899152481501,0.9148,0.0048166378315169,0.916,0.0046904157598234,0.914,0.0092736184954957
1003,100,Hostility,0.9172,0.0080746516952745,0.916,0.0050990195135928,0.9152,0.0052153619241621,0.9136,0.0045607017003965,0.9128,0.0050199601592044,0.9136,0.0074027022093286
1503,150,Hostility,0.9188,0.0091214034007931,0.9164,0.0043358966777357,0.9164,0.0040987803063838,0.9128,0.0033466401061363,0.9136,0.0043358966777357,0.9136,0.0071274118724822
1993,199,Hostility,0.918,0.0070710678118654,0.9148,0.0057619441163551,0.9164,0.0051768716422178,0.9132,0.0026832815729997,0.9128,0.0048166378315169,0.9132,0.0048166378315169
154,15,LSC,0.9096,0.008173126696681,0.9148,0.0064187226143524,0.908,0.0092736184954957,0.9096,0.0065421708935184,0.9156,0.0105261578935526,0.9128,0.0080746516952745
504,50,LSC,0.9136,0.008294576541331,0.9164,0.0043358966777357,0.9128,0.0067230945255886,0.9152,0.0086717933554715,0.9136,0.0071274118724821,0.9144,0.0055497747702046
1004,100,LSC,0.9124,0.0071274118724821,0.9152,0.0052153619241621,0.9112,0.0046043457732885,0.9148,0.0072938330115241,0.9136,0.0075365774725667,0.9144,0.0060663003552412
1504,150,LSC,0.912,0.006,0.9156,0.0047749345545253,0.9104,0.0043358966777357,0.9148,0.0052153619241621,0.9128,0.0065726706900619,0.914,0.0064807406984078
1994,199,LSC,0.9128,0.0059329587896765,0.9144,0.0038470768123342,0.91,0.0037416573867739,0.9144,0.0038470768123342,0.9128,0.0059329587896765,0.9112,0.0038987177379235
155,15,N1,0.9148,0.0102567051239664,0.914,0.0061644140029689,0.9096,0.009208691546577,0.9184,0.0087635609200826,0.9128,0.0067230945255886,0.918,0.0103923048454132
505,50,N1,0.9152,0.0078230428862431,0.9136,0.0053665631459995,0.9132,0.0078230428862431,0.9168,0.0062609903369994,0.9168,0.0055856960175075,0.9168,0.0111892805845594
1005,100,N1,0.9144,0.0069856996786291,0.914,0.0056568542494923,0.9128,0.0048166378315169,0.9184,0.0066932802122725,0.9172,0.0064187226143524,0.9168,0.0118827606220103
1505,150,N1,0.9148,0.0072938330115241,0.916,0.0063245553203367,0.9128,0.0052153619241621,0.9164,0.0065421708935184,0.9172,0.0064187226143524,0.9184,0.0112605506082074
1995,199,N1,0.9156,0.0057271284253105,0.9124,0.0035777087639996,0.9124,0.0045607017003965,0.916,0.0058309518948453,0.9172,0.0057619441163551,0.9172,0.0098590060350929
156,15,N2,0.9104,0.0106207344378814,0.9124,0.0077974354758471,0.9116,0.0043358966777357,0.9156,0.0074027022093286,0.912,0.0031622776601683,0.9068,0.0030331501776206
506,50,N2,0.9128,0.0064187226143524,0.9164,0.0065421708935184,0.9152,0.0046043457732885,0.914,0.0034641016151377,0.912,0.0042426406871192,0.9084,0.0049799598391954
1006,100,N2,0.914,0.004,0.9168,0.0064187226143524,0.9152,0.0041472882706655,0.9128,0.0057619441163551,0.9108,0.0022803508501982,0.9096,0.002607680962081
1506,150,N2,0.9156,0.0043358966777357,0.9148,0.0036331804249169,0.9144,0.0074027022093286,0.9136,0.0051768716422179,0.9112,0.0041472882706655,0.9116,0.0038470768123342
1996,199,N2,0.9168,0.0046043457732885,0.9132,0.0046043457732885,0.914,0.0050990195135927,0.914,0.0037416573867739,0.9128,0.0041472882706655,0.912,0.0048989794855663
157,15,TD_U,0.9104,0.0047749345545253,0.9072,0.0052153619241621,0.91,0.0059999999999999,0.9088,0.0108258948821794,0.9104,0.0057271284253105,0.9136,0.0126806939873178
507,50,TD_U,0.9116,0.0035777087639996,0.9148,0.0062609903369994,0.91,0.010770329614269,0.9096,0.0096332756630338,0.9148,0.0080746516952745,0.9124,0.0055497747702046
1007,100,TD_U,0.91,0.0066332495807108,0.9148,0.0080746516952745,0.9104,0.0072663608498339,0.9112,0.0057619441163551,0.9156,0.0075365774725667,0.9144,0.0088769364084688
1507,150,TD_U,0.9104,0.005899152481501,0.9152,0.0052153619241621,0.9108,0.0065726706900619,0.912,0.0056568542494923,0.914,0.0074833147735478,0.9116,0.0062289646009589
1997,199,TD_U,0.9108,0.0048166378315169,0.914,0.0061644140029689,0.912,0.0054772255750516,0.9108,0.0057619441163551,0.9148,0.0067230945255886,0.9144,0.0047749345545253
158,15,Uniform,0.9092,0.0076941536246685,0.9072,0.0096540147089177,0.9044,0.011081516141756,0.9064,0.0097365291557104,0.904,0.0097979589711327,0.9076,0.010334408546211
508,50,Uniform,0.9132,0.0075630681604756,0.9144,0.0095289033996572,0.9116,0.0062289646009589,0.9088,0.0064187226143525,0.9068,0.0062609903369993,0.9108,0.0081975606127677
1008,100,Uniform,0.9124,0.0040987803063838,0.9128,0.0060991802727907,0.91,0.0078740078740118,0.9116,0.0057271284253105,0.91,0.0050990195135927,0.91,0.0046904157598234
1508,150,Uniform,0.9112,0.005215361924162,0.9104,0.005899152481501,0.9108,0.0075630681604756,0.9108,0.006870225614927,0.9144,0.0071274118724821,0.9116,0.0035777087639996
1998,199,Uniform,0.9124,0.0043358966777357,0.9116,0.0057271284253105,0.9108,0.0059329587896765,0.91,0.0078740078740118,0.9092,0.0057619441163551,0.9116,0.003286335345031
159,15,kDN,0.9176,0.0098386991009991,0.9124,0.0105261578935526,0.9116,0.0038470768123342,0.912,0.0058309518948453,0.918,0.0066332495807108,0.9144,0.0065421708935184
509,50,kDN,0.9172,0.0072938330115241,0.9148,0.0038987177379235,0.9132,0.0052153619241621,0.9164,0.0035777087639996,0.9164,0.0035777087639996,0.9156,0.0043358966777358
1009,100,kDN,0.916,0.0091651513899116,0.9164,0.0047749345545253,0.9168,0.0059329587896765,0.9164,0.0045607017003965,0.9164,0.0043358966777357,0.9156,0.0043358966777357
1509,150,kDN,0.9164,0.0060663003552412,0.916,0.0048989794855663,0.9156,0.0057271284253105,0.916,0.0046904157598234,0.918,0.0052915026221291,0.916,0.0046904157598234
1999,199,kDN,0.9172,0.0052153619241621,0.9168,0.0054037024344425,0.9148,0.0055856960175075,0.9156,0.0047749345545253,0.9168,0.0046043457732885,0.9152,0.0030331501776206
