,n_ensemble,weights,accuracy_mean_split1,accuracy_std_split1,accuracy_mean_split2,accuracy_std_split2,accuracy_mean_split4,accuracy_std_split4,accuracy_mean_split1_extreme,accuracy_std_split1_extreme,accuracy_mean_split2_extreme,accuracy_std_split2_extreme,accuracy_mean_split4_extreme,accuracy_std_split4_extreme
1005,100,N1,0.7135,0.0125194293444673,0.7133333333333333,0.00719278187568,0.7136666666666667,0.0054198708471697,0.719,0.002386303510546,0.7154999999999999,0.0071831206465033,0.7136666666666667,0.0073739406018763
1505,150,N1,0.7165,0.0099547587726786,0.713,0.0071346182643346,0.7136666666666667,0.0061689185077739,0.7188333333333333,0.0038459935864047,0.7163333333333333,0.0032058973436118,0.717,0.0075599456200278
1995,199,N1,0.7148333333333333,0.0056642151559888,0.7143333333333333,0.0056334812603851,0.7144999999999999,0.0064172077693928,0.7185,0.002725904538966,0.7153333333333334,0.0035158371849548,0.717,0.0071346182643346
156,15,N2,0.7078333333333333,0.0082621963719636,0.704,0.0091552959779815,0.7063333333333334,0.006886984503798,0.7153333333333334,0.0097111047546381,0.7125,0.0071686043892021,0.7051666666666667,0.0058748522440048
506,50,N2,0.7083333333333334,0.0090331180786161,0.7136666666666667,0.0074907350180814,0.709,0.0091552959779815,0.7156666666666667,0.0133775309131892,0.7108333333333333,0.0076148612010404,0.71,0.0058333333333333
1006,100,N2,0.7126666666666667,0.0086882743459855,0.7133333333333334,0.0095197163823298,0.709,0.0066510233130783,0.7176666666666667,0.0062749501990055,0.7150000000000001,0.005,0.7131666666666667,0.0083416625041614
1506,150,N2,0.713,0.0050552502960343,0.7126666666666667,0.0053163793025788,0.709,0.007105357915764,0.7185,0.0060495638042938,0.7173333333333334,0.0067288764127288,0.712,0.0061689185077739
1996,199,N2,0.7135,0.0053812947636542,0.7118333333333333,0.006856667476908,0.7125,0.0073361736923579,0.7168333333333333,0.0076467131646363,0.7144999999999999,0.0026087459737497,0.7111666666666666,0.0076285283275639
157,15,TD_U,0.6984999999999999,0.004691896086753,0.7030000000000001,0.0087717982446272,0.7021666666666666,0.0099233170977361,0.7048333333333334,0.0114927513387061,0.7038333333333333,0.0090638169541191,0.7058333333333333,0.0107205669418905
507,50,TD_U,0.7033333333333334,0.0043700368673756,0.7056666666666667,0.007105357915764,0.7076666666666667,0.0095633850352965,0.7125,0.0080579498357557,0.7060000000000001,0.0089636612063498,0.708,0.0078528126595932
1007,100,TD_U,0.7061666666666666,0.0075599456200277,0.7043333333333333,0.0060781941762701,0.7098333333333333,0.0058154487741226,0.7110000000000001,0.0081094937504685,0.7066666666666667,0.0093541434669348,0.7106666666666667,0.0116577346760756
1507,150,TD_U,0.7085,0.0056947831877566,0.704,0.0063846604364592,0.708,0.0068109389139008,0.7096666666666667,0.0071589105316381,0.7074999999999999,0.0089945971437178,0.7085,0.0072743842809317
1997,199,TD_U,0.7073333333333334,0.0071540586771115,0.7070000000000001,0.0077414827749957,0.7078333333333333,0.0092345967847966,0.7098333333333333,0.0080880570390339,0.708,0.0101482072855805,0.7093333333333334,0.0086079743390777
158,15,Uniform,0.7031666666666666,0.0049441323247304,0.6978333333333333,0.0065775290868903,0.7038333333333333,0.0037546267753563,0.6971666666666667,0.0078306733072223,0.6966666666666667,0.0087994633674761,0.7,0.01244432043589
508,50,Uniform,0.7076666666666667,0.0072504789113853,0.7061666666666666,0.0079843597113356,0.705,0.0064818121608767,0.708,0.0064710895527724,0.7046666666666667,0.0066038709187196,0.7060000000000001,0.0059918926707491
1008,100,Uniform,0.7073333333333334,0.004691896086753,0.7071666666666666,0.0053554230043532,0.7076666666666667,0.0088858501750441,0.7085,0.0075323376923177,0.7075,0.0085796917841558,0.7081666666666667,0.0057251880124392
1508,150,Uniform,0.7081666666666667,0.0052836224947158,0.7076666666666667,0.0040138648595974,0.7078333333333333,0.007444237144709,0.7081666666666666,0.0089636612063499,0.7070000000000001,0.0070612400547716,0.7096666666666667,0.0050552502960343
1998,199,Uniform,0.7076666666666667,0.00670302585073,0.7074999999999999,0.0040824829046386,0.7071666666666667,0.0082200635304384,0.7066666666666667,0.0077504480157242,0.7098333333333333,0.0061350541064353,0.7093333333333334,0.0051841103383319
159,15,kDN,0.7115,0.0092496246170078,0.713,0.0093467165952065,0.7153333333333334,0.0039352396510392,0.7190000000000001,0.0120962574561078,0.7123333333333333,0.0086882743459855,0.7116666666666667,0.010137937550497
509,50,kDN,0.7191666666666666,0.0054326686710022,0.7165,0.0070069410031926,0.713,0.0034661057238476,0.7195,0.0093652727313908,0.717,0.0065775290868903,0.7146666666666667,0.0057312496213498
1009,100,kDN,0.717,0.0073974470070574,0.718,0.0060839040828146,0.7145,0.0089092648406027,0.7211666666666666,0.0091020449472754,0.7121666666666667,0.0053554230043532,0.7151666666666666,0.0090599852832846
1509,150,kDN,0.718,0.007420878953631,0.7165,0.0060495638042937,0.7131666666666667,0.0064117946872237,0.7178333333333333,0.0099407969722977,0.713,0.0069121471177759,0.7183333333333334,0.0075691258852437
1999,199,kDN,0.7168333333333333,0.0072504789113853,0.7173333333333334,0.0072024301454439,0.7141666666666666,0.0079056941504209,0.7185,0.0084860997454006,0.7151666666666666,0.0082158383625775,0.7171666666666667,0.0071346182643346
